record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,amount_percentile_flag,balance_usage_ratio
L01_000118,351,TRANSFER,1220933.2,C1969207554,2576029.63,1355096.43,C1665887747,13494781.56,14715714.76,0,0,L01_00118,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.474
L01_000119,331,TRANSFER,1726731.22,C1228788089,2961209.68,1234478.46,C1895355456,1767449.69,3494180.91,0,0,L01_00119,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5831
L01_000120,351,TRANSFER,5265526.87,C837502444,13543347.14,8277820.27,C1293743188,17474111.14,22739638.01,0,0,L01_00120,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3888
L01_000121,478,TRANSFER,1695128.05,C1988765120,3288599.49,1593471.44,C318105597,7286558.98,8981687.03,0,0,L01_00121,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5155
L01_000122,14,TRANSFER,1193559.16,C1689341712,2731108.59,1537549.43,C1115404972,1330875.63,2524434.79,0,0,L01_00122,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.437
L01_000123,183,TRANSFER,959278.69,C472631321,2443042.22,1483763.53,C973492919,152428.35,1111707.04,0,0,L01_00123,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3927
L01_000124,12,TRANSFER,1190886.7,C655389600,3394498.88,2203612.18,C812672147,10109406.51,11300293.21,0,0,L01_00124,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3508
L01_000125,374,TRANSFER,909196.02,C1389881472,2444179.65,1534983.63,C128420190,0.0,909196.02,0,0,L01_00125,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.372
L01_000126,328,TRANSFER,4350251.74,C774293924,10938888.98,6588637.24,C1414324990,10000000.0,14350251.74,0,0,L01_00126,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3977
L01_000127,280,TRANSFER,982202.36,C1221307395,2474609.51,1492407.15,C1907361671,2761046.15,3743248.51,0,0,L01_00127,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3969
L01_000128,332,TRANSFER,1159136.89,C572728669,3383389.56,2224252.67,C363333282,10455007.15,11614144.04,0,0,L01_00128,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3426
L01_000129,399,TRANSFER,1581522.08,C554729373,3074061.63,1492539.55,C830573578,3235399.03,4816921.11,0,0,L01_00129,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5145
L01_000130,282,TRANSFER,1566582.6,C1063796235,2352487.18,785904.58,C2131435337,1959763.23,3526345.83,0,0,L01_00130,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6659
L01_000131,185,TRANSFER,1579808.77,C1686538905,3014167.45,1434358.68,C849849409,150699.14,1730507.91,0,0,L01_00131,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5241
L01_000132,514,TRANSFER,4724634.31,C1913343673,8631137.1,3906502.79,C2132074996,3805151.94,8529786.25,0,0,L01_00132,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5474
L01_000133,187,TRANSFER,912998.45,C200796420,2275878.6,1362880.15,C409413250,0.0,912998.45,0,0,L01_00133,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4012
L01_000134,376,TRANSFER,1052559.16,C1055691986,2579367.16,1526808.0,C514824975,2915092.51,3967651.67,0,0,L01_00134,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4081
L01_000135,226,TRANSFER,1466247.87,C2118684470,3504614.04,2038366.17,C44646040,0.0,1466247.87,0,0,L01_00135,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4184
L01_000136,43,TRANSFER,1049316.21,C352279216,1599541.08,550224.87,C601947764,652427.28,1701743.49,0,0,L01_00136,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.656
L01_000137,13,TRANSFER,2644474.87,C2112776284,6857565.18,4213090.31,C1386847873,0.0,2644474.87,0,0,L01_00137,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3856
L01_000138,565,TRANSFER,1410603.5,C600481492,2800464.95,1389861.45,C1636821416,1480337.2,2890940.7,0,0,L01_00138,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5037
L01_000139,352,TRANSFER,5181142.68,C1975048031,12940338.97,7759196.29,C1418126774,5274087.0,10455229.68,0,0,L01_00139,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4004
L01_000140,500,TRANSFER,1156740.88,C45392817,2700836.85,1544095.97,C217816494,2340493.21,3497234.09,0,0,L01_00140,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4283
L01_000141,250,TRANSFER,2296886.81,C729097743,4626151.43,2329264.62,C258730827,459068.7,2755955.51,0,0,L01_00141,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4965
L01_000142,8,TRANSFER,1557427.07,C1057017107,2650529.69,1093102.62,C1567808902,0.0,1557427.07,0,0,L01_00142,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5876
L01_000143,16,TRANSFER,1112783.46,C913319512,1826776.87,713993.41,C292894580,1343743.09,2456526.55,0,0,L01_00143,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6092
L01_000144,229,TRANSFER,1097679.09,C566835554,3015629.07,1917949.98,C1430563847,52446.01,1150125.1,0,0,L01_00144,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.364
L01_000145,129,TRANSFER,4588117.04,C806445392,13202748.68,8614631.64,C1309388509,4892726.3,9480843.34,0,0,L01_00145,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3475
L01_000146,11,TRANSFER,2700164.39,C575105940,6682048.4,3981884.01,C1381376705,5868216.48,8568380.87,0,0,L01_00146,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4041
L01_000147,230,TRANSFER,1137357.73,C1298909248,1882498.98,745141.25,C1742467356,222512.7,1359870.43,0,0,L01_00147,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6042
L01_000148,289,TRANSFER,3936750.25,C844247939,8279146.49,4342396.24,C296090377,4350582.64,8287332.89,0,0,L01_00148,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4755
L01_000149,357,TRANSFER,1186897.73,C211997862,3078111.02,1891213.29,C1162659402,3284445.74,4471343.47,0,0,L01_00149,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3856
L01_000150,17,TRANSFER,1345315.11,C415732296,3591629.89,2246314.78,C1951476189,2847763.67,4193078.78,0,0,L01_00150,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3746
L01_000151,283,TRANSFER,941721.22,C1891350538,1579575.31,637854.09,C2032514905,952160.87,1893882.09,0,0,L01_00151,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5962
L01_000152,371,TRANSFER,2663058.12,C1293912739,3994709.89,1331651.77,C687841908,429325.58,3092383.7,0,0,L01_00152,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6666
L01_000153,346,TRANSFER,2781021.78,C2040294398,7142235.62,4361213.84,C1757541334,6139259.83,8920281.61,0,0,L01_00153,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3894
L01_000154,322,TRANSFER,2354434.0,C336759997,4791024.24,2436590.24,C1979086841,0.0,2354434.0,0,0,L01_00154,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4914
L01_000155,326,TRANSFER,2192832.86,C726701662,4126301.83,1933468.97,C1626764360,3790956.17,5983789.03,0,0,L01_00155,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5314
L01_000156,35,TRANSFER,1003163.76,C1542372801,1524153.05,520989.29,C1824785461,1512146.25,2515310.01,0,0,L01_00156,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6582
L01_000157,350,TRANSFER,3208219.53,C943624135,7412427.96,4204208.43,C737806832,5016820.23,8225039.76,0,0,L01_00157,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4328
L01_000158,330,TRANSFER,1249063.67,C877176789,3468307.7,2219244.03,C40013162,9988817.5,11237881.17,0,0,L01_00158,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3601
L01_000159,275,TRANSFER,4223480.86,C919986620,12402029.68,8178548.82,C1528658665,10739868.86,14963349.72,0,0,L01_00159,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3405
L01_000160,305,TRANSFER,10228216.35,C1268850142,24022167.16,13793950.81,C1896566930,1426990.71,11655207.06,0,0,L01_00160,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4258
L01_000161,153,TRANSFER,1178387.87,C585830384,2676934.29,1498546.42,C193838932,1742562.11,2920949.98,0,0,L01_00161,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4402
L01_000162,347,TRANSFER,956576.89,C657260698,1556909.79,600332.9,C1381840127,127786421.82,128742998.71,0,0,L01_00162,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6144
L01_000163,184,TRANSFER,1016694.48,C1831794639,2362095.64,1345401.16,C721992642,141885.92,1158580.4,0,0,L01_00163,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4304
L01_000164,184,TRANSFER,2022892.33,C927307344,4187323.64,2164431.31,C1354155703,3240976.15,5263868.48,0,0,L01_00164,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4831
L01_000165,355,TRANSFER,1648457.55,C951104689,3973941.43,2325483.88,C935963359,905238.21,2553695.76,0,0,L01_00165,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4148
L01_000166,11,TRANSFER,1450629.71,C1349803233,3021791.55,1571161.84,C1714813968,1830244.69,3280874.4,0,0,L01_00166,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4801
L01_000167,153,TRANSFER,1406891.94,C1914601044,2617450.26,1210558.32,C292254768,3434961.72,4841853.66,0,0,L01_00167,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5375
L01_000168,10,TRANSFER,1433384.26,C649142325,2354258.99,920874.73,C1222696887,111053.0,1544437.26,0,0,L01_00168,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6088
L01_000169,398,TRANSFER,904009.22,C1385797067,1783047.6,879038.38,C279387294,3006844.98,3910854.2,0,0,L01_00169,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.507
L01_000170,12,TRANSFER,923601.09,C1869885022,1519293.55,595692.46,C90133972,9916.0,933517.09,0,0,L01_00170,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6079
L01_000171,354,TRANSFER,1075206.68,C1092063562,1898111.19,822904.51,C907665855,0.0,1075206.68,0,0,L01_00171,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5665
L01_000172,44,TRANSFER,965710.05,C911022408,2878785.75,1913075.7,C150085983,2071802.0,3037512.05,0,0,L01_00172,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3355
L01_000173,252,TRANSFER,1468902.36,C382083150,3181870.68,1712968.32,C1974435551,315698.53,1784600.89,0,0,L01_00173,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4616
L01_000174,41,TRANSFER,1823573.0,C372660322,4190219.99,2366646.99,C1758941631,2162585.29,3986158.29,0,0,L01_00174,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4352
L01_000175,43,TRANSFER,1881305.38,C1874534932,5287272.93,3405967.55,C90026948,3522946.73,5404252.11,0,0,L01_00175,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3558
L01_000176,145,TRANSFER,921258.77,C572767890,2757653.03,1836394.26,C175351726,4446908.75,5368167.52,0,0,L01_00176,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3341
L01_000177,179,TRANSFER,1937862.5,C1386703948,4600624.47,2662761.97,C2042929085,2636916.7,4574779.2,0,0,L01_00177,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4212
L01_000178,228,TRANSFER,1617893.1,C1459379138,4398583.33,2780690.23,C446979800,0.0,1617893.1,0,0,L01_00178,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3678
L01_000179,287,TRANSFER,2032231.9,C243544529,4044977.82,2012745.92,C190750802,8009257.35,10041489.25,0,0,L01_00179,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5024
L01_000180,353,TRANSFER,904009.22,C226187868,1770606.86,866597.64,C1933052998,521893.17,1425902.39,0,0,L01_00180,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5106
L01_000181,402,TRANSFER,1539480.26,C1424619495,3239152.03,1699671.77,C1201949868,1001076.67,2540556.93,0,0,L01_00181,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4753
L01_000182,300,TRANSFER,1333742.82,C1704482567,3346041.83,2012299.01,C1432324020,0.0,1333742.82,0,0,L01_00182,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3986
L01_000183,16,TRANSFER,1127590.25,C1914115561,2845234.42,1717644.17,C598551831,2772076.72,3899666.97,0,0,L01_00183,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3963
L01_000184,44,TRANSFER,2810165.09,C274383235,5544059.92,2733894.83,C1828047633,8789462.28,11599627.37,0,0,L01_00184,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5069
L01_000185,325,TRANSFER,3382908.22,C1645232405,5750317.75,2367409.53,C2065048218,151201.11,3534109.33,0,0,L01_00185,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5883
L01_000186,164,TRANSFER,1181750.58,C531601663,2893627.83,1711877.25,C1611316951,3339153.92,4520904.5,0,0,L01_00186,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4084
L01_000187,353,TRANSFER,1019534.12,C968002064,1725550.07,706015.95,C227899884,1790414.9,2809949.02,0,0,L01_00187,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5908
L01_000188,22,TRANSFER,1490929.55,C399937466,3530131.69,2039202.14,C1013511446,7179592.38,8670521.93,0,0,L01_00188,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4223
L01_000189,130,TRANSFER,1155125.91,C66680740,2934173.67,1779047.76,C2103896065,0.0,1155125.91,0,0,L01_00189,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3937
L01_000190,353,TRANSFER,1201698.86,C1351462066,1473161.23,271462.37,C617205662,3659751.62,4861450.48,0,0,L01_00190,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.8157
L01_000191,129,TRANSFER,1480638.03,C924676494,3776985.08,2296347.05,C1048131367,4470523.72,5951161.75,0,0,L01_00191,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.392
L01_000192,210,TRANSFER,1570685.07,C604631715,4131228.7,2560543.63,C2066382334,2359105.58,3929790.65,0,0,L01_00192,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3802
L01_000193,300,TRANSFER,2039691.66,C657387965,5730083.61,3690391.95,C1993720661,88114.18,2127805.84,0,0,L01_00193,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.356
L01_000194,158,TRANSFER,1683087.69,C1365361344,3786843.77,2103756.08,C1057222539,190682.03,1873769.72,0,0,L01_00194,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4445
L01_000195,323,TRANSFER,1230722.82,C1306972646,3194185.74,1963462.92,C551816108,504643.46,1735366.28,0,0,L01_00195,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3853
L01_000196,394,TRANSFER,1652276.31,C1015003783,4012981.13,2360704.82,C666296943,0.0,1652276.31,0,0,L01_00196,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4117
L01_000197,354,TRANSFER,1137773.27,C1075985395,2025190.81,887417.54,C601086822,2010824.96,3148598.23,0,0,L01_00197,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5618
L01_000198,311,TRANSFER,1080751.12,C1210991524,1662772.85,582021.73,C846598911,2512834.38,3593585.5,0,0,L01_00198,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.65
