record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,dispersion_position,destinations_in_scenario,common_sender,balance_usage_ratio
S10_000117,616,TRANSFER,51697.29,C479537723,1185479.44,1133782.15,C_SYN_328773646,0.0,51697.29,1,0,S10_00024,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C479537723,0.0436
S10_000118,616,TRANSFER,65982.07,C479537723,1133782.15,1067800.08,C_SYN_573265205,0.0,65982.07,1,0,S10_00024,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C479537723,0.0582
S10_000119,616,TRANSFER,74891.37,C479537723,1067800.08,992908.71,C_SYN_259267818,0.0,74891.37,1,0,S10_00024,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C479537723,0.0701
S10_000120,615,TRANSFER,57381.6,C479537723,992908.71,935527.11,C_SYN_645720763,0.0,57381.6,1,0,S10_00024,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C479537723,0.0578
S10_000121,659,TRANSFER,29944.62,C525212990,567930.28,537985.66,C_SYN_694221991,0.0,29944.62,1,0,S10_00025,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C525212990,0.0527
S10_000122,658,TRANSFER,30804.13,C525212990,537985.66,507181.53,C_SYN_670137231,0.0,30804.13,1,0,S10_00025,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C525212990,0.0573
S10_000123,661,TRANSFER,21949.73,C525212990,507181.53,485231.8,C_SYN_170009467,0.0,21949.73,1,0,S10_00025,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C525212990,0.0433
S10_000124,657,TRANSFER,23138.3,C525212990,485231.8,462093.5,C_SYN_413345693,0.0,23138.3,1,0,S10_00025,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C525212990,0.0477
S10_000125,657,TRANSFER,36145.79,C525212990,462093.5,425947.71,C_SYN_276383634,0.0,36145.79,1,0,S10_00025,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C525212990,0.0782
S10_000126,122,TRANSFER,58875.69,C689772745,1042757.84,983882.15,C_SYN_809587577,0.0,58875.69,1,0,S10_00026,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C689772745,0.0565
S10_000127,122,TRANSFER,43950.29,C689772745,983882.15,939931.86,C_SYN_771891968,0.0,43950.29,1,0,S10_00026,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C689772745,0.0447
S10_000128,122,TRANSFER,59675.8,C689772745,939931.86,880256.06,C_SYN_926146542,0.0,59675.8,1,0,S10_00026,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C689772745,0.0635
S10_000129,120,TRANSFER,55343.17,C689772745,880256.06,824912.89,C_SYN_101043233,0.0,55343.17,1,0,S10_00026,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C689772745,0.0629
S10_000130,120,TRANSFER,42844.51,C689772745,824912.89,782068.38,C_SYN_311426941,0.0,42844.51,1,0,S10_00026,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C689772745,0.0519
S10_000131,74,TRANSFER,495386.37,C473524055,12564250.76,12068864.39,C_SYN_616103253,0.0,495386.37,1,0,S10_00027,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C473524055,0.0394
S10_000132,72,TRANSFER,723207.38,C473524055,12068864.39,11345657.01,C_SYN_161819576,0.0,723207.38,1,0,S10_00027,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C473524055,0.0599
S10_000133,70,TRANSFER,532138.07,C473524055,11345657.01,10813518.94,C_SYN_494620188,0.0,532138.07,1,0,S10_00027,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C473524055,0.0469
S10_000134,73,TRANSFER,723207.38,C473524055,10813518.94,10090311.56,C_SYN_598528205,0.0,723207.38,1,0,S10_00027,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C473524055,0.0669
S10_000135,69,TRANSFER,667123.49,C473524055,10090311.56,9423188.07,C_SYN_494274011,0.0,667123.49,1,0,S10_00027,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C473524055,0.0661
S10_000136,101,TRANSFER,540929.45,C745600420,12967024.36,12426094.91,C_SYN_889636829,0.0,540929.45,1,0,S10_00028,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C745600420,0.0417
S10_000137,101,TRANSFER,723207.38,C745600420,12426094.91,11702887.53,C_SYN_743273060,0.0,723207.38,1,0,S10_00028,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C745600420,0.0582
S10_000138,104,TRANSFER,723207.38,C745600420,11702887.53,10979680.15,C_SYN_737822998,0.0,723207.38,1,0,S10_00028,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C745600420,0.0618
S10_000139,101,TRANSFER,723207.38,C745600420,10979680.15,10256472.77,C_SYN_306411513,0.0,723207.38,1,0,S10_00028,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C745600420,0.0659
S10_000140,102,TRANSFER,531204.5,C745600420,10256472.77,9725268.27,C_SYN_597572361,0.0,531204.5,1,0,S10_00028,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C745600420,0.0518
S10_000141,547,TRANSFER,23853.57,C1052390879,491532.0,467678.43,C_SYN_424159127,0.0,23853.57,1,0,S10_00029,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1052390879,0.0485
S10_000142,548,TRANSFER,29781.36,C1052390879,467678.43,437897.07,C_SYN_860932235,0.0,29781.36,1,0,S10_00029,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1052390879,0.0637
S10_000143,545,TRANSFER,22673.36,C1052390879,437897.07,415223.71,C_SYN_693435313,0.0,22673.36,1,0,S10_00029,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1052390879,0.0518
S10_000144,547,TRANSFER,27014.39,C1052390879,415223.71,388209.32,C_SYN_415109026,0.0,27014.39,1,0,S10_00029,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1052390879,0.0651
S10_000145,549,TRANSFER,19560.32,C1052390879,388209.32,368649.0,C_SYN_715418235,0.0,19560.32,1,0,S10_00029,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1052390879,0.0504
S10_000146,36,TRANSFER,25880.69,C2102047302,592348.36,566467.67,C_SYN_646573613,0.0,25880.69,1,0,S10_00030,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C2102047302,0.0437
S10_000147,36,TRANSFER,25540.3,C2102047302,566467.67,540927.37,C_SYN_178262145,0.0,25540.3,1,0,S10_00030,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C2102047302,0.0451
S10_000148,40,TRANSFER,32562.33,C2102047302,540927.37,508365.04,C_SYN_267345404,0.0,32562.33,1,0,S10_00030,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C2102047302,0.0602
S10_000149,35,TRANSFER,35134.89,C2102047302,508365.04,473230.15,C_SYN_505629426,0.0,35134.89,1,0,S10_00030,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C2102047302,0.0691
S10_000150,36,TRANSFER,28968.88,C2102047302,473230.15,444261.27,C_SYN_607896561,0.0,28968.88,1,0,S10_00030,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C2102047302,0.0612
S10_000151,424,TRANSFER,723207.38,C1275786401,14464147.6,13740940.22,C_SYN_522352497,0.0,723207.38,1,0,S10_00031,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1275786401,0.05
S10_000152,421,TRANSFER,723207.38,C1275786401,13740940.22,13017732.84,C_SYN_653805292,0.0,723207.38,1,0,S10_00031,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1275786401,0.0526
S10_000153,422,TRANSFER,723207.38,C1275786401,13017732.84,12294525.46,C_SYN_901647690,0.0,723207.38,1,0,S10_00031,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1275786401,0.0556
S10_000154,423,TRANSFER,723207.38,C1275786401,12294525.46,11571318.08,C_SYN_647488156,0.0,723207.38,1,0,S10_00031,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1275786401,0.0588
S10_000155,425,TRANSFER,723207.38,C1275786401,11571318.08,10848110.7,C_SYN_268303991,0.0,723207.38,1,0,S10_00031,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1275786401,0.0625
S10_000156,276,TRANSFER,312995.77,C424530047,6532882.36,6219886.59,C_SYN_565629220,0.0,312995.77,1,0,S10_00032,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C424530047,0.0479
S10_000157,278,TRANSFER,372588.95,C424530047,6219886.59,5847297.64,C_SYN_868773488,0.0,372588.95,1,0,S10_00032,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C424530047,0.0599
S10_000158,275,TRANSFER,264711.62,C424530047,5847297.64,5582586.02,C_SYN_872427446,0.0,264711.62,1,0,S10_00032,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C424530047,0.0453
S10_000159,276,TRANSFER,283390.77,C424530047,5582586.02,5299195.25,C_SYN_103741196,0.0,283390.77,1,0,S10_00032,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C424530047,0.0508
S10_000160,275,TRANSFER,399533.48,C424530047,5299195.25,4899661.77,C_SYN_119511512,0.0,399533.48,1,0,S10_00032,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C424530047,0.0754
S10_000161,385,TRANSFER,281311.72,C810673859,5121379.52,4840067.8,C_SYN_550564360,0.0,281311.72,1,0,S10_00033,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C810673859,0.0549
S10_000162,388,TRANSFER,309644.82,C810673859,4840067.8,4530422.98,C_SYN_397699782,0.0,309644.82,1,0,S10_00033,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C810673859,0.064
S10_000163,387,TRANSFER,207153.34,C810673859,4530422.98,4323269.64,C_SYN_988203035,0.0,207153.34,1,0,S10_00033,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C810673859,0.0457
S10_000164,386,TRANSFER,252117.12,C810673859,4323269.64,4071152.52,C_SYN_959259597,0.0,252117.12,1,0,S10_00033,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C810673859,0.0583
S10_000165,388,TRANSFER,230117.88,C810673859,4071152.52,3841034.64,C_SYN_859220958,0.0,230117.88,1,0,S10_00033,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C810673859,0.0565
S10_000166,47,TRANSFER,377100.02,C1702266436,6555733.52,6178633.5,C_SYN_234415503,0.0,377100.02,1,0,S10_00034,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1702266436,0.0575
S10_000167,46,TRANSFER,295974.62,C1702266436,6178633.5,5882658.88,C_SYN_270158648,0.0,295974.62,1,0,S10_00034,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1702266436,0.0479
S10_000168,46,TRANSFER,331790.16,C1702266436,5882658.88,5550868.72,C_SYN_587326758,0.0,331790.16,1,0,S10_00034,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1702266436,0.0564
S10_000169,43,TRANSFER,258037.5,C1702266436,5550868.72,5292831.22,C_SYN_491727212,0.0,258037.5,1,0,S10_00034,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1702266436,0.0465
S10_000170,42,TRANSFER,376031.08,C1702266436,5292831.22,4916800.14,C_SYN_877084596,0.0,376031.08,1,0,S10_00034,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1702266436,0.071
S10_000171,520,TRANSFER,23327.48,C1174480161,525338.64,502011.16,C_SYN_473507001,0.0,23327.48,1,0,S10_00035,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1174480161,0.0444
S10_000172,521,TRANSFER,22845.92,C1174480161,502011.16,479165.24,C_SYN_607742699,0.0,22845.92,1,0,S10_00035,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1174480161,0.0455
S10_000173,523,TRANSFER,27910.09,C1174480161,479165.24,451255.15,C_SYN_601947280,0.0,27910.09,1,0,S10_00035,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1174480161,0.0582
S10_000174,524,TRANSFER,24754.44,C1174480161,451255.15,426500.71,C_SYN_534318588,0.0,24754.44,1,0,S10_00035,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1174480161,0.0549
S10_000175,523,TRANSFER,32496.73,C1174480161,426500.71,394003.98,C_SYN_480021989,0.0,32496.73,1,0,S10_00035,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1174480161,0.0762
S10_000176,135,TRANSFER,141279.56,C1548335744,2583063.72,2441784.16,C_SYN_659891797,0.0,141279.56,1,0,S10_00036,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1548335744,0.0547
S10_000177,136,TRANSFER,113371.68,C1548335744,2441784.16,2328412.48,C_SYN_369722099,0.0,113371.68,1,0,S10_00036,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1548335744,0.0464
S10_000178,134,TRANSFER,144185.2,C1548335744,2328412.48,2184227.28,C_SYN_947176190,0.0,144185.2,1,0,S10_00036,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1548335744,0.0619
S10_000179,134,TRANSFER,130659.77,C1548335744,2184227.28,2053567.51,C_SYN_777289286,0.0,130659.77,1,0,S10_00036,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1548335744,0.0598
S10_000180,134,TRANSFER,116269.72,C1548335744,2053567.51,1937297.79,C_SYN_494659116,0.0,116269.72,1,0,S10_00036,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1548335744,0.0566
S10_000181,456,TRANSFER,612788.79,C1269621009,13949693.64,13336904.85,C_SYN_148763532,0.0,612788.79,1,0,S10_00037,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1269621009,0.0439
S10_000182,458,TRANSFER,723207.38,C1269621009,13336904.85,12613697.47,C_SYN_766587889,0.0,723207.38,1,0,S10_00037,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1269621009,0.0542
S10_000183,461,TRANSFER,723207.38,C1269621009,12613697.47,11890490.09,C_SYN_406974333,0.0,723207.38,1,0,S10_00037,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1269621009,0.0573
S10_000184,459,TRANSFER,723207.38,C1269621009,11890490.09,11167282.71,C_SYN_341820729,0.0,723207.38,1,0,S10_00037,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1269621009,0.0608
S10_000185,456,TRANSFER,705012.48,C1269621009,11167282.71,10462270.23,C_SYN_610319067,0.0,705012.48,1,0,S10_00037,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1269621009,0.0631
S10_000186,153,TRANSFER,723207.38,C1601920253,14464147.6,13740940.22,C_SYN_900306292,0.0,723207.38,1,0,S10_00038,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1601920253,0.05
S10_000187,153,TRANSFER,723207.38,C1601920253,13740940.22,13017732.84,C_SYN_323807545,0.0,723207.38,1,0,S10_00038,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1601920253,0.0526
S10_000188,151,TRANSFER,723207.38,C1601920253,13017732.84,12294525.46,C_SYN_152203051,0.0,723207.38,1,0,S10_00038,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1601920253,0.0556
S10_000189,150,TRANSFER,723207.38,C1601920253,12294525.46,11571318.08,C_SYN_340539820,0.0,723207.38,1,0,S10_00038,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1601920253,0.0588
S10_000190,149,TRANSFER,723207.38,C1601920253,11571318.08,10848110.7,C_SYN_285370428,0.0,723207.38,1,0,S10_00038,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1601920253,0.0625
S10_000191,259,TRANSFER,93301.63,C470501765,1680004.52,1586702.89,C_SYN_291100046,0.0,93301.63,1,0,S10_00039,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C470501765,0.0555
S10_000192,260,TRANSFER,93993.43,C470501765,1586702.89,1492709.46,C_SYN_978497182,0.0,93993.43,1,0,S10_00039,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C470501765,0.0592
S10_000193,264,TRANSFER,95718.81,C470501765,1492709.46,1396990.65,C_SYN_647857780,0.0,95718.81,1,0,S10_00039,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C470501765,0.0641
