record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,dispersion_position,destinations_in_scenario,step_gap_from_previous,scenario_step_window,scenario_total_amount,sender_balance_usage_ratio,destination_balance_usage_ratio,dispersion_pattern,historical_pattern
L10_000102,747,TRANSFER,38604.26,LD000021_S,2340585.5,2301981.24,LD000021_D2,597775.66,636379.92,0,0,L10_000021,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,10,361323.02,0.016493,0.06458,ONE_TO_MANY,NORMAL
L10_000103,749,TRANSFER,103912.88,LD000021_S,2301981.24,2198068.36,LD000021_D3,1148309.59,1252222.47,0,0,L10_000021,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,10,361323.02,0.045141,0.090492,ONE_TO_MANY,NORMAL
L10_000104,752,TRANSFER,75279.68,LD000021_S,2198068.36,2122788.68,LD000021_D4,1020608.65,1095888.33,0,0,L10_000021,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,361323.02,0.034248,0.07376,ONE_TO_MANY,NORMAL
L10_000105,755,TRANSFER,75291.54,LD000021_S,2122788.68,2047497.14,LD000021_D5,1177064.61,1252356.15,0,0,L10_000021,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,361323.02,0.035468,0.063966,ONE_TO_MANY,NORMAL
L10_000106,298,TRANSFER,39485.97,LD000022_S,1414182.23,1374696.26,LD000022_D1,1102209.57,1141695.54,0,0,L10_000022,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,212127.33,0.027921,0.035824,ONE_TO_MANY,NORMAL
L10_000107,300,TRANSFER,29397.74,LD000022_S,1374696.26,1345298.52,LD000022_D2,917178.49,946576.23,0,0,L10_000022,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,8,212127.33,0.021385,0.032052,ONE_TO_MANY,NORMAL
L10_000108,301,TRANSFER,10308.23,LD000022_S,1345298.52,1334990.29,LD000022_D3,574218.47,584526.7,0,0,L10_000022,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,212127.33,0.007662,0.017952,ONE_TO_MANY,NORMAL
L10_000109,303,TRANSFER,80096.85,LD000022_S,1334990.29,1254893.44,LD000022_D4,1206706.6,1286803.45,0,0,L10_000022,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,8,212127.33,0.059998,0.066376,ONE_TO_MANY,NORMAL
L10_000110,306,TRANSFER,52838.54,LD000022_S,1254893.44,1202054.9,LD000022_D5,837708.52,890547.06,0,0,L10_000022,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,8,212127.33,0.042106,0.063075,ONE_TO_MANY,NORMAL
L10_000111,374,TRANSFER,57909.19,LD000023_S,1357123.15,1299213.96,LD000023_D1,506509.46,564418.65,0,0,L10_000023,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,203568.48,0.042671,0.11433,ONE_TO_MANY,NORMAL
L10_000112,377,TRANSFER,47628.29,LD000023_S,1299213.96,1251585.67,LD000023_D2,437149.8,484778.09,0,0,L10_000023,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,203568.48,0.036659,0.108952,ONE_TO_MANY,NORMAL
L10_000113,380,TRANSFER,16936.61,LD000023_S,1251585.67,1234649.06,LD000023_D3,914201.31,931137.92,0,0,L10_000023,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,203568.48,0.013532,0.018526,ONE_TO_MANY,NORMAL
L10_000114,382,TRANSFER,37364.18,LD000023_S,1234649.06,1197284.88,LD000023_D4,495569.8,532933.98,0,0,L10_000023,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,10,203568.48,0.030263,0.075396,ONE_TO_MANY,NORMAL
L10_000115,384,TRANSFER,43730.21,LD000023_S,1197284.88,1153554.67,LD000023_D5,783797.46,827527.67,0,0,L10_000023,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,10,203568.48,0.036524,0.055793,ONE_TO_MANY,NORMAL
L10_000116,226,TRANSFER,49424.86,LD000024_S,2324255.45,2274830.59,LD000024_D1,561613.35,611038.21,0,0,L10_000024,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,348638.32,0.021265,0.088005,ONE_TO_MANY,NORMAL
L10_000117,229,TRANSFER,37654.25,LD000024_S,2274830.59,2237176.34,LD000024_D2,1179950.6,1217604.85,0,0,L10_000024,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,348638.32,0.016553,0.031912,ONE_TO_MANY,NORMAL
L10_000118,230,TRANSFER,38190.28,LD000024_S,2237176.34,2198986.06,LD000024_D3,576585.32,614775.6,0,0,L10_000024,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,10,348638.32,0.017071,0.066235,ONE_TO_MANY,NORMAL
L10_000119,233,TRANSFER,99302.51,LD000024_S,2198986.06,2099683.55,LD000024_D4,1217497.58,1316800.09,0,0,L10_000024,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,348638.32,0.045158,0.081563,ONE_TO_MANY,NORMAL
L10_000120,236,TRANSFER,124066.42,LD000024_S,2099683.55,1975617.13,LD000024_D5,1262598.97,1386665.39,0,0,L10_000024,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,348638.32,0.059088,0.098263,ONE_TO_MANY,NORMAL
L10_000121,68,TRANSFER,28249.22,LD000025_S,1495851.82,1467602.6,LD000025_D1,1037412.65,1065661.87,0,0,L10_000025,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,224377.77,0.018885,0.02723,ONE_TO_MANY,NORMAL
L10_000122,71,TRANSFER,44316.37,LD000025_S,1467602.6,1423286.23,LD000025_D2,945414.34,989730.71,0,0,L10_000025,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,6,224377.77,0.030196,0.046875,ONE_TO_MANY,NORMAL
L10_000123,72,TRANSFER,44400.31,LD000025_S,1423286.23,1378885.92,LD000025_D3,788037.43,832437.74,0,0,L10_000025,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,6,224377.77,0.031196,0.056343,ONE_TO_MANY,NORMAL
L10_000124,73,TRANSFER,52386.16,LD000025_S,1378885.92,1326499.76,LD000025_D4,1107428.55,1159814.71,0,0,L10_000025,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,6,224377.77,0.037992,0.047304,ONE_TO_MANY,NORMAL
L10_000125,74,TRANSFER,55025.71,LD000025_S,1326499.76,1271474.05,LD000025_D5,1002988.37,1058014.08,0,0,L10_000025,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,6,224377.77,0.041482,0.054862,ONE_TO_MANY,NORMAL
L10_000126,259,TRANSFER,58583.71,LD000026_S,2094288.62,2035704.91,LD000026_D1,740168.34,798752.05,0,0,L10_000026,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,314143.3,0.027973,0.079149,ONE_TO_MANY,NORMAL
L10_000127,262,TRANSFER,71080.54,LD000026_S,2035704.91,1964624.37,LD000026_D2,995097.51,1066178.05,0,0,L10_000026,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,314143.3,0.034917,0.071431,ONE_TO_MANY,NORMAL
L10_000128,264,TRANSFER,81746.41,LD000026_S,1964624.37,1882877.96,LD000026_D3,1138245.59,1219992.0,0,0,L10_000026,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,10,314143.3,0.041609,0.071818,ONE_TO_MANY,NORMAL
L10_000129,267,TRANSFER,61318.11,LD000026_S,1882877.96,1821559.85,LD000026_D4,1101693.42,1163011.53,0,0,L10_000026,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,314143.3,0.032566,0.055658,ONE_TO_MANY,NORMAL
L10_000130,269,TRANSFER,41414.53,LD000026_S,1821559.85,1780145.32,LD000026_D5,1069280.87,1110695.4,0,0,L10_000026,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,10,314143.3,0.022736,0.038731,ONE_TO_MANY,NORMAL
L10_000131,296,TRANSFER,56568.41,LD000027_S,1559731.25,1503162.84,LD000027_D1,409691.99,466260.4,0,0,L10_000027,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,233959.69,0.036268,0.138075,ONE_TO_MANY,NORMAL
L10_000132,298,TRANSFER,29391.65,LD000027_S,1503162.84,1473771.19,LD000027_D2,1144988.15,1174379.8,0,0,L10_000027,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,10,233959.69,0.019553,0.02567,ONE_TO_MANY,NORMAL
L10_000133,301,TRANSFER,61102.91,LD000027_S,1473771.19,1412668.28,LD000027_D3,777503.64,838606.55,0,0,L10_000027,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,233959.69,0.04146,0.078589,ONE_TO_MANY,NORMAL
L10_000134,303,TRANSFER,78617.76,LD000027_S,1412668.28,1334050.52,LD000027_D4,470192.61,548810.37,0,0,L10_000027,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,10,233959.69,0.055652,0.167203,ONE_TO_MANY,NORMAL
L10_000135,306,TRANSFER,8278.96,LD000027_S,1334050.52,1325771.56,LD000027_D5,523466.31,531745.27,0,0,L10_000027,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,233959.69,0.006206,0.015816,ONE_TO_MANY,NORMAL
L10_000136,106,TRANSFER,8461.56,LD000028_S,1461872.94,1453411.38,LD000028_D1,1249934.35,1258395.91,0,0,L10_000028,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,219280.93,0.005788,0.00677,ONE_TO_MANY,NORMAL
L10_000137,109,TRANSFER,79313.42,LD000028_S,1453411.38,1374097.96,LD000028_D2,1107898.42,1187211.84,0,0,L10_000028,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,8,219280.93,0.054571,0.071589,ONE_TO_MANY,NORMAL
L10_000138,110,TRANSFER,29334.09,LD000028_S,1374097.96,1344763.87,LD000028_D3,741495.69,770829.78,0,0,L10_000028,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,219280.93,0.021348,0.039561,ONE_TO_MANY,NORMAL
L10_000139,113,TRANSFER,60602.55,LD000028_S,1344763.87,1284161.32,LD000028_D4,582981.37,643583.92,0,0,L10_000028,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,8,219280.93,0.045066,0.103953,ONE_TO_MANY,NORMAL
L10_000140,114,TRANSFER,41569.31,LD000028_S,1284161.32,1242592.01,LD000028_D5,851558.69,893128.0,0,0,L10_000028,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,8,219280.93,0.032371,0.048816,ONE_TO_MANY,NORMAL
L10_000141,753,TRANSFER,26063.85,LD000029_S,2483190.48,2457126.63,LD000029_D1,1252091.83,1278155.68,0,0,L10_000029,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,372478.56,0.010496,0.020816,ONE_TO_MANY,NORMAL
L10_000142,756,TRANSFER,92733.67,LD000029_S,2457126.63,2364392.96,LD000029_D2,403235.16,495968.83,0,0,L10_000029,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,372478.56,0.037741,0.229974,ONE_TO_MANY,NORMAL
L10_000143,759,TRANSFER,80777.71,LD000029_S,2364392.96,2283615.25,LD000029_D3,1202456.96,1283234.67,0,0,L10_000029,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,372478.56,0.034164,0.067177,ONE_TO_MANY,NORMAL
L10_000144,760,TRANSFER,135473.6,LD000029_S,2283615.25,2148141.65,LD000029_D4,1168723.78,1304197.38,0,0,L10_000029,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,10,372478.56,0.059324,0.115916,ONE_TO_MANY,NORMAL
L10_000145,763,TRANSFER,37429.73,LD000029_S,2148141.65,2110711.92,LD000029_D5,1262508.79,1299938.52,0,0,L10_000029,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,372478.56,0.017424,0.029647,ONE_TO_MANY,NORMAL
L10_000146,223,TRANSFER,40277.41,LD000030_S,2142386.33,2102108.92,LD000030_D1,1112555.15,1152832.56,0,0,L10_000030,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,272728.07,0.0188,0.036203,ONE_TO_MANY,NORMAL
L10_000147,226,TRANSFER,49114.07,LD000030_S,2102108.92,2052994.85,LD000030_D2,619128.81,668242.88,0,0,L10_000030,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,8,272728.07,0.023364,0.079328,ONE_TO_MANY,NORMAL
L10_000148,227,TRANSFER,34806.16,LD000030_S,2052994.85,2018188.69,LD000030_D3,1090126.19,1124932.35,0,0,L10_000030,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,272728.07,0.016954,0.031929,ONE_TO_MANY,NORMAL
L10_000149,230,TRANSFER,29767.8,LD000030_S,2018188.69,1988420.89,LD000030_D4,397004.03,426771.83,0,0,L10_000030,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,8,272728.07,0.01475,0.074981,ONE_TO_MANY,NORMAL
L10_000150,231,TRANSFER,118762.63,LD000030_S,1988420.89,1869658.26,LD000030_D5,697765.64,816528.27,0,0,L10_000030,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,8,272728.07,0.059727,0.170204,ONE_TO_MANY,NORMAL
L10_000151,661,TRANSFER,96405.93,LD000031_S,2514981.73,2418575.8,LD000031_D1,1196031.08,1292437.01,0,0,L10_000031,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,4,377247.26,0.038333,0.080605,ONE_TO_MANY,NORMAL
L10_000152,662,TRANSFER,23158.36,LD000031_S,2418575.8,2395417.44,LD000031_D2,465275.32,488433.68,0,0,L10_000031,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,4,377247.26,0.009575,0.049773,ONE_TO_MANY,NORMAL
L10_000153,663,TRANSFER,91343.19,LD000031_S,2395417.44,2304074.25,LD000031_D3,521052.86,612396.05,0,0,L10_000031,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,4,377247.26,0.038132,0.175305,ONE_TO_MANY,NORMAL
L10_000154,664,TRANSFER,93252.93,LD000031_S,2304074.25,2210821.32,LD000031_D4,1242298.18,1335551.11,0,0,L10_000031,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,4,377247.26,0.040473,0.075065,ONE_TO_MANY,NORMAL
L10_000155,665,TRANSFER,73086.85,LD000031_S,2210821.32,2137734.47,LD000031_D5,696136.01,769222.86,0,0,L10_000031,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,4,377247.26,0.033059,0.104989,ONE_TO_MANY,NORMAL
L10_000156,806,TRANSFER,15218.95,LD000032_S,1706197.98,1690979.03,LD000032_D1,881020.3,896239.25,0,0,L10_000032,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,255929.69,0.00892,0.017274,ONE_TO_MANY,NORMAL
L10_000157,809,TRANSFER,35888.95,LD000032_S,1690979.03,1655090.08,LD000032_D2,1266582.95,1302471.9,0,0,L10_000032,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,9,255929.69,0.021224,0.028335,ONE_TO_MANY,NORMAL
L10_000158,810,TRANSFER,86657.62,LD000032_S,1655090.08,1568432.46,LD000032_D3,1127323.37,1213980.99,0,0,L10_000032,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,9,255929.69,0.052358,0.07687,ONE_TO_MANY,NORMAL
L10_000159,812,TRANSFER,101883.32,LD000032_S,1568432.46,1466549.14,LD000032_D4,1232382.72,1334266.04,0,0,L10_000032,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,9,255929.69,0.064959,0.082672,ONE_TO_MANY,NORMAL
L10_000160,815,TRANSFER,16280.85,LD000032_S,1466549.14,1450268.29,LD000032_D5,668852.66,685133.51,0,0,L10_000032,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,9,255929.69,0.011101,0.024341,ONE_TO_MANY,NORMAL
L10_000161,274,TRANSFER,78909.13,LD000033_S,2206853.39,2127944.26,LD000033_D1,978571.19,1057480.32,0,0,L10_000033,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,331028.01,0.035756,0.080637,ONE_TO_MANY,NORMAL
L10_000162,275,TRANSFER,28924.71,LD000033_S,2127944.26,2099019.55,LD000033_D2,397117.01,426041.72,0,0,L10_000033,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,9,331028.01,0.013593,0.072837,ONE_TO_MANY,NORMAL
L10_000163,278,TRANSFER,103770.69,LD000033_S,2099019.55,1995248.86,LD000033_D3,894628.31,998399.0,0,0,L10_000033,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,9,331028.01,0.049438,0.115993,ONE_TO_MANY,NORMAL
L10_000164,280,TRANSFER,68494.71,LD000033_S,1995248.86,1926754.15,LD000033_D4,661955.78,730450.49,0,0,L10_000033,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,9,331028.01,0.034329,0.103473,ONE_TO_MANY,NORMAL
L10_000165,283,TRANSFER,50928.77,LD000033_S,1926754.15,1875825.38,LD000033_D5,1164580.92,1215509.69,0,0,L10_000033,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,9,331028.01,0.026432,0.043731,ONE_TO_MANY,NORMAL
L10_000166,513,TRANSFER,13313.73,LD000034_S,1331206.08,1317892.35,LD000034_D1,883319.03,896632.76,0,0,L10_000034,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,199680.91,0.010001,0.015072,ONE_TO_MANY,NORMAL
L10_000167,514,TRANSFER,57460.63,LD000034_S,1317892.35,1260431.72,LD000034_D2,853883.03,911343.66,0,0,L10_000034,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,199680.91,0.0436,0.067293,ONE_TO_MANY,NORMAL
L10_000168,516,TRANSFER,8367.36,LD000034_S,1260431.72,1252064.36,LD000034_D3,845233.44,853600.8,0,0,L10_000034,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,7,199680.91,0.006638,0.009899,ONE_TO_MANY,NORMAL
L10_000169,517,TRANSFER,61498.8,LD000034_S,1252064.36,1190565.56,LD000034_D4,470829.09,532327.89,0,0,L10_000034,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,7,199680.91,0.049118,0.130618,ONE_TO_MANY,NORMAL
L10_000170,520,TRANSFER,59040.39,LD000034_S,1190565.56,1131525.17,LD000034_D5,1241381.38,1300421.77,0,0,L10_000034,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,7,199680.91,0.04959,0.04756,ONE_TO_MANY,NORMAL
L10_000171,881,TRANSFER,66941.79,LD000035_S,2194976.18,2128034.39,LD000035_D1,1157517.26,1224459.05,0,0,L10_000035,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,329246.42,0.030498,0.057832,ONE_TO_MANY,NORMAL
L10_000172,884,TRANSFER,68690.67,LD000035_S,2128034.39,2059343.72,LD000035_D2,812928.83,881619.5,0,0,L10_000035,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,8,329246.42,0.032279,0.084498,ONE_TO_MANY,NORMAL
L10_000173,885,TRANSFER,91891.74,LD000035_S,2059343.72,1967451.98,LD000035_D3,1101685.05,1193576.79,0,0,L10_000035,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,329246.42,0.044622,0.08341,ONE_TO_MANY,NORMAL
L10_000174,888,TRANSFER,33237.6,LD000035_S,1967451.98,1934214.38,LD000035_D4,525293.17,558530.77,0,0,L10_000035,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,8,329246.42,0.016894,0.063274,ONE_TO_MANY,NORMAL
L10_000175,889,TRANSFER,68484.62,LD000035_S,1934214.38,1865729.76,LD000035_D5,731540.18,800024.8,0,0,L10_000035,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,8,329246.42,0.035407,0.093617,ONE_TO_MANY,NORMAL
L10_000176,396,TRANSFER,105036.46,LD000036_S,2040245.78,1935209.32,LD000036_D1,1200587.77,1305624.23,0,0,L10_000036,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,306036.86,0.051482,0.087488,ONE_TO_MANY,NORMAL
L10_000177,398,TRANSFER,50005.09,LD000036_S,1935209.32,1885204.23,LD000036_D2,501504.62,551509.71,0,0,L10_000036,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,6,306036.86,0.02584,0.09971,ONE_TO_MANY,NORMAL
L10_000178,399,TRANSFER,51631.06,LD000036_S,1885204.23,1833573.17,LD000036_D3,771065.16,822696.22,0,0,L10_000036,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,6,306036.86,0.027388,0.066961,ONE_TO_MANY,NORMAL
L10_000179,401,TRANSFER,49576.42,LD000036_S,1833573.17,1783996.75,LD000036_D4,933767.6,983344.02,0,0,L10_000036,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,6,306036.86,0.027038,0.053093,ONE_TO_MANY,NORMAL
L10_000180,402,TRANSFER,49787.83,LD000036_S,1783996.75,1734208.92,LD000036_D5,470846.85,520634.68,0,0,L10_000036,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,6,306036.86,0.027908,0.105741,ONE_TO_MANY,NORMAL
L10_000181,395,TRANSFER,18487.99,LD000037_S,2176038.56,2157550.57,LD000037_D1,582250.08,600738.07,0,0,L10_000037,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,326405.79,0.008496,0.031753,ONE_TO_MANY,NORMAL
L10_000182,398,TRANSFER,84555.7,LD000037_S,2157550.57,2072994.87,LD000037_D2,582324.35,666880.05,0,0,L10_000037,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,9,326405.79,0.039191,0.145204,ONE_TO_MANY,NORMAL
L10_000183,399,TRANSFER,70936.41,LD000037_S,2072994.87,2002058.46,LD000037_D3,534468.99,605405.4,0,0,L10_000037,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,9,326405.79,0.034219,0.132723,ONE_TO_MANY,NORMAL
L10_000184,401,TRANSFER,87935.27,LD000037_S,2002058.46,1914123.19,LD000037_D4,1052317.49,1140252.76,0,0,L10_000037,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,9,326405.79,0.043922,0.083563,ONE_TO_MANY,NORMAL
L10_000185,404,TRANSFER,64490.42,LD000037_S,1914123.19,1849632.77,LD000037_D5,926839.27,991329.69,0,0,L10_000037,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,9,326405.79,0.033692,0.069581,ONE_TO_MANY,NORMAL
L10_000186,15,TRANSFER,16051.75,LD000038_S,1673366.24,1657314.49,LD000038_D1,572783.85,588835.6,0,0,L10_000038,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,251004.93,0.009592,0.028024,ONE_TO_MANY,NORMAL
L10_000187,18,TRANSFER,86580.1,LD000038_S,1657314.49,1570734.39,LD000038_D2,895694.01,982274.11,0,0,L10_000038,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,251004.93,0.052241,0.096663,ONE_TO_MANY,NORMAL
L10_000188,20,TRANSFER,53970.68,LD000038_S,1570734.39,1516763.71,LD000038_D3,1254962.2,1308932.88,0,0,L10_000038,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,10,251004.93,0.03436,0.043006,ONE_TO_MANY,NORMAL
L10_000189,23,TRANSFER,7831.53,LD000038_S,1516763.71,1508932.18,LD000038_D4,522412.19,530243.72,0,0,L10_000038,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,10,251004.93,0.005163,0.014991,ONE_TO_MANY,NORMAL
L10_000190,25,TRANSFER,86570.87,LD000038_S,1508932.18,1422361.31,LD000038_D5,411396.21,497967.08,0,0,L10_000038,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,10,251004.93,0.057372,0.210432,ONE_TO_MANY,NORMAL
L10_000191,814,TRANSFER,104644.72,LD000039_S,2518053.6,2413408.88,LD000039_D1,964822.25,1069466.97,0,0,L10_000039,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,377708.03,0.041558,0.10846,ONE_TO_MANY,NORMAL
L10_000192,816,TRANSFER,37257.41,LD000039_S,2413408.88,2376151.47,LD000039_D2,956549.18,993806.59,0,0,L10_000039,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,7,377708.03,0.015438,0.03895,ONE_TO_MANY,NORMAL
L10_000193,817,TRANSFER,45699.71,LD000039_S,2376151.47,2330451.76,LD000039_D3,661473.52,707173.23,0,0,L10_000039,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,7,377708.03,0.019233,0.069088,ONE_TO_MANY,NORMAL
L10_000194,818,TRANSFER,121983.76,LD000039_S,2330451.76,2208468.0,LD000039_D4,1035054.03,1157037.79,0,0,L10_000039,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,7,377708.03,0.052343,0.117853,ONE_TO_MANY,NORMAL
L10_000195,821,TRANSFER,68122.43,LD000039_S,2208468.0,2140345.57,LD000039_D5,1187591.26,1255713.69,0,0,L10_000039,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,7,377708.03,0.030846,0.057362,ONE_TO_MANY,NORMAL
L10_000196,19,TRANSFER,75883.87,LD000040_S,1917716.21,1841832.34,LD000040_D1,1089456.79,1165340.66,0,0,L10_000040,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,287657.43,0.03957,0.069653,ONE_TO_MANY,NORMAL
L10_000197,22,TRANSFER,77029.09,LD000040_S,1841832.34,1764803.25,LD000040_D2,701796.82,778825.91,0,0,L10_000040,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,8,287657.43,0.041822,0.10976,ONE_TO_MANY,NORMAL
L10_000198,24,TRANSFER,48717.14,LD000040_S,1764803.25,1716086.11,LD000040_D3,1070090.07,1118807.21,0,0,L10_000040,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,8,287657.43,0.027605,0.045526,ONE_TO_MANY,NORMAL
L10_000199,26,TRANSFER,56900.8,LD000040_S,1716086.11,1659185.31,LD000040_D4,729016.39,785917.19,0,0,L10_000040,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,8,287657.43,0.033157,0.078051,ONE_TO_MANY,NORMAL
L10_000200,27,TRANSFER,29126.53,LD000040_S,1659185.31,1630058.78,LD000040_D5,947340.19,976466.72,0,0,L10_000040,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,8,287657.43,0.017555,0.030746,ONE_TO_MANY,NORMAL
L10_000201,575,TRANSFER,16599.26,LD000041_S,2526819.17,2510219.91,LD000041_D1,1246012.81,1262612.07,0,0,L10_000041,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,313502.33,0.006569,0.013322,ONE_TO_MANY,NORMAL
L10_000202,577,TRANSFER,26854.85,LD000041_S,2510219.91,2483365.06,LD000041_D2,1251908.03,1278762.88,0,0,L10_000041,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,7,313502.33,0.010698,0.021451,ONE_TO_MANY,NORMAL
L10_000203,580,TRANSFER,112162.46,LD000041_S,2483365.06,2371202.6,LD000041_D3,524140.48,636302.94,0,0,L10_000041,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,7,313502.33,0.045166,0.213993,ONE_TO_MANY,NORMAL
L10_000204,581,TRANSFER,34577.13,LD000041_S,2371202.6,2336625.47,LD000041_D4,1108892.42,1143469.55,0,0,L10_000041,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,7,313502.33,0.014582,0.031182,ONE_TO_MANY,NORMAL
