record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,concentration_position,senders_in_scenario,step_gap_from_previous,destination_balance_usage_ratio,scenario_total_amount
L08_000127,664,TRANSFER,28355.06,C537638385,189033.76,160678.7,C42754002,198485.42,226840.48,0,0,L08_000026,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,19,0.125,149827.39
L08_000128,681,TRANSFER,40609.84,C530708276,270732.24,230122.4,C42754002,4791145.36,4831755.2,0,0,L08_000026,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,17,0.008405,149827.39
L08_000129,700,TRANSFER,9738.45,C1398081536,64923.0,55184.55,C42754002,1002547.51,1012285.96,0,0,L08_000026,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,19,0.00962,149827.39
L08_000130,722,TRANSFER,46596.38,C228729026,310642.52,264046.14,C42754002,19710878.17,19757474.55,0,0,L08_000026,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,22,0.002358,149827.39
L08_000131,685,TRANSFER,12060.77,C1680550741,80405.12,68344.35,C451453792,719796.64,731857.41,0,0,L08_000027,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.01648,246429.87
L08_000132,696,TRANSFER,9348.02,C705832925,62320.16,52972.14,C451453792,65436.14,74784.16,0,0,L08_000027,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,11,0.125,246429.87
L08_000133,704,TRANSFER,89484.01,C1443339431,596560.04,507076.03,C451453792,626388.07,715872.08,0,0,L08_000027,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,8,0.125,246429.87
L08_000134,718,TRANSFER,71985.21,C714817000,479901.38,407916.17,C451453792,2975439.61,3047424.82,0,0,L08_000027,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,14,0.023622,246429.87
L08_000135,738,TRANSFER,63551.86,C610831312,423679.1,360127.24,C451453792,10070763.81,10134315.67,0,0,L08_000027,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,20,0.006271,246429.87
L08_000136,677,TRANSFER,75840.42,C316463169,505602.82,429762.4,C69253986,530882.94,606723.36,0,0,L08_000028,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,269752.74
L08_000137,707,TRANSFER,33950.78,C394209276,317962.0,284011.22,C69253986,237655.46,271606.24,0,0,L08_000028,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,30,0.125,269752.74
L08_000138,735,TRANSFER,63695.73,C1059419032,424638.22,360942.49,C69253986,1291592.76,1355288.49,0,0,L08_000028,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,28,0.046998,269752.74
L08_000139,743,TRANSFER,52058.29,C1986591405,347055.24,294996.95,C69253986,1357867.15,1409925.44,0,0,L08_000028,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,25,0.036923,269752.74
L08_000140,743,TRANSFER,44207.52,C1886960419,294716.8,250509.28,C69253986,3384144.11,3428351.63,0,0,L08_000028,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,11,0.012895,269752.74
L08_000141,142,TRANSFER,25822.49,C1640589187,172149.96,146327.47,C1858017517,180757.43,206579.92,0,0,L08_000029,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,175893.08
L08_000142,147,TRANSFER,25122.51,C1683331037,167483.38,142360.87,C1858017517,175857.57,200980.08,0,0,L08_000029,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,5,0.125,175893.08
L08_000143,168,TRANSFER,6094.85,C55070883,40632.32,34537.47,C1858017517,7558891.97,7564986.82,0,0,L08_000029,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,21,0.000806,175893.08
L08_000144,185,TRANSFER,42882.74,C1338321905,285884.96,243002.22,C1858017517,1798227.94,1841110.68,0,0,L08_000029,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,17,0.023292,175893.08
L08_000145,212,TRANSFER,75970.49,C1442030507,506469.94,430499.45,C1858017517,1740273.42,1816243.91,0,0,L08_000029,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,27,0.041828,175893.08
L08_000146,519,TRANSFER,39431.19,C1460189318,262874.6,223443.41,C1703129217,3277210.53,3316641.72,0,0,L08_000030,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.011889,275881.39
L08_000147,541,TRANSFER,66248.87,C13244629,441659.16,375410.29,C1703129217,6407479.04,6473727.91,0,0,L08_000030,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,22,0.010233,275881.39
L08_000148,565,TRANSFER,70820.17,C466209267,472134.48,401314.31,C1703129217,3485542.76,3556362.93,0,0,L08_000030,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,24,0.019914,275881.39
L08_000149,582,TRANSFER,75578.24,C1170809785,503854.9,428276.66,C1703129217,11918431.04,11994009.28,0,0,L08_000030,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,17,0.006301,275881.39
L08_000150,598,TRANSFER,23802.92,C1912406078,158686.1,134883.18,C1703129217,660994.68,684797.6,0,0,L08_000030,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,16,0.034759,275881.39
L08_000151,495,TRANSFER,9066.13,C1815104143,60440.84,51374.71,C110753720,63462.91,72529.04,0,0,L08_000031,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,188797.23
L08_000152,504,TRANSFER,31012.62,C649835234,206750.78,175738.16,C110753720,217088.34,248100.96,0,0,L08_000031,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,9,0.125,188797.23
L08_000153,511,TRANSFER,28488.6,C1131512793,189924.02,161435.42,C110753720,1488665.29,1517153.89,0,0,L08_000031,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,7,0.018778,188797.23
L08_000154,525,TRANSFER,63846.97,C571182259,425646.44,361799.47,C110753720,2637733.87,2701580.84,0,0,L08_000031,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,14,0.023633,188797.23
L08_000155,554,TRANSFER,56382.91,C173549246,375886.04,319503.13,C110753720,394680.37,451063.28,0,0,L08_000031,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,29,0.125,188797.23
L08_000156,510,TRANSFER,68048.23,C582183680,453654.86,385606.63,C1136379970,476337.61,544385.84,0,0,L08_000032,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,253694.89
L08_000157,521,TRANSFER,71366.65,C44372876,475777.66,404411.01,C1136379970,499566.55,570933.2,0,0,L08_000032,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,11,0.125,253694.89
L08_000158,551,TRANSFER,45830.82,C335206840,305538.78,259707.96,C1136379970,10420792.05,10466622.87,0,0,L08_000032,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,30,0.004379,253694.89
L08_000159,580,TRANSFER,44115.4,C1843356164,294102.7,249987.3,C1136379970,4006052.11,4050167.51,0,0,L08_000032,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,29,0.010892,253694.89
L08_000160,603,TRANSFER,24333.79,C1595299003,162225.26,137891.47,C1136379970,6716943.7,6741277.49,0,0,L08_000032,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,23,0.00361,253694.89
L08_000161,330,TRANSFER,17036.53,C2074053203,113576.84,96540.31,C70827725,639747.79,656784.32,0,0,L08_000033,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.025939,191788.28
L08_000162,353,TRANSFER,122540.4,C817573311,816936.0,694395.6,C70827725,857782.8,980323.2,0,0,L08_000033,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,23,0.125,191788.28
L08_000163,380,TRANSFER,18911.32,C1342553769,126075.46,107164.14,C70827725,132379.24,151290.56,0,0,L08_000033,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,27,0.125,191788.28
L08_000164,385,TRANSFER,9169.1,C1270571915,61127.36,51958.26,C70827725,225120.56,234289.66,0,0,L08_000033,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,5,0.039136,191788.28
L08_000165,400,TRANSFER,24130.93,C19248430,160872.88,136741.95,C70827725,484397.44,508528.37,0,0,L08_000033,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,15,0.047452,191788.28
L08_000166,654,TRANSFER,74944.44,C980396445,499629.6,424685.16,C502590588,524611.08,599555.52,0,0,L08_000034,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,220262.54
L08_000167,661,TRANSFER,9573.36,C1658861316,63822.38,54249.02,C502590588,67013.52,76586.88,0,0,L08_000034,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,7,0.125,220262.54
L08_000168,675,TRANSFER,36809.68,C1999112335,245397.86,208588.18,C502590588,2058844.93,2095654.61,0,0,L08_000034,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,14,0.017565,220262.54
L08_000169,682,TRANSFER,63197.97,C474222456,421319.8,358121.83,C502590588,1275207.35,1338405.32,0,0,L08_000034,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,7,0.047219,220262.54
L08_000170,689,TRANSFER,35737.09,C77061274,238247.28,202510.19,C502590588,6936664.36,6972401.45,0,0,L08_000034,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,7,0.005126,220262.54
L08_000171,66,TRANSFER,25418.37,C923330622,169455.8,144037.43,C504640181,3137592.43,3163010.8,0,0,L08_000035,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.008036,204519.81
L08_000172,89,TRANSFER,16048.7,C144796164,106991.36,90942.66,C504640181,3583525.71,3599574.41,0,0,L08_000035,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,23,0.004458,204519.81
L08_000173,109,TRANSFER,63834.58,C860082436,425563.84,361729.26,C504640181,2324891.13,2388725.71,0,0,L08_000035,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,20,0.026723,204519.81
L08_000174,115,TRANSFER,60757.01,C2022567206,405046.72,344289.71,C504640181,640435.67,701192.68,0,0,L08_000035,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,6,0.086648,204519.81
L08_000175,127,TRANSFER,38461.15,C649956331,256407.7,217946.55,C504640181,2088149.44,2126610.59,0,0,L08_000035,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,12,0.018086,204519.81
L08_000176,12,TRANSFER,53911.61,C2133813270,359410.76,305499.15,C1842119027,667539.07,721450.68,0,0,L08_000036,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.074727,264938.66
L08_000177,33,TRANSFER,72105.13,C705941389,480700.84,408595.71,C1842119027,504735.91,576841.04,0,0,L08_000036,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,21,0.125,264938.66
L08_000178,61,TRANSFER,48484.08,C142144726,323227.2,274743.12,C1842119027,631957.29,680441.37,0,0,L08_000036,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,28,0.071254,264938.66
L08_000179,75,TRANSFER,18882.44,C895878431,125882.94,107000.5,C1842119027,1132753.04,1151635.48,0,0,L08_000036,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,14,0.016396,264938.66
L08_000180,102,TRANSFER,71555.4,C1234325030,477036.02,405480.62,C1842119027,11761898.07,11833453.47,0,0,L08_000036,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,27,0.006047,264938.66
L08_000181,560,TRANSFER,49253.28,C1193895240,328355.22,279101.94,C913422378,4411478.99,4460732.27,0,0,L08_000037,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.011042,155271.29
L08_000182,590,TRANSFER,33637.01,C219651572,224246.72,190609.71,C913422378,2924983.65,2958620.66,0,0,L08_000037,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,30,0.011369,155271.29
L08_000183,616,TRANSFER,5921.43,C2101776428,39476.18,33554.75,C913422378,1007192.11,1013113.54,0,0,L08_000037,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,26,0.005845,155271.29
L08_000184,631,TRANSFER,18669.17,C2018391220,124461.1,105791.93,C913422378,238031.55,256700.72,0,0,L08_000037,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,15,0.072727,155271.29
L08_000185,655,TRANSFER,47790.4,C1824292310,318602.68,270812.28,C913422378,334532.8,382323.2,0,0,L08_000037,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,24,0.125,155271.29
L08_000186,677,TRANSFER,68920.96,C1844344086,459473.08,390552.12,C165829448,2024810.98,2093731.94,0,0,L08_000038,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.032918,238145.61
L08_000187,706,TRANSFER,62419.13,C1878249821,416127.56,353708.43,C165829448,436933.91,499353.04,0,0,L08_000038,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,29,0.125,238145.61
L08_000188,735,TRANSFER,20554.59,C361334754,137030.62,116476.03,C165829448,1977136.29,1997690.88,0,0,L08_000038,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,29,0.010289,238145.61
L08_000189,740,TRANSFER,48168.18,C701487859,321121.18,272953.0,C165829448,477098.15,525266.33,0,0,L08_000038,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,5,0.091702,238145.61
L08_000190,743,TRANSFER,38082.75,C1186721765,253884.98,215802.23,C165829448,864841.2,902923.95,0,0,L08_000038,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,21,0.042177,238145.61
L08_000191,72,TRANSFER,72150.4,C891856990,481002.7,408852.3,C381688161,1722484.09,1794634.49,0,0,L08_000039,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.040203,272082.26
L08_000192,93,TRANSFER,48645.75,C966665078,324305.0,275659.25,C381688161,340520.25,389166.0,0,0,L08_000039,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,21,0.125,272082.26
L08_000193,105,TRANSFER,38687.2,C336220714,257914.68,219227.48,C381688161,3023603.54,3062290.74,0,0,L08_000039,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,12,0.012633,272082.26
L08_000194,119,TRANSFER,50762.98,C1210546504,338419.86,287656.88,C381688161,9882968.36,9933731.34,0,0,L08_000039,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,14,0.00511,272082.26
L08_000195,135,TRANSFER,61835.93,C488748069,412239.54,350403.61,C381688161,1826131.74,1887967.67,0,0,L08_000039,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,16,0.032753,272082.26
L08_000196,349,TRANSFER,27555.58,C1058841969,183703.9,156148.32,C1802632685,12270115.72,12297671.3,0,0,L08_000040,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.002241,249036.99
L08_000197,379,TRANSFER,67767.03,C817151551,451780.22,384013.19,C1802632685,474369.21,542136.24,0,0,L08_000040,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,30,0.125,249036.99
L08_000198,406,TRANSFER,69049.91,C1770668285,460332.72,391282.81,C1802632685,18714267.97,18783317.88,0,0,L08_000040,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,27,0.003676,249036.99
L08_000199,430,TRANSFER,9607.92,C1916296226,64052.8,54444.88,C1802632685,2457294.09,2466902.01,0,0,L08_000040,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,24,0.003895,249036.99
L08_000200,455,TRANSFER,75056.55,C664722224,500377.0,425320.45,C1802632685,525395.85,600452.4,0,0,L08_000040,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,25,0.125,249036.99
L08_000201,80,TRANSFER,12309.29,C440810204,82061.96,69752.67,C1428404847,2003793.56,2016102.85,0,0,L08_000041,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.006105,149999.42
L08_000202,86,TRANSFER,41662.68,C1819500146,277751.2,236088.52,C1428404847,11147680.0,11189342.68,0,0,L08_000041,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,6,0.003723,149999.42
L08_000203,96,TRANSFER,44175.93,C1248271530,294506.2,250330.27,C1428404847,309231.51,353407.44,0,0,L08_000041,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,10,0.125,149999.42
L08_000204,109,TRANSFER,31659.44,C1356880466,211062.96,179403.52,C1428404847,572111.9,603771.34,0,0,L08_000041,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,13,0.052436,149999.42
L08_000205,131,TRANSFER,20192.08,C1387986380,134613.88,114421.8,C1428404847,1813157.87,1833349.95,0,0,L08_000041,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,22,0.011014,149999.42
L08_000206,360,TRANSFER,17459.29,C2141319519,116395.24,98935.95,C1587770904,5895690.96,5913150.25,0,0,L08_000042,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.002953,239492.97
L08_000207,382,TRANSFER,53810.69,C11020502,358737.92,304927.23,C1587770904,6478821.63,6532632.32,0,0,L08_000042,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,22,0.008237,239492.97
L08_000208,411,TRANSFER,59205.22,C1083937083,394701.5,335496.28,C1587770904,617798.96,677004.18,0,0,L08_000042,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,29,0.087452,239492.97
L08_000209,438,TRANSFER,39245.56,C1756704469,261637.04,222391.48,C1587770904,1192059.08,1231304.64,0,0,L08_000042,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,27,0.031873,239492.97
L08_000210,449,TRANSFER,69772.21,C591314583,465148.1,395375.89,C1587770904,1670663.09,1740435.3,0,0,L08_000042,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,11,0.040089,239492.97
L08_000211,507,TRANSFER,63910.11,C2016512466,426067.38,362157.27,C16956826,9316762.52,9380672.63,0,0,L08_000043,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.006813,226795.55
L08_000212,535,TRANSFER,9126.04,C501920495,60840.24,51714.2,C16956826,282464.33,291590.37,0,0,L08_000043,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,28,0.031297,226795.55
L08_000213,553,TRANSFER,34500.48,C1072478938,230003.18,195502.7,C16956826,1268944.35,1303444.83,0,0,L08_000043,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,18,0.026469,226795.55
L08_000214,582,TRANSFER,71591.94,C54995012,477279.6,405687.66,C16956826,724794.25,796386.19,0,0,L08_000043,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,29,0.089896,226795.55
L08_000215,587,TRANSFER,47666.98,C2027396203,317779.84,270112.86,C16956826,150328128.64,150375795.62,0,0,L08_000043,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,5,0.000317,226795.55
L08_000216,246,TRANSFER,24054.98,C1391506568,160366.52,136311.54,C1403315622,168384.86,192439.84,0,0,L08_000044,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,118778.1
L08_000217,264,TRANSFER,29004.59,C965102891,193363.94,164359.35,C1403315622,6392894.4,6421898.99,0,0,L08_000044,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,18,0.004517,118778.1
L08_000218,282,TRANSFER,11555.03,C541673625,77033.54,65478.51,C1403315622,500486.33,512041.36,0,0,L08_000044,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,18,0.022567,118778.1
L08_000219,309,TRANSFER,33798.53,C915024309,225323.54,191525.01,C1403315622,236589.71,270388.24,0,0,L08_000044,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,27,0.125,118778.1
L08_000220,331,TRANSFER,20364.97,C324057572,135766.46,115401.49,C1403315622,1127941.14,1148306.11,0,0,L08_000044,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,22,0.017735,118778.1
L08_000221,156,TRANSFER,36210.04,C881186358,241400.3,205190.26,C1006353512,1362969.77,1399179.81,0,0,L08_000045,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.025879,223636.61
L08_000222,167,TRANSFER,51024.83,C992648905,340165.52,289140.69,C1006353512,3043355.75,3094380.58,0,0,L08_000045,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,11,0.01649,223636.61
L08_000223,192,TRANSFER,27781.82,C1625498949,185212.16,157430.34,C1006353512,194472.74,222254.56,0,0,L08_000045,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,25,0.125,223636.61
L08_000224,205,TRANSFER,56813.77,C926573338,378758.46,321944.69,C1006353512,5289283.12,5346096.89,0,0,L08_000045,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,13,0.010627,223636.61
L08_000225,215,TRANSFER,51806.15,C218360260,345374.32,293568.17,C1006353512,4545438.99,4597245.14,0,0,L08_000045,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,10,0.011269,223636.61
L08_000226,40,TRANSFER,44927.8,C1505498501,299518.66,254590.86,C1324867074,314494.6,359422.4,0,0,L08_000046,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,194064.25
L08_000227,65,TRANSFER,42749.95,C1523646401,284999.64,242249.69,C1324867074,8295796.09,8338546.04,0,0,L08_000046,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,25,0.005127,194064.25
L08_000228,90,TRANSFER,32020.59,C1024972233,213470.6,181450.01,C1324867074,224144.13,256164.72,0,0,L08_000046,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,25,0.125,194064.25
L08_000229,101,TRANSFER,46435.96,C1116648800,309573.06,263137.1,C1324867074,506100.94,552536.9,0,0,L08_000046,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,11,0.084041,194064.25
L08_000230,125,TRANSFER,27929.95,C1259711978,186199.68,158269.73,C1324867074,600415.69,628345.64,0,0,L08_000046,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,24,0.04445,194064.25
L08_000231,482,TRANSFER,28951.38,C1064851235,193009.22,164057.84,C1820363462,1738679.16,1767630.54,0,0,L08_000047,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.016379,237279.19
L08_000232,510,TRANSFER,40868.36,C1081170405,272455.74,231587.38,C1820363462,286078.52,326946.88,0,0,L08_000047,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,28,0.125,237279.19
L08_000233,528,TRANSFER,54140.44,C1064143358,360936.3,306795.86,C1820363462,3607465.77,3661606.21,0,0,L08_000047,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,18,0.014786,237279.19
L08_000234,549,TRANSFER,44635.65,C1282896172,297571.0,252935.35,C1820363462,1123359.32,1167994.97,0,0,L08_000047,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,21,0.038216,237279.19
L08_000235,577,TRANSFER,68683.36,C223719379,457889.04,389205.68,C1820363462,3987706.65,4056390.01,0,0,L08_000047,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,28,0.016932,237279.19
L08_000236,254,TRANSFER,10191.49,C1620497351,67943.24,57751.75,C2048564964,6296896.26,6307087.75,0,0,L08_000048,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.001616,180724.09
L08_000237,281,TRANSFER,42210.83,C851004057,281405.54,239194.71,C2048564964,11194088.43,11236299.26,0,0,L08_000048,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,27,0.003757,180724.09
L08_000238,296,TRANSFER,38983.2,C1365347396,259888.0,220904.8,C2048564964,272882.4,311865.6,0,0,L08_000048,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,15,0.125,180724.09
L08_000239,315,TRANSFER,27399.27,C1884206786,182661.78,155262.51,C2048564964,263773.57,291172.84,0,0,L08_000048,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,19,0.0941,180724.09
L08_000240,341,TRANSFER,61939.3,C265860776,412928.66,350989.36,C2048564964,1162866.01,1224805.31,0,0,L08_000048,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,26,0.050571,180724.09
L08_000241,434,TRANSFER,39385.47,C176070613,262569.82,223184.35,C20901213,2988527.41,3027912.88,0,0,L08_000049,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.013007,191086.48
L08_000242,441,TRANSFER,59422.93,C1530307865,396152.88,336729.95,C20901213,809987.45,869410.38,0,0,L08_000049,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,7,0.068349,191086.48
L08_000243,470,TRANSFER,33039.71,C93972771,220264.7,187224.99,C20901213,2257393.19,2290432.9,0,0,L08_000049,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,29,0.014425,191086.48
L08_000244,482,TRANSFER,22698.3,C933969181,151322.0,128623.7,C20901213,205352.27,228050.57,0,0,L08_000049,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,12,0.099532,191086.48
L08_000245,502,TRANSFER,36540.07,C1272734896,243600.5,207060.43,C20901213,1854465.4,1891005.47,0,0,L08_000049,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,20,0.019323,191086.48
L08_000246,255,TRANSFER,10701.01,C920750249,71340.06,60639.05,C1267663645,110604.22,121305.23,0,0,L08_000050,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.088216,113672.74
L08_000247,282,TRANSFER,28635.14,C1342949777,190900.92,162265.78,C1267663645,1540218.04,1568853.18,0,0,L08_000050,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,27,0.018252,113672.74
L08_000248,302,TRANSFER,45970.46,C956197662,306469.72,260499.26,C1267663645,3850724.48,3896694.94,0,0,L08_000050,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,20,0.011797,113672.74
L08_000249,330,TRANSFER,20863.43,C1023681727,424074.0,403210.57,C1267663645,146044.01,166907.44,0,0,L08_000050,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,28,0.125,113672.74
