record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,transaction_position,transaction_count_in_scenario,combined_scenario_amount,step_gap_from_previous,balance_usage_ratio,behavior_pattern
L05_000088,478,TRANSFER,16.29,C1460095588,325.8,309.51,C_LEGIT_708619731,0.0,16.29,0,0,L05_00013,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,114.64,44,0.05,NORMAL_REPEATED_ACTIVITY
L05_000089,483,TRANSFER,15.48,C1460095588,309.51,294.03,C_LEGIT_409936530,0.0,15.48,0,0,L05_00013,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,114.64,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_000090,485,TRANSFER,14.7,C1460095588,294.03,279.33,C_LEGIT_521477387,0.0,14.7,0,0,L05_00013,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,114.64,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000091,488,TRANSFER,13.97,C1460095588,279.33,265.36,C_LEGIT_492452313,0.0,13.97,0,0,L05_00013,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,114.64,3,0.05,NORMAL_REPEATED_ACTIVITY
L05_000092,295,TRANSFER,2268.95,C1963812502,45379.0,43110.05,C_LEGIT_670619770,0.0,2268.95,0,0,L05_00014,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,13689.15,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000093,305,TRANSFER,2155.5,C1963812502,43110.05,40954.55,C_LEGIT_144886378,0.0,2155.5,0,0,L05_00014,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,13689.15,10,0.05,NORMAL_REPEATED_ACTIVITY
L05_000094,318,TRANSFER,2047.73,C1963812502,40954.55,38906.82,C_LEGIT_676737079,0.0,2047.73,0,0,L05_00014,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,13689.15,13,0.05,NORMAL_REPEATED_ACTIVITY
L05_000095,336,TRANSFER,1945.34,C1963812502,38906.82,36961.48,C_LEGIT_861097702,0.0,1945.34,0,0,L05_00014,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,13689.15,18,0.05,NORMAL_REPEATED_ACTIVITY
L05_000096,351,TRANSFER,1848.07,C1963812502,36961.48,35113.41,C_LEGIT_869406515,0.0,1848.07,0,0,L05_00014,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,13689.15,15,0.05,NORMAL_REPEATED_ACTIVITY
L05_000097,355,TRANSFER,1755.67,C1963812502,35113.41,33357.74,C_LEGIT_779199320,0.0,1755.67,0,0,L05_00014,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,13689.15,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_000098,364,TRANSFER,1667.89,C1963812502,33357.74,31689.85,C_LEGIT_258489508,0.0,1667.89,0,0,L05_00014,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,13689.15,9,0.05,NORMAL_REPEATED_ACTIVITY
L05_000099,421,TRANSFER,73596.66,C753453046,6050356.59,5976759.93,C_LEGIT_235576707,0.0,73596.66,0,0,L05_00015,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,435643.33,0,0.0122,NORMAL_REPEATED_ACTIVITY
L05_000100,442,TRANSFER,53390.24,C753453046,5976759.93,5923369.69,C_LEGIT_902869675,0.0,53390.24,0,0,L05_00015,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,435643.33,21,0.0089,NORMAL_REPEATED_ACTIVITY
L05_000101,451,TRANSFER,49759.16,C753453046,5923369.69,5873610.53,C_LEGIT_586758868,0.0,49759.16,0,0,L05_00015,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,435643.33,9,0.0084,NORMAL_REPEATED_ACTIVITY
L05_000102,472,TRANSFER,65511.59,C753453046,5873610.53,5808098.94,C_LEGIT_136612830,0.0,65511.59,0,0,L05_00015,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,435643.33,21,0.0112,NORMAL_REPEATED_ACTIVITY
L05_000103,477,TRANSFER,46576.76,C753453046,5808098.94,5761522.18,C_LEGIT_188838890,0.0,46576.76,0,0,L05_00015,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,435643.33,5,0.008,NORMAL_REPEATED_ACTIVITY
L05_000104,478,TRANSFER,75296.6,C753453046,5761522.18,5686225.58,C_LEGIT_803166051,0.0,75296.6,0,0,L05_00015,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,435643.33,1,0.0131,NORMAL_REPEATED_ACTIVITY
L05_000105,498,TRANSFER,71512.32,C753453046,5686225.58,5614713.26,C_LEGIT_843862958,0.0,71512.32,0,0,L05_00015,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,435643.33,20,0.0126,NORMAL_REPEATED_ACTIVITY
L05_000106,214,TRANSFER,1183.15,C459342845,23663.0,22479.85,C_LEGIT_468666038,0.0,1183.15,0,0,L05_00016,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,7138.23,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000107,224,TRANSFER,1123.99,C459342845,22479.85,21355.86,C_LEGIT_146804044,0.0,1123.99,0,0,L05_00016,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,7138.23,10,0.05,NORMAL_REPEATED_ACTIVITY
L05_000108,235,TRANSFER,1067.79,C459342845,21355.86,20288.07,C_LEGIT_296360929,0.0,1067.79,0,0,L05_00016,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,7138.23,11,0.05,NORMAL_REPEATED_ACTIVITY
L05_000109,237,TRANSFER,1014.4,C459342845,20288.07,19273.67,C_LEGIT_730374637,0.0,1014.4,0,0,L05_00016,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,7138.23,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000110,270,TRANSFER,963.68,C459342845,19273.67,18309.99,C_LEGIT_649343301,0.0,963.68,0,0,L05_00016,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,7138.23,33,0.05,NORMAL_REPEATED_ACTIVITY
L05_000111,276,TRANSFER,915.5,C459342845,18309.99,17394.49,C_LEGIT_476830669,0.0,915.5,0,0,L05_00016,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,7138.23,6,0.05,NORMAL_REPEATED_ACTIVITY
L05_000112,284,TRANSFER,869.72,C459342845,17394.49,16524.77,C_LEGIT_669137408,0.0,869.72,0,0,L05_00016,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,7138.23,8,0.05,NORMAL_REPEATED_ACTIVITY
L05_000113,370,TRANSFER,124642.25,C356986333,5065565.18,4940922.93,C_LEGIT_322977496,0.0,124642.25,0,0,L05_00017,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,975423.85,0,0.0246,NORMAL_REPEATED_ACTIVITY
L05_000114,379,TRANSFER,124244.67,C356986333,4940922.93,4816678.26,C_LEGIT_349696577,0.0,124244.67,0,0,L05_00017,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,975423.85,9,0.0251,NORMAL_REPEATED_ACTIVITY
L05_000115,380,TRANSFER,142497.46,C356986333,4816678.26,4674180.8,C_LEGIT_698949353,0.0,142497.46,0,0,L05_00017,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,975423.85,1,0.0296,NORMAL_REPEATED_ACTIVITY
L05_000116,406,TRANSFER,173259.43,C356986333,4674180.8,4500921.37,C_LEGIT_176966930,0.0,173259.43,0,0,L05_00017,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,975423.85,26,0.0371,NORMAL_REPEATED_ACTIVITY
L05_000117,412,TRANSFER,124589.9,C356986333,4500921.37,4376331.47,C_LEGIT_472864426,0.0,124589.9,0,0,L05_00017,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,975423.85,6,0.0277,NORMAL_REPEATED_ACTIVITY
L05_000118,420,TRANSFER,153064.15,C356986333,4376331.47,4223267.32,C_LEGIT_689679279,0.0,153064.15,0,0,L05_00017,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,975423.85,8,0.035,NORMAL_REPEATED_ACTIVITY
L05_000119,439,TRANSFER,133125.99,C356986333,4223267.32,4090141.33,C_LEGIT_706781643,0.0,133125.99,0,0,L05_00017,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,975423.85,19,0.0315,NORMAL_REPEATED_ACTIVITY
L05_000120,387,TRANSFER,1948.45,C1065665874,38969.09,37020.64,C_LEGIT_122575720,0.0,1948.45,0,0,L05_00018,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,11755.52,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000121,403,TRANSFER,1851.03,C1065665874,37020.64,35169.61,C_LEGIT_835301252,0.0,1851.03,0,0,L05_00018,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,11755.52,16,0.05,NORMAL_REPEATED_ACTIVITY
L05_000122,428,TRANSFER,1758.48,C1065665874,35169.61,33411.13,C_LEGIT_320213947,0.0,1758.48,0,0,L05_00018,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,11755.52,25,0.05,NORMAL_REPEATED_ACTIVITY
L05_000123,443,TRANSFER,1670.56,C1065665874,33411.13,31740.57,C_LEGIT_370622711,0.0,1670.56,0,0,L05_00018,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,11755.52,15,0.05,NORMAL_REPEATED_ACTIVITY
L05_000124,448,TRANSFER,1587.03,C1065665874,31740.57,30153.54,C_LEGIT_445588434,0.0,1587.03,0,0,L05_00018,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,11755.52,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_000125,454,TRANSFER,1507.68,C1065665874,30153.54,28645.86,C_LEGIT_771927695,0.0,1507.68,0,0,L05_00018,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,11755.52,6,0.05,NORMAL_REPEATED_ACTIVITY
L05_000126,459,TRANSFER,1432.29,C1065665874,28645.86,27213.57,C_LEGIT_296712574,0.0,1432.29,0,0,L05_00018,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,11755.52,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_000127,226,TRANSFER,12.95,C952705497,259.0,246.05,C_LEGIT_560677669,0.0,12.95,0,0,L05_00019,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,78.13,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000128,238,TRANSFER,12.3,C952705497,246.05,233.75,C_LEGIT_797865033,0.0,12.3,0,0,L05_00019,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,78.13,12,0.05,NORMAL_REPEATED_ACTIVITY
L05_000129,251,TRANSFER,11.69,C952705497,233.75,222.06,C_LEGIT_871785902,0.0,11.69,0,0,L05_00019,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,78.13,13,0.05,NORMAL_REPEATED_ACTIVITY
L05_000130,260,TRANSFER,11.1,C952705497,222.06,210.96,C_LEGIT_332091807,0.0,11.1,0,0,L05_00019,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,78.13,9,0.05,NORMAL_REPEATED_ACTIVITY
L05_000131,267,TRANSFER,10.55,C952705497,210.96,200.41,C_LEGIT_675189049,0.0,10.55,0,0,L05_00019,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,78.13,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_000132,308,TRANSFER,10.02,C952705497,200.41,190.39,C_LEGIT_379513092,0.0,10.02,0,0,L05_00019,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,78.13,41,0.05,NORMAL_REPEATED_ACTIVITY
L05_000133,310,TRANSFER,9.52,C952705497,190.39,180.87,C_LEGIT_203961097,0.0,9.52,0,0,L05_00019,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,78.13,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000134,172,TRANSFER,1519.6,C1660954980,30392.0,28872.4,C_LEGIT_494827784,0.0,1519.6,0,0,L05_00020,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,9168.14,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000135,206,TRANSFER,1443.62,C1660954980,28872.4,27428.78,C_LEGIT_140567894,0.0,1443.62,0,0,L05_00020,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,9168.14,34,0.05,NORMAL_REPEATED_ACTIVITY
L05_000136,224,TRANSFER,1371.44,C1660954980,27428.78,26057.34,C_LEGIT_231881183,0.0,1371.44,0,0,L05_00020,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,9168.14,18,0.05,NORMAL_REPEATED_ACTIVITY
L05_000137,250,TRANSFER,1302.87,C1660954980,26057.34,24754.47,C_LEGIT_284467561,0.0,1302.87,0,0,L05_00020,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,9168.14,26,0.05,NORMAL_REPEATED_ACTIVITY
L05_000138,251,TRANSFER,1237.72,C1660954980,24754.47,23516.75,C_LEGIT_270773195,0.0,1237.72,0,0,L05_00020,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,9168.14,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000139,255,TRANSFER,1175.84,C1660954980,23516.75,22340.91,C_LEGIT_884566593,0.0,1175.84,0,0,L05_00020,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,9168.14,4,0.05,NORMAL_REPEATED_ACTIVITY
L05_000140,262,TRANSFER,1117.05,C1660954980,22340.91,21223.86,C_LEGIT_641478493,0.0,1117.05,0,0,L05_00020,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,9168.14,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_000141,170,TRANSFER,1215.15,C188971024,24303.0,23087.85,C_LEGIT_938177104,0.0,1215.15,0,0,L05_00021,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,7331.31,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000142,191,TRANSFER,1154.39,C188971024,23087.85,21933.46,C_LEGIT_141629012,0.0,1154.39,0,0,L05_00021,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,7331.31,21,0.05,NORMAL_REPEATED_ACTIVITY
L05_000143,207,TRANSFER,1096.67,C188971024,21933.46,20836.79,C_LEGIT_235741684,0.0,1096.67,0,0,L05_00021,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,7331.31,16,0.05,NORMAL_REPEATED_ACTIVITY
L05_000144,225,TRANSFER,1041.84,C188971024,20836.79,19794.95,C_LEGIT_209213172,0.0,1041.84,0,0,L05_00021,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,7331.31,18,0.05,NORMAL_REPEATED_ACTIVITY
L05_000145,226,TRANSFER,989.75,C188971024,19794.95,18805.2,C_LEGIT_819914324,0.0,989.75,0,0,L05_00021,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,7331.31,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000146,249,TRANSFER,940.26,C188971024,18805.2,17864.94,C_LEGIT_413275934,0.0,940.26,0,0,L05_00021,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,7331.31,23,0.05,NORMAL_REPEATED_ACTIVITY
L05_000147,251,TRANSFER,893.25,C188971024,17864.94,16971.69,C_LEGIT_315477440,0.0,893.25,0,0,L05_00021,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,7331.31,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000148,342,TRANSFER,51.25,C1453625649,1025.0,973.75,C_LEGIT_587258983,0.0,51.25,0,0,L05_00022,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,309.2,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000149,388,TRANSFER,48.69,C1453625649,973.75,925.06,C_LEGIT_327713938,0.0,48.69,0,0,L05_00022,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,309.2,46,0.05,NORMAL_REPEATED_ACTIVITY
L05_000150,393,TRANSFER,46.25,C1453625649,925.06,878.81,C_LEGIT_616102382,0.0,46.25,0,0,L05_00022,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,309.2,5,0.05,NORMAL_REPEATED_ACTIVITY
L05_000151,394,TRANSFER,43.94,C1453625649,878.81,834.87,C_LEGIT_493753472,0.0,43.94,0,0,L05_00022,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,309.2,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000152,400,TRANSFER,41.74,C1453625649,834.87,793.13,C_LEGIT_596711300,0.0,41.74,0,0,L05_00022,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,309.2,6,0.05,NORMAL_REPEATED_ACTIVITY
L05_000153,414,TRANSFER,39.66,C1453625649,793.13,753.47,C_LEGIT_359694567,0.0,39.66,0,0,L05_00022,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,309.2,14,0.05,NORMAL_REPEATED_ACTIVITY
L05_000154,424,TRANSFER,37.67,C1453625649,753.47,715.8,C_LEGIT_408465127,0.0,37.67,0,0,L05_00022,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,309.2,10,0.05,NORMAL_REPEATED_ACTIVITY
L05_000155,31,TRANSFER,49680.26,C1026587043,1156507.93,1106827.67,C_LEGIT_694180973,0.0,49680.26,0,0,L05_00023,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,282026.92,0,0.043,NORMAL_REPEATED_ACTIVITY
L05_000156,52,TRANSFER,44657.22,C1026587043,1106827.67,1062170.45,C_LEGIT_712609854,0.0,44657.22,0,0,L05_00023,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,282026.92,21,0.0403,NORMAL_REPEATED_ACTIVITY
L05_000157,54,TRANSFER,43962.23,C1026587043,1062170.45,1018208.22,C_LEGIT_120347481,0.0,43962.23,0,0,L05_00023,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,282026.92,2,0.0414,NORMAL_REPEATED_ACTIVITY
L05_000158,65,TRANSFER,38475.45,C1026587043,1018208.22,979732.77,C_LEGIT_317089629,0.0,38475.45,0,0,L05_00023,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,282026.92,11,0.0378,NORMAL_REPEATED_ACTIVITY
L05_000159,96,TRANSFER,35347.99,C1026587043,979732.77,944384.78,C_LEGIT_937175834,0.0,35347.99,0,0,L05_00023,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,282026.92,31,0.0361,NORMAL_REPEATED_ACTIVITY
L05_000160,101,TRANSFER,36058.07,C1026587043,944384.78,908326.71,C_LEGIT_260060606,0.0,36058.07,0,0,L05_00023,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,282026.92,5,0.0382,NORMAL_REPEATED_ACTIVITY
L05_000161,110,TRANSFER,33845.7,C1026587043,908326.71,874481.01,C_LEGIT_931450942,0.0,33845.7,0,0,L05_00023,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,282026.92,9,0.0373,NORMAL_REPEATED_ACTIVITY
L05_000162,619,TRANSFER,43.85,C672951658,877.0,833.15,C_LEGIT_327865503,0.0,43.85,0,0,L05_00024,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,264.56,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000163,621,TRANSFER,41.66,C672951658,833.15,791.49,C_LEGIT_860166079,0.0,41.66,0,0,L05_00024,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,264.56,2,0.05,NORMAL_REPEATED_ACTIVITY
L05_000164,661,TRANSFER,39.57,C672951658,791.49,751.92,C_LEGIT_689508704,0.0,39.57,0,0,L05_00024,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,264.56,40,0.05,NORMAL_REPEATED_ACTIVITY
L05_000165,662,TRANSFER,37.6,C672951658,751.92,714.32,C_LEGIT_187011294,0.0,37.6,0,0,L05_00024,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,4,7,264.56,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000166,669,TRANSFER,35.72,C672951658,714.32,678.6,C_LEGIT_455368097,0.0,35.72,0,0,L05_00024,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,5,7,264.56,7,0.05,NORMAL_REPEATED_ACTIVITY
L05_000167,670,TRANSFER,33.93,C672951658,678.6,644.67,C_LEGIT_497085401,0.0,33.93,0,0,L05_00024,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,6,7,264.56,1,0.05,NORMAL_REPEATED_ACTIVITY
L05_000168,681,TRANSFER,32.23,C672951658,644.67,612.44,C_LEGIT_947483859,0.0,32.23,0,0,L05_00024,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,7,7,264.56,11,0.05,NORMAL_REPEATED_ACTIVITY
L05_000169,300,TRANSFER,2543.15,C1536367758,50863.0,48319.85,C_LEGIT_560558383,0.0,2543.15,0,0,L05_00025,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,1,7,15343.46,0,0.05,NORMAL_REPEATED_ACTIVITY
L05_000170,308,TRANSFER,2415.99,C1536367758,48319.85,45903.86,C_LEGIT_194322816,0.0,2415.99,0,0,L05_00025,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,2,7,15343.46,8,0.05,NORMAL_REPEATED_ACTIVITY
L05_000171,310,TRANSFER,2295.19,C1536367758,45903.86,43608.67,C_LEGIT_217121359,0.0,2295.19,0,0,L05_00025,LEGITIMATE_MULTIPLE_SMALL_TRANSACTIONS,None - repeated small transactions within normal behavioral range,NONE,1,3,7,15343.46,2,0.05,NORMAL_REPEATED_ACTIVITY
