record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,chain_position,senders_in_scenario,common_destination,balance_usage_ratio
S08_000106,492,TRANSFER,60447.32,C1381713082,269438.24,208990.92,C_SYN_885403480,0.0,60447.32,1,0,S08_00022,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_885403480,0.2243
S08_000107,493,TRANSFER,239083.18,C1027288864,1035596.22,796513.04,C_SYN_885403480,0.0,239083.18,1,0,S08_00022,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_885403480,0.2309
S08_000108,489,TRANSFER,54604.47,C2016047262,195023.92,140419.45,C_SYN_885403480,0.0,54604.47,1,0,S08_00022,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_885403480,0.28
S08_000109,488,TRANSFER,423457.92,C417119287,1963476.63,1540018.71,C_SYN_885403480,0.0,423457.92,1,0,S08_00022,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_885403480,0.2157
S08_000110,488,TRANSFER,812001.39,C62423451,2953816.32,2141814.93,C_SYN_885403480,0.0,812001.39,1,0,S08_00022,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_885403480,0.2749
S08_000111,457,TRANSFER,342954.27,C179696724,1250668.91,907714.64,C_SYN_552949741,0.0,342954.27,1,0,S08_00023,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_552949741,0.2742
S08_000112,458,TRANSFER,106068.22,C1078986427,398795.59,292727.37,C_SYN_552949741,0.0,106068.22,1,0,S08_00023,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_552949741,0.266
S08_000113,458,TRANSFER,269989.95,C168954088,964427.96,694438.01,C_SYN_552949741,0.0,269989.95,1,0,S08_00023,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_552949741,0.2799
S08_000114,454,TRANSFER,813608.3,C1532260965,2902918.63,2089310.33,C_SYN_552949741,0.0,813608.3,1,0,S08_00023,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_552949741,0.2803
S08_000115,453,TRANSFER,367465.98,C357094616,1563459.12,1195993.14,C_SYN_552949741,0.0,367465.98,1,0,S08_00023,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_552949741,0.235
S08_000116,517,TRANSFER,163129.56,C214184916,801918.39,638788.83,C_SYN_781583940,0.0,163129.56,1,0,S08_00024,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_781583940,0.2034
S08_000117,518,TRANSFER,104587.2,C1950118957,457952.14,353364.94,C_SYN_781583940,0.0,104587.2,1,0,S08_00024,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_781583940,0.2284
S08_000118,518,TRANSFER,181347.58,C1259664101,818920.79,637573.21,C_SYN_781583940,0.0,181347.58,1,0,S08_00024,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_781583940,0.2214
S08_000119,518,TRANSFER,275357.52,C345739201,1153026.39,877668.87,C_SYN_781583940,0.0,275357.52,1,0,S08_00024,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_781583940,0.2388
S08_000120,516,TRANSFER,109498.9,C779199094,486055.71,376556.81,C_SYN_781583940,0.0,109498.9,1,0,S08_00024,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_781583940,0.2253
S08_000121,48,TRANSFER,570958.13,C767558014,2057757.05,1486798.92,C_SYN_750622119,0.0,570958.13,1,0,S08_00025,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_750622119,0.2775
S08_000122,45,TRANSFER,179252.29,C776264044,652776.69,473524.4,C_SYN_750622119,0.0,179252.29,1,0,S08_00025,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_750622119,0.2746
S08_000123,47,TRANSFER,357019.53,C1764732642,1600727.04,1243707.51,C_SYN_750622119,0.0,357019.53,1,0,S08_00025,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_750622119,0.223
S08_000124,44,TRANSFER,813608.3,C62571043,2876030.41,2062422.11,C_SYN_750622119,0.0,813608.3,1,0,S08_00025,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_750622119,0.2829
S08_000125,44,TRANSFER,117119.46,C1479334441,548109.43,430989.97,C_SYN_750622119,0.0,117119.46,1,0,S08_00025,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_750622119,0.2137
S08_000126,493,TRANSFER,813608.3,C1275786401,2895452.53,2081844.23,C_SYN_522352497,0.0,813608.3,1,0,S08_00026,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_522352497,0.281
S08_000127,494,TRANSFER,511801.39,C488509795,2007823.39,1496022.0,C_SYN_522352497,0.0,511801.39,1,0,S08_00026,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_522352497,0.2549
S08_000128,495,TRANSFER,68272.74,C1385596900,297176.25,228903.51,C_SYN_522352497,0.0,68272.74,1,0,S08_00026,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_522352497,0.2297
S08_000129,494,TRANSFER,636310.82,C1225732962,2620917.51,1984606.69,C_SYN_522352497,0.0,636310.82,1,0,S08_00026,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_522352497,0.2428
S08_000130,498,TRANSFER,638501.56,C1036112465,2790772.85,2152271.29,C_SYN_522352497,0.0,638501.56,1,0,S08_00026,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_522352497,0.2288
S08_000131,371,TRANSFER,464164.19,C424530047,2139733.39,1675569.2,C_SYN_565629220,0.0,464164.19,1,0,S08_00027,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_565629220,0.2169
S08_000132,374,TRANSFER,813608.3,C108312460,3949115.85,3135507.55,C_SYN_565629220,0.0,813608.3,1,0,S08_00027,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_565629220,0.206
S08_000133,373,TRANSFER,172219.84,C463886866,703419.39,531199.55,C_SYN_565629220,0.0,172219.84,1,0,S08_00027,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_565629220,0.2448
S08_000134,372,TRANSFER,204716.08,C1534915130,836020.04,631303.96,C_SYN_565629220,0.0,204716.08,1,0,S08_00027,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_565629220,0.2449
S08_000135,369,TRANSFER,328759.59,C2042354537,1568418.21,1239658.62,C_SYN_565629220,0.0,328759.59,1,0,S08_00027,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_565629220,0.2096
S08_000136,388,TRANSFER,453048.53,C1716606862,1920716.68,1467668.15,C_SYN_988203035,0.0,453048.53,1,0,S08_00028,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_988203035,0.2359
S08_000137,387,TRANSFER,406077.26,C522879131,1788226.75,1382149.49,C_SYN_988203035,0.0,406077.26,1,0,S08_00028,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_988203035,0.2271
S08_000138,384,TRANSFER,813608.3,C509681337,3765836.29,2952227.99,C_SYN_988203035,0.0,813608.3,1,0,S08_00028,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_988203035,0.216
S08_000139,385,TRANSFER,81025.56,C1326543049,396733.04,315707.48,C_SYN_988203035,0.0,81025.56,1,0,S08_00028,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_988203035,0.2042
S08_000140,388,TRANSFER,227627.75,C1563190691,984329.16,756701.41,C_SYN_988203035,0.0,227627.75,1,0,S08_00028,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_988203035,0.2313
S08_000141,235,TRANSFER,484787.92,C1092396559,2401143.86,1916355.94,C_SYN_691434966,0.0,484787.92,1,0,S08_00029,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_691434966,0.2019
S08_000142,239,TRANSFER,67419.27,C762468876,298487.16,231067.89,C_SYN_691434966,0.0,67419.27,1,0,S08_00029,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_691434966,0.2259
S08_000143,236,TRANSFER,107427.49,C1109417552,444657.12,337229.63,C_SYN_691434966,0.0,107427.49,1,0,S08_00029,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_691434966,0.2416
S08_000144,236,TRANSFER,275097.93,C946172055,1330881.25,1055783.32,C_SYN_691434966,0.0,275097.93,1,0,S08_00029,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_691434966,0.2067
S08_000145,237,TRANSFER,84701.03,C318722906,307232.37,222531.34,C_SYN_691434966,0.0,84701.03,1,0,S08_00029,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_691434966,0.2757
S08_000146,365,TRANSFER,453067.86,C1477529402,2138117.55,1685049.69,C_SYN_633738991,0.0,453067.86,1,0,S08_00030,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_633738991,0.2119
S08_000147,368,TRANSFER,757123.04,C2126317931,3047668.1,2290545.06,C_SYN_633738991,0.0,757123.04,1,0,S08_00030,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_633738991,0.2484
S08_000148,370,TRANSFER,430405.56,C209337760,2008151.99,1577746.43,C_SYN_633738991,0.0,430405.56,1,0,S08_00030,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_633738991,0.2143
S08_000149,367,TRANSFER,354596.02,C1110021868,1373380.96,1018784.94,C_SYN_633738991,0.0,354596.02,1,0,S08_00030,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_633738991,0.2582
S08_000150,369,TRANSFER,198228.1,C2098348097,840276.56,642048.46,C_SYN_633738991,0.0,198228.1,1,0,S08_00030,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_633738991,0.2359
S08_000151,58,TRANSFER,813608.3,C1481005009,3783923.2,2970314.9,C_SYN_406974333,0.0,813608.3,1,0,S08_00031,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_406974333,0.215
S08_000152,61,TRANSFER,813608.3,C841443428,3678778.05,2865169.75,C_SYN_406974333,0.0,813608.3,1,0,S08_00031,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_406974333,0.2212
S08_000153,58,TRANSFER,813608.3,C1621531258,3305125.77,2491517.47,C_SYN_406974333,0.0,813608.3,1,0,S08_00031,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_406974333,0.2462
S08_000154,62,TRANSFER,125399.98,C2027832469,538286.33,412886.35,C_SYN_406974333,0.0,125399.98,1,0,S08_00031,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_406974333,0.233
S08_000155,62,TRANSFER,813608.3,C768811956,2862462.52,2048854.22,C_SYN_406974333,0.0,813608.3,1,0,S08_00031,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_406974333,0.2842
S08_000156,152,TRANSFER,256705.42,C163132494,1254510.4,997804.98,C_SYN_412185646,0.0,256705.42,1,0,S08_00032,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_412185646,0.2046
S08_000157,152,TRANSFER,191755.59,C1969802622,830451.55,638695.96,C_SYN_412185646,0.0,191755.59,1,0,S08_00032,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_412185646,0.2309
S08_000158,149,TRANSFER,234460.7,C1507760033,879068.93,644608.23,C_SYN_412185646,0.0,234460.7,1,0,S08_00032,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_412185646,0.2667
S08_000159,153,TRANSFER,53625.1,C1868664420,224250.07,170624.97,C_SYN_412185646,0.0,53625.1,1,0,S08_00032,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_412185646,0.2391
S08_000160,149,TRANSFER,603306.86,C120250988,2459261.41,1855954.55,C_SYN_412185646,0.0,603306.86,1,0,S08_00032,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_412185646,0.2453
S08_000161,333,TRANSFER,174717.87,C1377811254,844830.03,670112.16,C_SYN_232985867,0.0,174717.87,1,0,S08_00033,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_232985867,0.2068
S08_000162,331,TRANSFER,75931.17,C153749806,303989.69,228058.52,C_SYN_232985867,0.0,75931.17,1,0,S08_00033,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_232985867,0.2498
S08_000163,331,TRANSFER,813608.3,C644848418,3413532.36,2599924.06,C_SYN_232985867,0.0,813608.3,1,0,S08_00033,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_232985867,0.2383
S08_000164,334,TRANSFER,242393.64,C634664418,945070.23,702676.59,C_SYN_232985867,0.0,242393.64,1,0,S08_00033,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_232985867,0.2565
S08_000165,335,TRANSFER,813608.3,C466318345,4051212.92,3237604.62,C_SYN_232985867,0.0,813608.3,1,0,S08_00033,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_232985867,0.2008
S08_000166,204,TRANSFER,420956.13,C394063683,1987204.46,1566248.33,C_SYN_255032720,0.0,420956.13,1,0,S08_00034,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_255032720,0.2118
S08_000167,203,TRANSFER,456957.24,C1724529465,1690640.2,1233682.96,C_SYN_255032720,0.0,456957.24,1,0,S08_00034,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_255032720,0.2703
S08_000168,205,TRANSFER,649862.66,C1115055990,3200378.56,2550515.9,C_SYN_255032720,0.0,649862.66,1,0,S08_00034,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_255032720,0.2031
