record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,cycle_position,cycle_length,next_account,balance_usage_ratio
S09_000108,161,TRANSFER,801632.16,C865778225,3964415.71,3162783.55,C960297055,0.0,801632.16,1,0,S09_00027,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C960297055,0.2022
S09_000109,116,TRANSFER,228614.63,C1769567156,932209.67,703595.04,C2013677556,0.0,228614.63,1,0,S09_00028,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2013677556,0.2452
S09_000110,117,TRANSFER,813608.3,C2013677556,3234404.61,2420796.31,C1566130573,0.0,813608.3,1,0,S09_00028,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1566130573,0.2515
S09_000111,118,TRANSFER,143579.09,C1566130573,622444.34,478865.25,C794263581,0.0,143579.09,1,0,S09_00028,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C794263581,0.2307
S09_000112,119,TRANSFER,809610.06,C794263581,3678904.3,2869294.24,C1769567156,0.0,809610.06,1,0,S09_00028,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1769567156,0.2201
S09_000113,626,TRANSFER,49722.21,C1236815418,247869.23,198147.02,C838420694,0.0,49722.21,1,0,S09_00029,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C838420694,0.2006
S09_000114,627,TRANSFER,422390.83,C838420694,1806774.44,1384383.61,C1394417365,0.0,422390.83,1,0,S09_00029,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1394417365,0.2338
S09_000115,628,TRANSFER,56534.41,C1394417365,303578.0,247043.59,C702381393,0.0,56534.41,1,0,S09_00029,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C702381393,0.1862
S09_000116,629,TRANSFER,687077.21,C702381393,3128761.44,2441684.23,C1236815418,0.0,687077.21,1,0,S09_00029,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1236815418,0.2196
S09_000117,39,TRANSFER,571949.24,C1658716747,2696192.59,2124243.35,C1024706481,0.0,571949.24,1,0,S09_00030,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1024706481,0.2121
S09_000118,40,TRANSFER,144253.7,C1024706481,692505.54,548251.84,C772653233,0.0,144253.7,1,0,S09_00030,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C772653233,0.2083
S09_000119,41,TRANSFER,510976.15,C772653233,2180342.18,1669366.03,C1989468790,0.0,510976.15,1,0,S09_00030,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1989468790,0.2344
S09_000120,42,TRANSFER,353725.0,C1989468790,1661602.94,1307877.94,C1658716747,0.0,353725.0,1,0,S09_00030,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1658716747,0.2129
S09_000121,512,TRANSFER,44056.15,C495902212,157551.52,113495.37,C1906399309,0.0,44056.15,1,0,S09_00031,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1906399309,0.2796
S09_000122,513,TRANSFER,365198.34,C1906399309,1293322.59,928124.25,C2032829443,0.0,365198.34,1,0,S09_00031,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C2032829443,0.2824
S09_000123,514,TRANSFER,769254.1,C2032829443,3198336.38,2429082.28,C1872676306,0.0,769254.1,1,0,S09_00031,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1872676306,0.2405
S09_000124,515,TRANSFER,330085.76,C1872676306,1317777.94,987692.18,C495902212,0.0,330085.76,1,0,S09_00031,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C495902212,0.2505
S09_000125,575,TRANSFER,780883.58,C1248950146,3715756.62,2934873.04,C225704080,0.0,780883.58,1,0,S09_00032,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C225704080,0.2102
S09_000126,576,TRANSFER,813608.3,C225704080,3153038.93,2339430.63,C242802362,0.0,813608.3,1,0,S09_00032,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C242802362,0.258
S09_000127,577,TRANSFER,713300.03,C242802362,2821029.06,2107729.03,C1858116665,0.0,713300.03,1,0,S09_00032,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1858116665,0.2529
S09_000128,578,TRANSFER,813608.3,C1858116665,3246278.29,2432669.99,C1248950146,0.0,813608.3,1,0,S09_00032,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1248950146,0.2506
S09_000129,53,TRANSFER,813608.3,C1197890989,4025634.4,3212026.1,C783956058,0.0,813608.3,1,0,S09_00033,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C783956058,0.2021
S09_000130,54,TRANSFER,46803.27,C783956058,222925.59,176122.32,C430314977,0.0,46803.27,1,0,S09_00033,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C430314977,0.21
S09_000131,55,TRANSFER,200446.27,C430314977,825243.48,624797.21,C1666977152,0.0,200446.27,1,0,S09_00033,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1666977152,0.2429
S09_000132,56,TRANSFER,633521.9,C1666977152,2348801.22,1715279.32,C1197890989,0.0,633521.9,1,0,S09_00033,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1197890989,0.2697
S09_000133,269,TRANSFER,778349.25,C2144962237,3558529.22,2780179.97,C871064623,0.0,778349.25,1,0,S09_00034,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C871064623,0.2187
S09_000134,270,TRANSFER,156199.61,C871064623,640142.14,483942.53,C2080793196,0.0,156199.61,1,0,S09_00034,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C2080793196,0.244
S09_000135,271,TRANSFER,813608.3,C2080793196,3755667.95,2942059.65,C1134813984,0.0,813608.3,1,0,S09_00034,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1134813984,0.2166
S09_000136,272,TRANSFER,271382.18,C1134813984,1024874.94,753492.76,C2144962237,0.0,271382.18,1,0,S09_00034,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C2144962237,0.2648
S09_000137,127,TRANSFER,585107.47,C422932575,2406798.28,1821690.81,C1225013963,0.0,585107.47,1,0,S09_00035,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1225013963,0.2431
S09_000138,128,TRANSFER,38253.35,C1225013963,287403.83,249150.48,C785914236,0.0,38253.35,1,0,S09_00035,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C785914236,0.1331
S09_000139,129,TRANSFER,813608.3,C785914236,3517912.11,2704303.81,C275241328,0.0,813608.3,1,0,S09_00035,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C275241328,0.2313
S09_000140,130,TRANSFER,208900.37,C275241328,938024.51,729124.14,C422932575,0.0,208900.37,1,0,S09_00035,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C422932575,0.2227
S09_000141,272,TRANSFER,292110.42,C2119437068,1310310.07,1018199.65,C99758989,0.0,292110.42,1,0,S09_00036,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C99758989,0.2229
S09_000142,273,TRANSFER,161126.19,C99758989,740384.35,579258.16,C1952037336,0.0,161126.19,1,0,S09_00036,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1952037336,0.2176
S09_000143,274,TRANSFER,276828.18,C1952037336,1203941.21,927113.03,C925955900,0.0,276828.18,1,0,S09_00036,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C925955900,0.2299
S09_000144,275,TRANSFER,532329.22,C925955900,1959103.0,1426773.78,C2119437068,0.0,532329.22,1,0,S09_00036,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C2119437068,0.2717
S09_000145,220,TRANSFER,813608.3,C269814045,2897334.99,2083726.69,C1023794979,0.0,813608.3,1,0,S09_00037,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1023794979,0.2808
S09_000146,221,TRANSFER,813608.3,C1023794979,3706381.86,2892773.56,C223110102,0.0,813608.3,1,0,S09_00037,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C223110102,0.2195
S09_000147,222,TRANSFER,234780.66,C223110102,856186.66,621406.0,C837366829,0.0,234780.66,1,0,S09_00037,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C837366829,0.2742
S09_000148,223,TRANSFER,813608.3,C837366829,3425459.89,2611851.59,C269814045,0.0,813608.3,1,0,S09_00037,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C269814045,0.2375
S09_000149,254,TRANSFER,355146.0,C1803627869,1455302.04,1100156.04,C7180653,0.0,355146.0,1,0,S09_00038,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C7180653,0.244
S09_000150,255,TRANSFER,813608.3,C7180653,3622705.25,2809096.95,C236903249,0.0,813608.3,1,0,S09_00038,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C236903249,0.2246
S09_000151,256,TRANSFER,217095.62,C236903249,881824.81,664729.19,C2026206857,0.0,217095.62,1,0,S09_00038,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C2026206857,0.2462
S09_000152,257,TRANSFER,813608.3,C2026206857,3461662.8,2648054.5,C1803627869,0.0,813608.3,1,0,S09_00038,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1803627869,0.235
S09_000153,325,TRANSFER,558970.62,C1045405456,2472761.23,1913790.61,C740583420,0.0,558970.62,1,0,S09_00039,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C740583420,0.2261
S09_000154,326,TRANSFER,813608.3,C740583420,4000005.46,3186397.16,C68111692,0.0,813608.3,1,0,S09_00039,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C68111692,0.2034
S09_000155,327,TRANSFER,813608.3,C68111692,3624303.92,2810695.62,C1836019751,0.0,813608.3,1,0,S09_00039,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1836019751,0.2245
S09_000156,328,TRANSFER,813608.3,C1836019751,3674053.73,2860445.43,C1045405456,0.0,813608.3,1,0,S09_00039,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1045405456,0.2214
S09_000157,380,TRANSFER,393716.2,C209214872,1857083.04,1463366.84,C1734738006,0.0,393716.2,1,0,S09_00040,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1734738006,0.212
S09_000158,381,TRANSFER,308493.33,C1734738006,1369373.97,1060880.64,C2141031640,0.0,308493.33,1,0,S09_00040,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C2141031640,0.2253
S09_000159,382,TRANSFER,55055.83,C2141031640,246497.46,191441.63,C836513213,0.0,55055.83,1,0,S09_00040,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C836513213,0.2234
S09_000160,383,TRANSFER,633528.11,C836513213,2477691.5,1844163.39,C209214872,0.0,633528.11,1,0,S09_00040,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C209214872,0.2557
S09_000161,302,TRANSFER,34226.97,C2102047302,124643.14,90416.17,C1595501465,0.0,34226.97,1,0,S09_00041,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1595501465,0.2746
S09_000162,303,TRANSFER,369171.48,C1595501465,1331521.41,962349.93,C1701180939,0.0,369171.48,1,0,S09_00041,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1701180939,0.2773
S09_000163,304,TRANSFER,196525.48,C1701180939,936898.47,740372.99,C232800739,0.0,196525.48,1,0,S09_00041,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C232800739,0.2098
S09_000164,305,TRANSFER,338040.73,C232800739,1596127.84,1258087.11,C2102047302,0.0,338040.73,1,0,S09_00041,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C2102047302,0.2118
S09_000165,196,TRANSFER,813608.3,C535652003,3272743.38,2459135.08,C1214307954,0.0,813608.3,1,0,S09_00042,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1214307954,0.2486
S09_000166,197,TRANSFER,180471.9,C1214307954,642259.7,461787.8,C879160721,0.0,180471.9,1,0,S09_00042,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C879160721,0.281
S09_000167,198,TRANSFER,44605.61,C879160721,220858.92,176253.31,C972412325,0.0,44605.61,1,0,S09_00042,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C972412325,0.202
S09_000168,199,TRANSFER,813608.3,C972412325,3364438.26,2550829.96,C535652003,0.0,813608.3,1,0,S09_00042,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C535652003,0.2418
S09_000169,192,TRANSFER,813608.3,C600447721,3740541.08,2926932.78,C1476079611,0.0,813608.3,1,0,S09_00043,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1476079611,0.2175
S09_000170,193,TRANSFER,295381.74,C1476079611,1144611.53,849229.79,C1839159381,0.0,295381.74,1,0,S09_00043,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1839159381,0.2581
S09_000171,194,TRANSFER,813608.3,C1839159381,3905868.95,3092260.65,C1950904465,0.0,813608.3,1,0,S09_00043,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1950904465,0.2083
S09_000172,195,TRANSFER,251386.0,C1950904465,969820.87,718434.87,C600447721,0.0,251386.0,1,0,S09_00043,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C600447721,0.2592
S09_000173,525,TRANSFER,467057.43,C1628873831,1801605.95,1334548.52,C1375933969,0.0,467057.43,1,0,S09_00044,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1375933969,0.2592
S09_000174,526,TRANSFER,813608.3,C1375933969,3499728.95,2686120.65,C1069904626,0.0,813608.3,1,0,S09_00044,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1069904626,0.2325
S09_000175,527,TRANSFER,813608.3,C1069904626,3323123.81,2509515.51,C251760612,0.0,813608.3,1,0,S09_00044,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C251760612,0.2448
S09_000176,528,TRANSFER,616140.75,C251760612,2248899.77,1632759.02,C1628873831,0.0,616140.75,1,0,S09_00044,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1628873831,0.274
S09_000177,396,TRANSFER,813608.3,C209077300,3881493.09,3067884.79,C1032118522,0.0,813608.3,1,0,S09_00045,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1032118522,0.2096
S09_000178,397,TRANSFER,813608.3,C1032118522,4015320.76,3201712.46,C1203136391,0.0,813608.3,1,0,S09_00045,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1203136391,0.2026
S09_000179,398,TRANSFER,307417.63,C1203136391,1298464.88,991047.25,C1475473436,0.0,307417.63,1,0,S09_00045,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1475473436,0.2368
S09_000180,399,TRANSFER,317468.03,C1475473436,1150798.31,833330.28,C209077300,0.0,317468.03,1,0,S09_00045,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C209077300,0.2759
S09_000181,99,TRANSFER,671773.99,C1717578431,2909153.93,2237379.94,C637736197,0.0,671773.99,1,0,S09_00046,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C637736197,0.2309
S09_000182,100,TRANSFER,201992.23,C637736197,993658.72,791666.49,C1183990578,0.0,201992.23,1,0,S09_00046,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1183990578,0.2033
