record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,reactivation_position,balance_usage_ratio,scenario_transaction_count,scenario_total_amount
L07_000118,312,PAYMENT,27803.47,C782206760,457812.465,430008.995,C_L07_625267552,0.0,27803.47,0,0,L07_000024,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,77,3,0.06073113365316517,5,149101.54
L07_000119,313,PAYMENT,32751.88,C782206760,430008.995,397257.115,C_L07_690468735,0.0,32751.88,0,0,L07_000024,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,77,4,0.076165569513261,5,149101.54
L07_000120,320,TRANSFER,34671.01,C782206760,397257.115,362586.105,C_L07_587984901,0.0,34671.01,0,0,L07_000024,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,77,5,0.0872759950441668,5,149101.54
L07_000121,407,TRANSFER,35259.85,C244140230,511687.645,476427.79500000004,C_L07_723735917,0.0,35259.85,0,0,L07_000025,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,102,1,0.06890893369137337,5,150994.91999999998
L07_000122,414,TRANSFER,34795.17,C244140230,476427.79500000004,441632.62500000006,C_L07_174993756,0.0,34795.17,0,0,L07_000025,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,102,2,0.07303345935137977,5,150994.91999999998
L07_000123,420,PAYMENT,33814.2,C244140230,441632.62500000006,407818.42500000005,C_L07_816781073,0.0,33814.2,0,0,L07_000025,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,102,3,0.07656635421805623,5,150994.91999999998
L07_000124,426,PAYMENT,14777.2,C244140230,407818.42500000005,393041.22500000003,C_L07_279451037,0.0,14777.2,0,0,L07_000025,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,102,4,0.036234753248335944,5,150994.91999999998
L07_000125,430,TRANSFER,32348.5,C244140230,393041.22500000003,360692.72500000003,C_L07_697782707,0.0,32348.5,0,0,L07_000025,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,102,5,0.08230307138901269,5,150994.91999999998
L07_000126,349,PAYMENT,22578.49,C782206760,511687.645,489109.155,C_L07_320806707,0.0,22578.49,0,0,L07_000026,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,1,0.044125532872696195,5,131826.83000000002
L07_000127,353,PAYMENT,35651.12,C782206760,489109.155,453458.03500000003,C_L07_922944544,0.0,35651.12,0,0,L07_000026,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,2,0.07288990532184988,5,131826.83000000002
L07_000128,354,TRANSFER,34560.88,C782206760,453458.03500000003,418897.155,C_L07_336346918,0.0,34560.88,0,0,L07_000026,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,3,0.076216269935541,5,131826.83000000002
L07_000129,361,PAYMENT,9198.74,C782206760,418897.155,409698.41500000004,C_L07_939854816,0.0,9198.74,0,0,L07_000026,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,4,0.021959423429361795,5,131826.83000000002
L07_000130,363,PAYMENT,29837.6,C782206760,409698.41500000004,379860.81500000006,C_L07_650831449,0.0,29837.6,0,0,L07_000026,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,116,5,0.07282820461973229,5,131826.83000000002
L07_000131,816,CASH_OUT,29570.4,C469551489,511687.645,482117.245,CASHOUT_L07_000027,0.0,0.0,0,0,L07_000027,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,107,1,0.05778994331590711,5,134330.81
L07_000132,817,PAYMENT,34858.15,C469551489,482117.245,447259.095,C_L07_109895974,0.0,34858.15,0,0,L07_000027,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,107,2,0.072302225986544,5,134330.81
L07_000133,823,TRANSFER,34255.27,C469551489,447259.095,413003.82499999995,C_L07_240248960,0.0,34255.27,0,0,L07_000027,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,107,3,0.07658932011209296,5,134330.81
L07_000134,830,PAYMENT,13183.95,C469551489,413003.82499999995,399819.87499999994,C_L07_349007734,0.0,13183.95,0,0,L07_000027,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,107,4,0.03192210144784979,5,134330.81
L07_000135,832,TRANSFER,22463.04,C469551489,399819.87499999994,377356.83499999996,C_L07_103175331,0.0,22463.04,0,0,L07_000027,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,107,5,0.05618289986209416,5,134330.81
L07_000136,399,PAYMENT,21370.37,C244140230,5541490.68,5520120.31,C_L07_426158858,0.0,21370.37,0,0,L07_000028,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,94,1,0.0038564298370343916,5,608620.8200000001
L07_000137,405,TRANSFER,163699.75,C244140230,5520120.31,5356420.56,C_L07_943839293,0.0,163699.75,0,0,L07_000028,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,94,2,0.029655105469974803,5,608620.8200000001
L07_000138,406,TRANSFER,102326.55,C244140230,5356420.56,5254094.01,C_L07_991047877,0.0,102326.55,0,0,L07_000028,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,94,3,0.019103531706255717,5,608620.8200000001
L07_000139,407,CASH_OUT,126890.94,C244140230,5254094.01,5127203.069999999,CASHOUT_L07_000028,0.0,0.0,0,0,L07_000028,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,94,4,0.024150869732915192,5,608620.8200000001
L07_000140,409,CASH_OUT,194333.21,C244140230,5127203.069999999,4932869.859999999,CASHOUT_L07_000028,0.0,0.0,0,0,L07_000028,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,94,5,0.03790238212663576,5,608620.8200000001
L07_000141,852,PAYMENT,24118.15,C469551489,511687.645,487569.495,C_L07_740584742,0.0,24118.15,0,0,L07_000029,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,143,1,0.04713451699620381,5,130068.94
L07_000142,858,PAYMENT,46903.01,C469551489,487569.495,440666.485,C_L07_597782283,0.0,46903.01,0,0,L07_000029,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,143,2,0.09619758922776743,5,130068.94
L07_000143,859,PAYMENT,40433.9,C469551489,440666.485,400232.58499999996,C_L07_303166391,0.0,40433.9,0,0,L07_000029,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,143,3,0.09175624055003866,5,130068.94
L07_000144,863,TRANSFER,7537.06,C469551489,400232.58499999996,392695.52499999997,C_L07_570668470,0.0,7537.06,0,0,L07_000029,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,143,4,0.01883170007259654,5,130068.94
L07_000145,865,CASH_OUT,11076.82,C469551489,392695.52499999997,381618.70499999996,CASHOUT_L07_000029,0.0,0.0,0,0,L07_000029,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,143,5,0.028207145981610053,5,130068.94
L07_000146,820,TRANSFER,47808.27,C469551489,511687.645,463879.375,C_L07_849265154,0.0,47808.27,0,0,L07_000030,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,111,1,0.09343252757255845,5,177581.35
L07_000147,821,PAYMENT,44157.13,C469551489,463879.375,419722.245,C_L07_414371428,0.0,44157.13,0,0,L07_000030,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,111,2,0.09519097502448777,5,177581.35
L07_000148,826,PAYMENT,34289.68,C469551489,419722.245,385432.565,C_L07_469675883,0.0,34289.68,0,0,L07_000030,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,111,3,0.08169612263462471,5,177581.35
L07_000149,829,PAYMENT,30149.11,C469551489,385432.565,355283.455,C_L07_286164419,0.0,30149.11,0,0,L07_000030,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,111,4,0.07822149122246586,5,177581.35
L07_000150,834,PAYMENT,21177.16,C469551489,355283.455,334106.29500000004,C_L07_744294164,0.0,21177.16,0,0,L07_000030,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,111,5,0.05960637823677998,5,177581.35
L07_000151,443,PAYMENT,38346.43,C244140230,511687.645,473341.215,C_L07_641421867,0.0,38346.43,0,0,L07_000031,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,138,1,0.07494109028174796,5,138928.53
L07_000152,447,PAYMENT,38426.7,C244140230,473341.215,434914.515,C_L07_713209928,0.0,38426.7,0,0,L07_000031,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,138,2,0.08118181722248716,5,138928.53
L07_000153,453,PAYMENT,31605.63,C244140230,434914.515,403308.885,C_L07_533540431,0.0,31605.63,0,0,L07_000031,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,138,3,0.0726709017748005,5,138928.53
L07_000154,456,TRANSFER,9607.84,C244140230,403308.885,393701.045,C_L07_377009822,0.0,9607.84,0,0,L07_000031,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,138,4,0.023822534928780455,5,138928.53
L07_000155,463,TRANSFER,20941.93,C244140230,393701.045,372759.115,C_L07_926089427,0.0,20941.93,0,0,L07_000031,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,138,5,0.053192467396168584,5,138928.53
L07_000156,423,TRANSFER,36151.56,C244140230,511687.645,475536.085,C_L07_445901914,0.0,36151.56,0,0,L07_000032,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,118,1,0.07065161794164485,5,123729.13
L07_000157,429,PAYMENT,24780.59,C244140230,475536.085,450755.495,C_L07_401897050,0.0,24780.59,0,0,L07_000032,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,118,2,0.05211085085162359,5,123729.13
L07_000158,434,PAYMENT,11844.33,C244140230,450755.495,438911.165,C_L07_859420778,0.0,11844.33,0,0,L07_000032,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,118,3,0.026276618103124844,5,123729.13
L07_000159,436,TRANSFER,9517.91,C244140230,438911.165,429393.255,C_L07_539551177,0.0,9517.91,0,0,L07_000032,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,118,4,0.02168527656388053,5,123729.13
L07_000160,438,TRANSFER,41434.74,C244140230,429393.255,387958.515,C_L07_270181178,0.0,41434.74,0,0,L07_000032,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,118,5,0.09649601971507446,5,123729.13
L07_000161,842,PAYMENT,51106.27,C469551489,511687.645,460581.375,C_L07_317342502,0.0,51106.27,0,0,L07_000033,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,1,0.0998778659195494,5,159850.63999999998
L07_000162,844,PAYMENT,14905.53,C469551489,460581.375,445675.845,C_L07_645021594,0.0,14905.53,0,0,L07_000033,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,2,0.032362424555269956,5,159850.63999999998
L07_000163,848,TRANSFER,43990.35,C469551489,445675.845,401685.495,C_L07_790228204,0.0,43990.35,0,0,L07_000033,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,3,0.09870481089232018,5,159850.63999999998
L07_000164,851,CASH_OUT,38660.87,C469551489,401685.495,363024.625,CASHOUT_L07_000033,0.0,0.0,0,0,L07_000033,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,4,0.09624661702061212,5,159850.63999999998
L07_000165,856,CASH_OUT,11187.62,C469551489,363024.625,351837.005,CASHOUT_L07_000033,0.0,0.0,0,0,L07_000033,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,133,5,0.030817799205770133,5,159850.63999999998
L07_000166,336,TRANSFER,45106.68,C782206760,511687.645,466580.965,C_L07_697384673,0.0,45106.68,0,0,L07_000034,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,103,1,0.08815276358685581,5,133267.91
L07_000167,339,PAYMENT,34294.55,C782206760,466580.965,432286.41500000004,C_L07_830009840,0.0,34294.55,0,0,L07_000034,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,103,2,0.07350181977526665,5,133267.91
L07_000168,344,CASH_OUT,26950.38,C782206760,432286.41500000004,405336.03500000003,CASHOUT_L07_000034,0.0,0.0,0,0,L07_000034,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,103,3,0.0623438050904283,5,133267.91
L07_000169,345,PAYMENT,7834.31,C782206760,405336.03500000003,397501.72500000003,C_L07_653416144,0.0,7834.31,0,0,L07_000034,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,103,4,0.01932793860777762,5,133267.91
L07_000170,350,TRANSFER,19081.99,C782206760,397501.72500000003,378419.73500000004,C_L07_813848557,0.0,19081.99,0,0,L07_000034,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,103,5,0.04800479796660002,5,133267.91
L07_000171,429,TRANSFER,235150.03,C244140230,5541490.68,5306340.649999999,C_L07_950983675,0.0,235150.03,0,0,L07_000035,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,1,0.04243443571035655,5,875852.52
L07_000172,436,PAYMENT,166926.48,C244140230,5306340.649999999,5139414.169999999,C_L07_814977188,0.0,166926.48,0,0,L07_000035,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,2,0.03145792760214142,5,875852.52
L07_000173,437,CASH_OUT,135188.49,C244140230,5139414.169999999,5004225.679999999,CASHOUT_L07_000035,0.0,0.0,0,0,L07_000035,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,3,0.026304260666347508,5,875852.52
L07_000174,444,TRANSFER,84472.06,C244140230,5004225.679999999,4919753.619999999,C_L07_272474895,0.0,84472.06,0,0,L07_000035,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,4,0.01688014598094625,5,875852.52
L07_000175,447,PAYMENT,254115.46,C244140230,4919753.619999999,4665638.159999999,C_L07_200989777,0.0,254115.46,0,0,L07_000035,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,124,5,0.051652070332741586,5,875852.52
L07_000176,334,TRANSFER,35261.31,C782206760,511687.645,476426.335,C_L07_732981959,0.0,35261.31,0,0,L07_000036,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,101,1,0.06891178699458338,5,140775.62
L07_000177,341,PAYMENT,39100.93,C782206760,476426.335,437325.405,C_L07_931107076,0.0,39100.93,0,0,L07_000036,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,101,2,0.08207130279647534,5,140775.62
L07_000178,346,CASH_OUT,28728.84,C782206760,437325.405,408596.565,CASHOUT_L07_000036,0.0,0.0,0,0,L07_000036,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,101,3,0.0656921360422681,5,140775.62
L07_000179,348,TRANSFER,29641.14,C782206760,408596.565,378955.425,C_L07_510340673,0.0,29641.14,0,0,L07_000036,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,101,4,0.0725437816639501,5,140775.62
L07_000180,349,PAYMENT,8043.4,C782206760,378955.425,370912.02499999997,C_L07_378810133,0.0,8043.4,0,0,L07_000036,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,101,5,0.021225187632555993,5,140775.62
L07_000181,790,TRANSFER,7030.17,C469551489,511687.645,504657.47500000003,C_L07_505046497,0.0,7030.17,0,0,L07_000037,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,1,0.013739182621851266,5,100871.08
L07_000182,797,TRANSFER,26945.59,C469551489,504657.47500000003,477711.885,C_L07_435954793,0.0,26945.59,0,0,L07_000037,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,2,0.053393819243438334,5,100871.08
L07_000183,803,PAYMENT,18422.9,C469551489,477711.885,459288.985,C_L07_436632583,0.0,18422.9,0,0,L07_000037,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,3,0.03856487681900567,5,100871.08
L07_000184,806,PAYMENT,39903.33,C469551489,459288.985,419385.65499999997,C_L07_169801049,0.0,39903.33,0,0,L07_000037,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,4,0.0868806596787859,5,100871.08
L07_000185,812,TRANSFER,8569.09,C469551489,419385.65499999997,410816.56499999994,C_L07_278830097,0.0,8569.09,0,0,L07_000037,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,81,5,0.020432482365187243,5,100871.08
L07_000186,346,CASH_OUT,31379.3,C782206760,511687.645,480308.34500000003,CASHOUT_L07_000038,0.0,0.0,0,0,L07_000038,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,113,1,0.061325107820416495,5,130865.47
L07_000187,351,TRANSFER,41222.58,C782206760,480308.34500000003,439085.765,C_L07_203411366,0.0,41222.58,0,0,L07_000038,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,113,2,0.08582524211608274,5,130865.47
L07_000188,358,PAYMENT,14599.83,C782206760,439085.765,424485.935,C_L07_811173129,0.0,14599.83,0,0,L07_000038,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,113,3,0.033250519975294573,5,130865.47
L07_000189,362,TRANSFER,8027.5,C782206760,424485.935,416458.435,C_L07_245289341,0.0,8027.5,0,0,L07_000038,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,113,4,0.018911109504723637,5,130865.47
L07_000190,363,TRANSFER,35636.26,C782206760,416458.435,380822.175,C_L07_191991385,0.0,35636.26,0,0,L07_000038,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,113,5,0.08556978801497922,5,130865.47
L07_000191,835,TRANSFER,33086.7,C469551489,511687.645,478600.945,C_L07_522435374,0.0,33086.7,0,0,L07_000039,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,1,0.0646619091223123,5,149857.38
L07_000192,837,PAYMENT,16817.12,C469551489,478600.945,461783.825,C_L07_275157650,0.0,16817.12,0,0,L07_000039,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,2,0.03513808356563107,5,149857.38
L07_000193,839,TRANSFER,40910.57,C469551489,461783.825,420873.255,C_L07_519544677,0.0,40910.57,0,0,L07_000039,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,3,0.08859247073021667,5,149857.38
L07_000194,841,PAYMENT,32329.11,C469551489,420873.255,388544.145,C_L07_237417650,0.0,32329.11,0,0,L07_000039,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,4,0.07681436065591767,5,149857.38
L07_000195,844,PAYMENT,26713.88,C469551489,388544.145,361830.265,C_L07_560226624,0.0,26713.88,0,0,L07_000039,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,126,5,0.06875378343431221,5,149857.38
L07_000196,850,TRANSFER,15635.51,C469551489,511687.645,496052.135,C_L07_452970837,0.0,15635.51,0,0,L07_000040,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,141,1,0.03055674717336589,5,132530.85
L07_000197,854,PAYMENT,25405.98,C469551489,496052.135,470646.155,C_L07_957367750,0.0,25405.98,0,0,L07_000040,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,141,2,0.05121635047493546,5,132530.85
L07_000198,859,TRANSFER,37051.59,C469551489,470646.155,433594.56500000006,C_L07_560581627,0.0,37051.59,0,0,L07_000040,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,141,3,0.07872493933366989,5,132530.85
L07_000199,866,PAYMENT,37463.15,C469551489,433594.56500000006,396131.41500000004,C_L07_311253220,0.0,37463.15,0,0,L07_000040,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,141,4,0.08640133669572173,5,132530.85
L07_000200,869,PAYMENT,16974.62,C469551489,396131.41500000004,379156.79500000004,C_L07_597597978,0.0,16974.62,0,0,L07_000040,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,141,5,0.04285098166223448,5,132530.85
L07_000201,332,TRANSFER,27990.01,C782206760,511687.645,483697.635,C_L07_237651845,0.0,27990.01,0,0,L07_000041,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,99,1,0.054701359850109335,5,113687.04
L07_000202,338,PAYMENT,42320.24,C782206760,483697.635,441377.395,C_L07_628999973,0.0,42320.24,0,0,L07_000041,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,99,2,0.08749317122462258,5,113687.04
L07_000203,345,TRANSFER,4597.35,C782206760,441377.395,436780.04500000004,C_L07_955678881,0.0,4597.35,0,0,L07_000041,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,99,3,0.010415916293130508,5,113687.04
L07_000204,349,TRANSFER,31746.12,C782206760,436780.04500000004,405033.92500000005,C_L07_485032980,0.0,31746.12,0,0,L07_000041,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,99,4,0.0726821666040169,5,113687.04
L07_000205,356,CASH_OUT,7033.32,C782206760,405033.92500000005,398000.60500000004,CASHOUT_L07_000041,0.0,0.0,0,0,L07_000041,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,99,5,0.017364767654956308,5,113687.04
L07_000206,378,TRANSFER,11246.54,C244140230,5541490.68,5530244.14,C_L07_507398365,0.0,11246.54,0,0,L07_000042,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,73,1,0.002029515278369105,5,374906.3
L07_000207,382,PAYMENT,57527.28,C244140230,5530244.14,5472716.859999999,C_L07_960657400,0.0,57527.28,0,0,L07_000042,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,73,2,0.010402303866461852,5,374906.3
L07_000208,388,TRANSFER,133128.33,C244140230,5472716.859999999,5339588.529999999,C_L07_456134878,0.0,133128.33,0,0,L07_000042,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,73,3,0.024325820868430603,5,374906.3
L07_000209,392,TRANSFER,151735.78,C244140230,5339588.529999999,5187852.749999999,C_L07_409076513,0.0,151735.78,0,0,L07_000042,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,73,4,0.028417129737148494,5,374906.3
L07_000210,393,TRANSFER,21268.37,C244140230,5187852.749999999,5166584.379999999,C_L07_947150338,0.0,21268.37,0,0,L07_000042,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,73,5,0.00409964797092593,5,374906.3
L07_000211,435,PAYMENT,224319.63,C244140230,5541490.68,5317171.05,C_L07_153101990,0.0,224319.63,0,0,L07_000043,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,130,1,0.0404800157491197,5,854569.91
L07_000212,441,PAYMENT,45168.18,C244140230,5317171.05,5272002.87,C_L07_456978904,0.0,45168.18,0,0,L07_000043,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,130,2,0.008494776559802417,5,854569.91
L07_000213,448,TRANSFER,202256.04,C244140230,5272002.87,5069746.83,C_L07_196793582,0.0,202256.04,0,0,L07_000043,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,130,3,0.038364174866240164,5,854569.91
L07_000214,450,TRANSFER,168982.27,C244140230,5069746.83,4900764.5600000005,C_L07_199888927,0.0,168982.27,0,0,L07_000043,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,130,4,0.033331500697442125,5,854569.91
L07_000215,455,CASH_OUT,213843.79,C244140230,4900764.5600000005,4686920.7700000005,CASHOUT_L07_000043,0.0,0.0,0,0,L07_000043,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,130,5,0.04363478134521932,5,854569.91
L07_000216,858,PAYMENT,8395.04,C469551489,511687.645,503292.60500000004,C_L07_505964905,0.0,8395.04,0,0,L07_000044,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,149,1,0.01640657163023743,5,112845.31
L07_000217,862,TRANSFER,19691.81,C469551489,503292.60500000004,483600.79500000004,C_L07_690268938,0.0,19691.81,0,0,L07_000044,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,149,2,0.03912596728894914,5,112845.31
L07_000218,865,CASH_OUT,24544.81,C469551489,483600.79500000004,459055.98500000004,CASHOUT_L07_000044,0.0,0.0,0,0,L07_000044,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,149,3,0.0507542796740026,5,112845.31
L07_000219,871,CASH_OUT,43229.67,C469551489,459055.98500000004,415826.31500000006,CASHOUT_L07_000044,0.0,0.0,0,0,L07_000044,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,149,4,0.09417080141107406,5,112845.31
L07_000220,873,CASH_OUT,16983.98,C469551489,415826.31500000006,398842.3350000001,CASHOUT_L07_000044,0.0,0.0,0,0,L07_000044,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,149,5,0.04084392783078194,5,112845.31
L07_000221,376,PAYMENT,93058.0,C244140230,5541490.68,5448432.68,C_L07_223841548,0.0,93058.0,0,0,L07_000045,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,71,1,0.016792954346356494,5,431996.05
L07_000222,383,PAYMENT,116136.02,C244140230,5448432.68,5332296.66,C_L07_993864229,0.0,116136.02,0,0,L07_000045,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,71,2,0.0213154914121101,5,431996.05
L07_000223,385,PAYMENT,122663.18,C244140230,5332296.66,5209633.48,C_L07_980140020,0.0,122663.18,0,0,L07_000045,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,71,3,0.023003817645809676,5,431996.05
L07_000224,387,TRANSFER,60714.09,C244140230,5209633.48,5148919.390000001,C_L07_404108397,0.0,60714.09,0,0,L07_000045,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,71,4,0.011654196064480142,5,431996.05
L07_000225,392,CASH_OUT,39424.76,C244140230,5148919.390000001,5109494.630000001,CASHOUT_L07_000045,0.0,0.0,0,0,L07_000045,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,71,5,0.007656899829616481,5,431996.05
L07_000226,355,TRANSFER,23498.77,C244140230,511687.645,488188.875,C_L07_102732519,0.0,23498.77,0,0,L07_000046,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,50,1,0.045924051967289534,5,110903.98999999999
L07_000227,362,TRANSFER,15536.67,C244140230,488188.875,472652.205,C_L07_542249392,0.0,15536.67,0,0,L07_000046,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,50,2,0.031825120963684395,5,110903.98999999999
