record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,chain_position,chain_role,step_gap_from_previous,cashout_ratio,sender_balance_usage_ratio,destination_balance_usage_ratio,scenario_total_amount,newbalanceOrg
L06_000096,381,CASH_OUT,3180.5,C1857072195,8923.41,0.0,CASHOUT_L06_000048,0.0,0.0,0,0,L06_000048,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.3564222375207595,0.11811420402652582,0.3564220404531452,12103.91,5742.91
L06_000097,255,TRANSFER,12555.84,C704794553,151495.23,138939.39,C1763305509,4269563.65,4282119.49,0,0,L06_000049,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.248005800275721,0.08287944115468189,0.0007271912909651197,15669.76,
L06_000098,256,CASH_OUT,3113.92,C1763305509,4282119.49,0.0,CASHOUT_L06_000049,0.0,0.0,0,0,L06_000049,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.248005800275721,0.08287944115468189,0.0007271912909651197,15669.76,4279005.57
L06_000099,132,TRANSFER,12230.23,C2132366504,100025.0,87794.77,C840858860,159172.84,171403.07,0,0,L06_000050,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.40403435832494106,0.12227173206698325,0.028829296931496034,17171.66,
L06_000100,135,CASH_OUT,4941.43,C840858860,171403.07,0.0,CASHOUT_L06_000050,0.0,0.0,0,0,L06_000050,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.40403435832494106,0.12227173206698325,0.028829296931496034,17171.66,166461.64
L06_000101,15,TRANSFER,11558.46,C829485221,87928.0,76369.54000000001,C348803069,0.0,11558.46,0,0,L06_000051,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4577395655249388,0.1314536893822218,0.4577391797869267,16849.22,
L06_000102,16,CASH_OUT,5290.76,C348803069,11558.46,0.0,CASHOUT_L06_000051,0.0,0.0,0,0,L06_000051,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4577395655249388,0.1314536893822218,0.4577391797869267,16849.22,6267.699999999999
L06_000103,182,TRANSFER,46701.63,C667102283,997801.0,951099.37,C88303425,263180.53,309882.16000000003,0,0,L06_000052,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6338101124275892,0.04680455321251432,0.09552008415069779,76301.6,
L06_000104,184,CASH_OUT,29599.97,C88303425,309882.16000000003,338107.4,CASHOUT_L06_000052,0.0,0.0,0,0,L06_000052,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.6338101124275892,0.04680455321251432,0.09552008415069779,76301.6,280282.19000000006
L06_000105,44,TRANSFER,13325.14,C7873258,103020.0,89694.86,C2085117358,0.0,13325.14,0,0,L06_000053,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5547757598179138,0.12934517569404,0.5547754094891311,20717.6,
L06_000106,48,CASH_OUT,7392.46,C2085117358,13325.14,0.0,CASHOUT_L06_000053,0.0,0.0,0,0,L06_000053,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5547757598179138,0.12934517569404,0.5547754094891311,20717.6,5932.679999999999
L06_000107,10,TRANSFER,37088.84,C2058347000,3181787.79,3144698.95,C1777369261,830245.32,867334.1599999999,0,0,L06_000054,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.45157245160362464,0.01165660391197868,0.01931008920483427,53837.14,
L06_000108,14,CASH_OUT,16748.3,C1777369261,867334.1599999999,2899046.61,CASHOUT_L06_000054,0.0,0.0,0,0,L06_000054,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.45157245160362464,0.01165660391197868,0.01931008920483427,53837.14,850585.8599999999
L06_000109,36,TRANSFER,15124.8,C181752947,558153.53,543028.73,C889274961,1947679.89,1962804.69,0,0,L06_000055,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3734053731287929,0.027097920530933486,0.0028773519998059514,20772.48,
L06_000110,40,CASH_OUT,5647.68,C889274961,1962804.69,0.0,CASHOUT_L06_000055,0.0,0.0,0,0,L06_000055,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.3734053731287929,0.027097920530933486,0.0028773519998059514,20772.48,1957157.01
L06_000111,188,TRANSFER,34170.85,C1924686464,327462.54,293291.69,C1460064740,189217.14,223387.99000000002,0,0,L06_000056,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.25370129423390686,0.10435040905747571,0.038807771178746,42840.04,
L06_000112,189,CASH_OUT,8669.19,C1460064740,223387.99000000002,238332.89,CASHOUT_L06_000056,0.0,0.0,0,0,L06_000056,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.25370129423390686,0.10435040905747571,0.038807771178746,42840.04,214718.80000000002
L06_000113,355,TRANSFER,17022.96,C1541805398,209286.0,192263.04,C198006081,0.0,17022.96,0,0,L06_000057,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3704747910844519,0.081338264384622,0.37047493502892564,23329.54,
L06_000114,358,CASH_OUT,6306.58,C198006081,17022.96,0.0,CASHOUT_L06_000057,0.0,0.0,0,0,L06_000057,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.3704747910844519,0.081338264384622,0.37047493502892564,23329.54,10716.38
L06_000115,330,TRANSFER,12206.43,C1458657020,179783.0,167576.57,C1081860301,857177.36,869383.79,0,0,L06_000058,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4223026786443055,0.06789535161833989,0.005929268591492832,17361.24,
L06_000116,335,CASH_OUT,5154.81,C1081860301,869383.79,0.0,CASHOUT_L06_000058,0.0,0.0,0,0,L06_000058,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.4223026786443055,0.06789535161833989,0.005929268591492832,17361.24,864228.98
L06_000117,164,TRANSFER,12068.21,C1947092183,93586.63,81518.42000000001,C78428989,948925.63,960993.84,0,0,L06_000059,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.21914950866519473,0.12895228730856104,0.0027520884004833992,14712.949999999999,
L06_000118,169,CASH_OUT,2644.74,C78428989,960993.84,0.0,CASHOUT_L06_000059,0.0,0.0,0,0,L06_000059,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.21914950866519473,0.12895228730856104,0.0027520884004833992,14712.949999999999,958349.1
L06_000119,300,TRANSFER,9279.88,C817860452,132557.14,123277.26000000001,C1624188037,2225985.05,2235264.9299999997,0,0,L06_000060,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5345489212741041,0.07000664015533224,0.0022192223988411076,14240.43,
L06_000120,301,CASH_OUT,4960.55,C1624188037,2235264.9299999997,0.0,CASHOUT_L06_000060,0.0,0.0,0,0,L06_000060,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.5345489212741041,0.07000664015533224,0.0022192223988411076,14240.43,2230304.38
L06_000121,381,TRANSFER,8769.1,C2111291670,63140.0,54370.9,C1123220590,4092368.04,4101137.14,0,0,L06_000061,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5184723704577823,0.1388834336395312,0.001108604722250278,13315.64,
L06_000122,385,CASH_OUT,4546.54,C1123220590,4101137.14,0.0,CASHOUT_L06_000061,0.0,0.0,0,0,L06_000061,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5184723704577823,0.1388834336395312,0.001108604722250278,13315.64,4096590.6
L06_000123,283,TRANSFER,11698.81,C913155353,101252.84,89554.03,C1194392243,23423935.22,23435634.029999997,0,0,L06_000062,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.507598864134994,0.11554056162770347,0.00025338764005268093,17637.11,
L06_000124,286,CASH_OUT,5938.3,C1194392243,23435634.029999997,0.0,CASHOUT_L06_000062,0.0,0.0,0,0,L06_000062,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.507598864134994,0.11554056162770347,0.00025338764005268093,17637.11,23429695.729999997
L06_000125,281,TRANSFER,45259.04,C222996040,402535.0,357275.96,C39802756,0.0,45259.04,0,0,L06_000063,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3527709643035054,0.11243504291552288,0.352771070707642,61225.12,
L06_000126,282,CASH_OUT,15966.08,C39802756,45259.04,0.0,CASHOUT_L06_000063,0.0,0.0,0,0,L06_000063,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.3527709643035054,0.11243504291552288,0.352771070707642,61225.12,29292.96
L06_000127,181,TRANSFER,8754.51,C255485536,59983.0,51228.49,C1759768854,214202.15,222956.66,0,0,L06_000064,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2025655751696831,0.1459498524581965,0.007953832821141113,10527.87,
L06_000128,182,CASH_OUT,1773.36,C1759768854,222956.66,0.0,CASHOUT_L06_000064,0.0,0.0,0,0,L06_000064,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.2025655751696831,0.1459498524581965,0.007953832821141113,10527.87,221183.30000000002
L06_000129,133,TRANSFER,34087.42,C1000832583,441217.0,407129.58,C1813676922,0.0,34087.42,0,0,L06_000065,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5706910651652269,0.07725772125734048,0.5706911816734737,53540.81,
L06_000130,138,CASH_OUT,19453.39,C1813676922,34087.42,0.0,CASHOUT_L06_000065,0.0,0.0,0,0,L06_000065,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5706910651652269,0.07725772125734048,0.5706911816734737,53540.81,14634.029999999999
L06_000131,299,TRANSFER,78248.42,C698222320,844663.0,766414.58,C1828485340,166227.23,244475.65000000002,0,0,L06_000066,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4364665860784632,0.09263862629237933,0.139698248066832,112401.23999999999,
L06_000132,303,CASH_OUT,34152.82,C1828485340,244475.65000000002,331008.76,CASHOUT_L06_000066,0.0,0.0,0,0,L06_000066,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.4364665860784632,0.09263862629237933,0.139698248066832,112401.23999999999,210322.83000000002
L06_000133,345,TRANSFER,102508.42,C1615662266,755169.0,652660.58,C2105214675,136380.73,238889.15000000002,0,0,L06_000067,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5511492511789202,0.13574235700882847,0.23650065312719307,159005.86,
L06_000134,346,CASH_OUT,56497.44,C2105214675,238889.15000000002,0.0,CASHOUT_L06_000067,0.0,0.0,0,0,L06_000067,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.5511492511789202,0.13574235700882847,0.23650065312719307,159005.86,182391.71000000002
L06_000135,330,TRANSFER,15188.97,C645756942,163452.0,148263.03,C1072804612,539333.06,554522.03,0,0,L06_000068,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.21050425213022078,0.09292618016298362,0.005765938640886819,18386.309999999998,
L06_000136,332,CASH_OUT,3197.34,C1072804612,554522.03,132620.53,CASHOUT_L06_000068,0.0,0.0,0,0,L06_000068,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.21050425213022078,0.09292618016298362,0.005765938640886819,18386.309999999998,551324.6900000001
L06_000137,324,TRANSFER,22353.96,C169894676,198202.0,175848.04,C1352781826,1220154.99,1242508.95,0,0,L06_000069,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5740416122688873,0.11278372569398895,0.010327571483489114,35186.06,
L06_000138,325,CASH_OUT,12832.1,C1352781826,1242508.95,0.0,CASHOUT_L06_000069,0.0,0.0,0,0,L06_000069,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.5740416122688873,0.11278372569398895,0.010327571483489114,35186.06,1229676.8499999999
L06_000139,355,TRANSFER,8707.61,C519017423,61082.0,52374.39,C1568006557,0.0,8707.61,0,0,L06_000070,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3933637431834629,0.142556072165286,0.39336396554278386,12132.87,
L06_000140,360,CASH_OUT,3425.26,C1568006557,8707.61,0.0,CASHOUT_L06_000070,0.0,0.0,0,0,L06_000070,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.3933637431834629,0.142556072165286,0.39336396554278386,12132.87,5282.35
L06_000141,158,TRANSFER,14316.26,C737356456,99772.0,85455.74,C769213127,329398.52,343714.78,0,0,L06_000071,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4277740813985934,0.14348975664515096,0.01781744736144311,20440.38,
L06_000142,163,CASH_OUT,6124.12,C769213127,343714.78,0.0,CASHOUT_L06_000071,0.0,0.0,0,0,L06_000071,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.4277740813985934,0.14348975664515096,0.01781744736144311,20440.38,337590.66000000003
L06_000143,33,TRANSFER,11048.6,C855553338,98524.0,87475.4,C2122688672,0.0,11048.6,0,0,L06_000072,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.261791271419765,0.11214120417360238,0.26179153919953657,13941.03,
L06_000144,34,CASH_OUT,2892.43,C2122688672,11048.6,0.0,CASHOUT_L06_000072,0.0,0.0,0,0,L06_000072,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.261791271419765,0.11214120417360238,0.26179153919953657,13941.03,8156.17
L06_000145,238,TRANSFER,8847.82,C991975536,67711.0,58863.18,C1777861253,920318.51,929166.33,0,0,L06_000073,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.33983974024520447,0.1306703489831785,0.0032360621590754373,11854.66,
L06_000146,241,CASH_OUT,3006.84,C1777861253,929166.33,0.0,CASHOUT_L06_000073,0.0,0.0,0,0,L06_000073,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.33983974024520447,0.1306703489831785,0.0032360621590754373,11854.66,926159.49
L06_000147,188,TRANSFER,13907.1,C1701806586,100979.38,87072.28,C1531514206,10343612.73,10357519.83,0,0,L06_000074,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2401057860225444,0.13772217654733074,0.00032239185198837313,17246.28,
L06_000148,190,CASH_OUT,3339.18,C1531514206,10357519.83,0.0,CASHOUT_L06_000074,0.0,0.0,0,0,L06_000074,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.2401057860225444,0.13772217654733074,0.00032239185198837313,17246.28,10354180.65
L06_000149,37,TRANSFER,12961.01,C802326814,91103.0,78141.99,C1737282094,1841867.9,1854828.91,0,0,L06_000075,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.62698491212795,0.14226765309594636,0.004381191147166236,21087.37,
L06_000150,41,CASH_OUT,8126.36,C1737282094,1854828.91,0.0,CASHOUT_L06_000075,0.0,0.0,0,0,L06_000075,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.62698491212795,0.14226765309594636,0.004381191147166236,21087.37,1846702.5499999998
L06_000151,260,TRANSFER,17693.84,C1267660060,185801.79,168107.95,C574796697,1212165.58,1229859.4200000002,0,0,L06_000076,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.47465184007918537,0.09522965306200763,0.0068287560866102884,26092.25,
L06_000152,265,CASH_OUT,8398.41,C574796697,1229859.4200000002,0.0,CASHOUT_L06_000076,0.0,0.0,0,0,L06_000076,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.47465184007918537,0.09522965306200763,0.0068287560866102884,26092.25,1221461.0100000002
L06_000153,186,TRANSFER,8804.91,C239996529,59279.0,50474.09,C293539987,20219.0,29023.91,0,0,L06_000077,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.41766913027922803,0.14853337606909697,0.1267072561898104,12482.45,
L06_000154,187,CASH_OUT,3677.54,C293539987,29023.91,0.0,CASHOUT_L06_000077,0.0,0.0,0,0,L06_000077,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.41766913027922803,0.14853337606909697,0.1267072561898104,12482.45,25346.37
L06_000155,140,TRANSFER,10153.73,C1153425954,81849.0,71695.27,C108034902,615139.21,625292.94,0,0,L06_000078,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3963964901273803,0.12405441728060208,0.006436823035296065,14178.63,
L06_000156,143,CASH_OUT,4024.9,C108034902,625292.94,79733.25,CASHOUT_L06_000078,0.0,0.0,0,0,L06_000078,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.3963964901273803,0.12405441728060208,0.006436823035296065,14178.63,621268.0399999999
L06_000157,10,TRANSFER,61226.17,C359428829,1539555.79,1478329.62,C1725548614,16761.59,77987.76,0,0,L06_000079,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5721478156227658,0.03976872445785157,0.44917843518008466,96256.59,
L06_000158,11,CASH_OUT,35030.42,C1725548614,77987.76,1518057.23,CASHOUT_L06_000079,0.0,0.0,0,0,L06_000079,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.5721478156227658,0.03976872445785157,0.44917843518008466,96256.59,42957.34
L06_000159,131,TRANSFER,9275.88,C58817344,64888.0,55612.12,C1092879329,3476661.14,3485937.02,0,0,L06_000080,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.21630074270744348,0.14295216372827024,0.0005755640416016466,11282.259999999998,
L06_000160,136,CASH_OUT,2006.38,C1092879329,3485937.02,0.0,CASHOUT_L06_000080,0.0,0.0,0,0,L06_000080,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.21630074270744348,0.14295216372827024,0.0005755640416016466,11282.259999999998,3483930.64
L06_000161,179,TRANSFER,10039.63,C1824813334,595518.46,585478.83,C214218200,3384860.89,3394900.52,0,0,L06_000081,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5895696237737194,0.016858637765821735,0.0017435150058535442,15958.689999999999,
L06_000162,181,CASH_OUT,5919.06,C214218200,3394900.52,0.0,CASHOUT_L06_000081,0.0,0.0,0,0,L06_000081,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5895696237737194,0.016858637765821735,0.0017435150058535442,15958.689999999999,3388981.46
L06_000163,563,TRANSFER,21179.64,C1185231928,160548.0,139368.36,C1880863697,72704.8,93884.44,0,0,L06_000082,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.37711421204328593,0.1319209208461021,0.08507416138393115,29166.78,
L06_000164,567,CASH_OUT,7987.14,C1880863697,93884.44,0.0,CASHOUT_L06_000082,0.0,0.0,0,0,L06_000082,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.37711421204328593,0.1319209208461021,0.08507416138393115,29166.78,85897.3
L06_000165,253,TRANSFER,10613.86,C1807076638,90129.0,79515.14,C497065242,607175.1,617788.96,0,0,L06_000083,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.31425731125456796,0.11776298416713822,0.005399060546501188,13949.34,
L06_000166,258,CASH_OUT,3335.48,C497065242,617788.96,0.0,CASHOUT_L06_000083,0.0,0.0,0,0,L06_000083,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.31425731125456796,0.11776298416713822,0.005399060546501188,13949.34,614453.48
L06_000167,309,TRANSFER,15888.84,C1363624857,134652.0,118763.16,C15014141,454445.54,470334.38,0,0,L06_000084,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.38537984064149455,0.11799928705106497,0.013018907952253033,22012.08,
L06_000168,313,CASH_OUT,6123.24,C15014141,470334.38,0.0,CASHOUT_L06_000084,0.0,0.0,0,0,L06_000084,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.38537984064149455,0.11799928705106497,0.013018907952253033,22012.08,464211.14
L06_000169,347,TRANSFER,10746.91,C648580640,134240.0,123493.09,C993407387,0.0,10746.91,0,0,L06_000085,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3823045663007435,0.08005743444576877,0.3823043088664556,14855.5,
L06_000170,349,CASH_OUT,4108.59,C993407387,10746.91,0.0,CASHOUT_L06_000085,0.0,0.0,0,0,L06_000085,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.3823045663007435,0.08005743444576877,0.3823043088664556,14855.5,6638.32
L06_000171,329,TRANSFER,8757.66,C789475315,58553.0,49795.34,C1951724793,1600871.88,1609629.5399999998,0,0,L06_000086,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4516642801219565,0.14956808361655252,0.0024574101690504513,12713.18,
L06_000172,332,CASH_OUT,3955.52,C1951724793,1609629.5399999998,0.0,CASHOUT_L06_000086,0.0,0.0,0,0,L06_000086,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4516642801219565,0.14956808361655252,0.0024574101690504513,12713.18,1605674.0199999998
L06_000173,397,TRANSFER,13823.51,C715309845,279586.0,265762.49,C873313913,1255141.59,1268965.1,0,0,L06_000087,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2502225061957793,0.04944278325810305,0.002725803885386603,17282.46,
L06_000174,400,CASH_OUT,3458.95,C873313913,1268965.1,0.0,CASHOUT_L06_000087,0.0,0.0,0,0,L06_000087,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.2502225061957793,0.04944278325810305,0.002725803885386603,17282.46,1265506.1500000001
L06_000175,396,TRANSFER,9201.08,C350976544,62402.0,53200.92,C1344332921,195255.13,204456.21,0,0,L06_000088,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4459658271559571,0.14744847921540977,0.020069676533669485,13304.45,
L06_000176,400,CASH_OUT,4103.37,C1344332921,204456.21,0.0,CASHOUT_L06_000088,0.0,0.0,0,0,L06_000088,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.4459658271559571,0.14744847921540977,0.020069676533669485,13304.45,200352.84
L06_000177,235,TRANSFER,10531.05,C1874992023,197333.81,186802.76,C490334345,496794.88,507325.93,0,0,L06_000089,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.44213024074104534,0.053366678523056946,0.009177729196692155,15187.15,
L06_000178,238,CASH_OUT,4656.1,C490334345,507325.93,0.0,CASHOUT_L06_000089,0.0,0.0,0,0,L06_000089,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.44213024074104534,0.053366678523056946,0.009177729196692155,15187.15,502669.83
L06_000179,542,TRANSFER,21031.12,C1279410326,475495.0,454463.88,C752020105,0.0,21031.12,0,0,L06_000090,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.36691317977907056,0.04422994984174387,0.36691341212450884,28747.72,
L06_000180,545,CASH_OUT,7716.6,C752020105,21031.12,0.0,CASHOUT_L06_000090,0.0,0.0,0,0,L06_000090,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.36691317977907056,0.04422994984174387,0.36691341212450884,28747.72,13314.519999999999
L06_000181,43,TRANSFER,31295.34,C713217499,297956.0,266660.66,C873171971,162154.19,193449.53,0,0,L06_000091,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.44561705894683384,0.10503342775443354,0.07208981071186887,45241.08,
L06_000182,48,CASH_OUT,13945.74,C873171971,193449.53,0.0,CASHOUT_L06_000091,0.0,0.0,0,0,L06_000091,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.44561705894683384,0.10503342775443354,0.07208981071186887,45241.08,179503.79
L06_000183,306,TRANSFER,9425.89,C1350894447,99520.0,90094.11,C1451303193,138947.1,148372.99,0,0,L06_000092,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.34466137545610265,0.09471352491961414,0.02189576418187704,12674.63,
L06_000184,309,CASH_OUT,3248.74,C1451303193,148372.99,0.0,CASHOUT_L06_000092,0.0,0.0,0,0,L06_000092,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.34466137545610265,0.09471352491961414,0.02189576418187704,12674.63,145124.25
L06_000185,548,TRANSFER,11076.9,C343500301,90727.0,79650.1,C676818153,2274945.08,2286021.98,0,0,L06_000093,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4695499102470644,0.12209044716567284,0.002275201220943641,16278.06,
L06_000186,550,CASH_OUT,5201.16,C676818153,2286021.98,29412.62,CASHOUT_L06_000093,0.0,0.0,0,0,L06_000093,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.4695499102470644,0.12209044716567284,0.002275201220943641,16278.06,2280820.82
L06_000187,131,TRANSFER,19827.85,C151677909,191524.97,171697.12,C718232939,1882531.55,1902359.4000000001,0,0,L06_000094,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.43595620414251285,0.10352618773416332,0.004543867998864988,28471.92,
L06_000188,134,CASH_OUT,8644.07,C718232939,1902359.4000000001,0.0,CASHOUT_L06_000094,0.0,0.0,0,0,L06_000094,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.43595620414251285,0.10352618773416332,0.004543867998864988,28471.92,1893715.33
L06_000189,202,TRANSFER,23005.32,C598869712,209179.0,186173.68,C1372058091,1940624.0,1963629.32,0,0,L06_000095,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.40770192421820156,0.10997910880155273,0.004776517596508489,32384.629999999997,
L06_000190,207,CASH_OUT,9379.31,C1372058091,1963629.32,0.0,CASHOUT_L06_000095,0.0,0.0,0,0,L06_000095,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.40770192421820156,0.10997910880155273,0.004776517596508489,32384.629999999997,1954250.01
L06_000191,250,TRANSFER,34385.59,C290943924,247320.54,212934.95,C322426714,1515708.49,1550094.08,0,0,L06_000096,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5442717177803985,0.1390324879607654,0.012073525240480885,53100.689999999995,
L06_000192,252,CASH_OUT,18715.1,C322426714,1550094.08,0.0,CASHOUT_L06_000096,0.0,0.0,0,0,L06_000096,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5442717177803985,0.1390324879607654,0.012073525240480885,53100.689999999995,1531378.98
