record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,cycle_position,cycle_length,step_gap_from_previous,scenario_step_window,scenario_total_amount,balance_usage_ratio,historical_pattern,cycle_pattern
L09_000103,452,TRANSFER,15440.22,CL000026_3,1623436.27,1607996.05,CL000026_4,1787660.58,1803100.8,0,0,L09_000026,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,113732.71,0.009511,NORMAL,A->B->C->D->A
L09_000104,455,TRANSFER,33490.01,CL000026_4,1803100.8,1769610.79,CL000026_1,1844112.14,1877602.15,0,0,L09_000026,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,5,113732.71,0.018574,NORMAL,A->B->C->D->A
L09_000105,78,TRANSFER,19238.11,CL000027_1,1581799.1,1562560.99,CL000027_2,2349394.99,2368633.1,0,0,L09_000027,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,262655.5,0.012162,NORMAL,A->B->C->D->A
L09_000106,79,TRANSFER,100136.18,CL000027_2,2368633.1,2268496.92,CL000027_3,2520843.18,2620979.36,0,0,L09_000027,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,262655.5,0.042276,NORMAL,A->B->C->D->A
L09_000107,81,TRANSFER,118965.12,CL000027_3,2620979.36,2502014.24,CL000027_4,1514600.01,1633565.13,0,0,L09_000027,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,262655.5,0.04539,NORMAL,A->B->C->D->A
L09_000108,83,TRANSFER,24316.09,CL000027_4,1633565.13,1609249.04,CL000027_1,1562560.99,1586877.08,0,0,L09_000027,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,262655.5,0.014885,NORMAL,A->B->C->D->A
L09_000109,127,TRANSFER,28789.18,CL000028_1,2233421.86,2204632.68,CL000028_2,2257295.54,2286084.72,0,0,L09_000028,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,328847.28,0.01289,NORMAL,A->B->C->D->A
L09_000110,129,TRANSFER,126429.74,CL000028_2,2286084.72,2159654.98,CL000028_3,2355330.38,2481760.12,0,0,L09_000028,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,328847.28,0.055304,NORMAL,A->B->C->D->A
L09_000111,131,TRANSFER,146863.85,CL000028_3,2481760.12,2334896.27,CL000028_4,1600895.18,1747759.03,0,0,L09_000028,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,328847.28,0.059177,NORMAL,A->B->C->D->A
L09_000112,133,TRANSFER,26764.51,CL000028_4,1747759.03,1720994.52,CL000028_1,2204632.68,2231397.19,0,0,L09_000028,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,328847.28,0.015314,NORMAL,A->B->C->D->A
L09_000113,626,TRANSFER,19509.01,CL000029_1,1433216.32,1413707.31,CL000029_2,1328791.32,1348300.33,0,0,L09_000029,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,255544.48,0.013612,NORMAL,A->B->C->D->A
L09_000114,627,TRANSFER,142771.27,CL000029_2,1348300.33,1205529.06,CL000029_3,2491043.0,2633814.27,0,0,L09_000029,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,7,255544.48,0.10589,NORMAL,A->B->C->D->A
L09_000115,630,TRANSFER,51919.11,CL000029_3,2633814.27,2581895.16,CL000029_4,1806857.86,1858776.97,0,0,L09_000029,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,255544.48,0.019713,NORMAL,A->B->C->D->A
L09_000116,633,TRANSFER,41345.09,CL000029_4,1858776.97,1817431.88,CL000029_1,1413707.31,1455052.4,0,0,L09_000029,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,7,255544.48,0.022243,NORMAL,A->B->C->D->A
L09_000117,770,TRANSFER,100552.98,CL000030_1,1284006.63,1183453.65,CL000030_2,2355223.9,2455776.88,0,0,L09_000030,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,222913.19,0.078312,NORMAL,A->B->C->D->A
L09_000118,772,TRANSFER,22554.78,CL000030_2,2455776.88,2433222.1,CL000030_3,1409757.88,1432312.66,0,0,L09_000030,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,222913.19,0.009184,NORMAL,A->B->C->D->A
L09_000119,774,TRANSFER,49194.21,CL000030_3,1432312.66,1383118.45,CL000030_4,1991711.06,2040905.27,0,0,L09_000030,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,222913.19,0.034346,NORMAL,A->B->C->D->A
L09_000120,775,TRANSFER,50611.22,CL000030_4,2040905.27,1990294.05,CL000030_1,1183453.65,1234064.87,0,0,L09_000030,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,222913.19,0.024798,NORMAL,A->B->C->D->A
L09_000121,443,TRANSFER,102856.81,CL000031_1,1453397.47,1350540.66,CL000031_2,1323599.03,1426455.84,0,0,L09_000031,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,254209.06,0.07077,NORMAL,A->B->C->D->A
L09_000122,446,TRANSFER,15651.75,CL000031_2,1426455.84,1410804.09,CL000031_3,2460966.36,2476618.11,0,0,L09_000031,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,254209.06,0.010972,NORMAL,A->B->C->D->A
L09_000123,449,TRANSFER,29745.18,CL000031_3,2476618.11,2446872.93,CL000031_4,1560395.19,1590140.37,0,0,L09_000031,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,254209.06,0.01201,NORMAL,A->B->C->D->A
L09_000124,450,TRANSFER,105955.32,CL000031_4,1590140.37,1484185.05,CL000031_1,1350540.66,1456495.98,0,0,L09_000031,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,7,254209.06,0.066633,NORMAL,A->B->C->D->A
L09_000125,28,TRANSFER,70417.57,CL000032_1,1533046.02,1462628.45,CL000032_2,2172626.32,2243043.89,0,0,L09_000032,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,236723.19,0.045933,NORMAL,A->B->C->D->A
L09_000126,29,TRANSFER,19609.5,CL000032_2,2243043.89,2223434.39,CL000032_3,1915924.16,1935533.66,0,0,L09_000032,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,6,236723.19,0.008742,NORMAL,A->B->C->D->A
L09_000127,32,TRANSFER,34394.92,CL000032_3,1935533.66,1901138.74,CL000032_4,1689975.12,1724370.04,0,0,L09_000032,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,6,236723.19,0.01777,NORMAL,A->B->C->D->A
L09_000128,34,TRANSFER,112301.2,CL000032_4,1724370.04,1612068.84,CL000032_1,1462628.45,1574929.65,0,0,L09_000032,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,236723.19,0.065126,NORMAL,A->B->C->D->A
L09_000129,698,TRANSFER,103572.56,CL000033_1,2055267.6,1951695.04,CL000033_2,1615225.61,1718798.17,0,0,L09_000033,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,376444.26,0.050394,NORMAL,A->B->C->D->A
L09_000130,700,TRANSFER,93344.54,CL000033_2,1718798.17,1625453.63,CL000033_3,2391956.33,2485300.87,0,0,L09_000033,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,376444.26,0.054308,NORMAL,A->B->C->D->A
L09_000131,702,TRANSFER,145552.84,CL000033_3,2485300.87,2339748.03,CL000033_4,2474157.43,2619710.27,0,0,L09_000033,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,376444.26,0.058565,NORMAL,A->B->C->D->A
L09_000132,703,TRANSFER,33974.32,CL000033_4,2619710.27,2585735.95,CL000033_1,1951695.04,1985669.36,0,0,L09_000033,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,376444.26,0.012969,NORMAL,A->B->C->D->A
L09_000133,195,TRANSFER,82883.68,CL000034_1,1346981.49,1264097.81,CL000034_2,2216729.47,2299613.15,0,0,L09_000034,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,9,271433.6,0.061533,NORMAL,A->B->C->D->A
L09_000134,198,TRANSFER,87476.82,CL000034_2,2299613.15,2212136.33,CL000034_3,1759036.24,1846513.06,0,0,L09_000034,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,9,271433.6,0.03804,NORMAL,A->B->C->D->A
L09_000135,201,TRANSFER,20435.03,CL000034_3,1846513.06,1826078.03,CL000034_4,1603782.03,1624217.06,0,0,L09_000034,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,9,271433.6,0.011067,NORMAL,A->B->C->D->A
L09_000136,204,TRANSFER,80638.07,CL000034_4,1624217.06,1543578.99,CL000034_1,1264097.81,1344735.88,0,0,L09_000034,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,9,271433.6,0.049647,NORMAL,A->B->C->D->A
L09_000137,641,TRANSFER,44905.19,CL000035_1,2169550.64,2124645.45,CL000035_2,1661770.25,1706675.44,0,0,L09_000035,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,298767.83,0.020698,NORMAL,A->B->C->D->A
L09_000138,643,TRANSFER,34493.73,CL000035_2,1706675.44,1672181.71,CL000035_3,1458638.82,1493132.55,0,0,L09_000035,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,298767.83,0.020211,NORMAL,A->B->C->D->A
L09_000139,645,TRANSFER,154113.03,CL000035_3,1493132.55,1339019.52,CL000035_4,1877748.53,2031861.56,0,0,L09_000035,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,298767.83,0.103215,NORMAL,A->B->C->D->A
L09_000140,647,TRANSFER,65255.88,CL000035_4,2031861.56,1966605.68,CL000035_1,2124645.45,2189901.33,0,0,L09_000035,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,298767.83,0.032116,NORMAL,A->B->C->D->A
L09_000141,854,TRANSFER,134871.94,CL000036_1,2414223.51,2279351.57,CL000036_2,1356040.0,1490911.94,0,0,L09_000036,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,511948.94,0.055866,NORMAL,A->B->C->D->A
L09_000142,856,TRANSFER,121598.67,CL000036_2,1490911.94,1369313.27,CL000036_3,1441719.89,1563318.56,0,0,L09_000036,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,511948.94,0.08156,NORMAL,A->B->C->D->A
L09_000143,858,TRANSFER,108094.14,CL000036_3,1563318.56,1455224.42,CL000036_4,1704478.63,1812572.77,0,0,L09_000036,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,511948.94,0.069144,NORMAL,A->B->C->D->A
L09_000144,859,TRANSFER,147384.19,CL000036_4,1812572.77,1665188.58,CL000036_1,2279351.57,2426735.76,0,0,L09_000036,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,511948.94,0.081312,NORMAL,A->B->C->D->A
L09_000145,664,TRANSFER,168450.61,CL000037_1,1552187.29,1383736.68,CL000037_2,2496691.38,2665141.99,0,0,L09_000037,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,556959.16,0.108525,NORMAL,A->B->C->D->A
L09_000146,665,TRANSFER,109582.88,CL000037_2,2665141.99,2555559.11,CL000037_3,1568688.35,1678271.23,0,0,L09_000037,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,556959.16,0.041117,NORMAL,A->B->C->D->A
L09_000147,668,TRANSFER,166793.22,CL000037_3,1678271.23,1511478.01,CL000037_4,1525468.97,1692262.19,0,0,L09_000037,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,5,556959.16,0.099384,NORMAL,A->B->C->D->A
L09_000148,669,TRANSFER,112132.45,CL000037_4,1692262.19,1580129.74,CL000037_1,1383736.68,1495869.13,0,0,L09_000037,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,556959.16,0.066262,NORMAL,A->B->C->D->A
L09_000149,352,TRANSFER,154071.66,CL000038_1,2093705.64,1939633.98,CL000038_2,1527833.46,1681905.12,0,0,L09_000038,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,293864.4,0.073588,NORMAL,A->B->C->D->A
L09_000150,355,TRANSFER,31992.61,CL000038_2,1681905.12,1649912.51,CL000038_3,1388052.99,1420045.6,0,0,L09_000038,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,293864.4,0.019022,NORMAL,A->B->C->D->A
L09_000151,356,TRANSFER,20501.47,CL000038_3,1420045.6,1399544.13,CL000038_4,2510066.83,2530568.3,0,0,L09_000038,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,7,293864.4,0.014437,NORMAL,A->B->C->D->A
L09_000152,359,TRANSFER,87298.66,CL000038_4,2530568.3,2443269.64,CL000038_1,1939633.98,2026932.64,0,0,L09_000038,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,7,293864.4,0.034498,NORMAL,A->B->C->D->A
L09_000153,853,TRANSFER,93620.04,CL000039_1,1896825.13,1803205.09,CL000039_2,2475755.53,2569375.57,0,0,L09_000039,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,9,318721.88,0.049356,NORMAL,A->B->C->D->A
L09_000154,856,TRANSFER,97128.56,CL000039_2,2569375.57,2472247.01,CL000039_3,1636952.04,1734080.6,0,0,L09_000039,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,9,318721.88,0.037802,NORMAL,A->B->C->D->A
L09_000155,859,TRANSFER,71226.24,CL000039_3,1734080.6,1662854.36,CL000039_4,2330058.58,2401284.82,0,0,L09_000039,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,9,318721.88,0.041074,NORMAL,A->B->C->D->A
L09_000156,862,TRANSFER,56747.04,CL000039_4,2401284.82,2344537.78,CL000039_1,1803205.09,1859952.13,0,0,L09_000039,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,9,318721.88,0.023632,NORMAL,A->B->C->D->A
L09_000157,449,TRANSFER,73447.58,CL000040_1,1574295.26,1500847.68,CL000040_2,2090175.22,2163622.8,0,0,L09_000040,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,454377.49,0.046654,NORMAL,A->B->C->D->A
L09_000158,452,TRANSFER,155942.93,CL000040_2,2163622.8,2007679.87,CL000040_3,2059906.07,2215849.0,0,0,L09_000040,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,454377.49,0.072075,NORMAL,A->B->C->D->A
L09_000159,453,TRANSFER,63727.51,CL000040_3,2215849.0,2152121.49,CL000040_4,2406484.1,2470211.61,0,0,L09_000040,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,6,454377.49,0.02876,NORMAL,A->B->C->D->A
L09_000160,455,TRANSFER,161259.47,CL000040_4,2470211.61,2308952.14,CL000040_1,1500847.68,1662107.15,0,0,L09_000040,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,454377.49,0.065282,NORMAL,A->B->C->D->A
L09_000161,639,TRANSFER,69223.06,CL000041_1,2474155.27,2404932.21,CL000041_2,2217176.01,2286399.07,0,0,L09_000041,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,390445.02,0.027978,NORMAL,A->B->C->D->A
L09_000162,641,TRANSFER,138945.84,CL000041_2,2286399.07,2147453.23,CL000041_3,2191975.23,2330921.07,0,0,L09_000041,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,4,390445.02,0.060771,NORMAL,A->B->C->D->A
L09_000163,642,TRANSFER,114528.08,CL000041_3,2330921.07,2216392.99,CL000041_4,1951993.33,2066521.41,0,0,L09_000041,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,4,390445.02,0.049134,NORMAL,A->B->C->D->A
L09_000164,643,TRANSFER,67748.04,CL000041_4,2066521.41,1998773.37,CL000041_1,2404932.21,2472680.25,0,0,L09_000041,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,4,390445.02,0.032784,NORMAL,A->B->C->D->A
L09_000165,400,TRANSFER,44587.79,CL000042_1,1355386.96,1310799.17,CL000042_2,1899480.5,1944068.29,0,0,L09_000042,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,213133.42,0.032897,NORMAL,A->B->C->D->A
L09_000166,402,TRANSFER,46690.2,CL000042_2,1944068.29,1897378.09,CL000042_3,1611254.92,1657945.12,0,0,L09_000042,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,4,213133.42,0.024017,NORMAL,A->B->C->D->A
L09_000167,403,TRANSFER,105331.59,CL000042_3,1657945.12,1552613.53,CL000042_4,1369189.85,1474521.44,0,0,L09_000042,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,4,213133.42,0.063531,NORMAL,A->B->C->D->A
L09_000168,404,TRANSFER,16523.84,CL000042_4,1474521.44,1457997.6,CL000042_1,1310799.17,1327323.01,0,0,L09_000042,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,4,213133.42,0.011206,NORMAL,A->B->C->D->A
L09_000169,482,TRANSFER,110009.39,CL000043_1,1585719.14,1475709.75,CL000043_2,1865829.92,1975839.31,0,0,L09_000043,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,327774.78,0.069375,NORMAL,A->B->C->D->A
L09_000170,485,TRANSFER,77878.62,CL000043_2,1975839.31,1897960.69,CL000043_3,1540605.0,1618483.62,0,0,L09_000043,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,5,327774.78,0.039415,NORMAL,A->B->C->D->A
L09_000171,486,TRANSFER,108736.13,CL000043_3,1618483.62,1509747.49,CL000043_4,1485868.45,1594604.58,0,0,L09_000043,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,327774.78,0.067184,NORMAL,A->B->C->D->A
L09_000172,487,TRANSFER,31150.64,CL000043_4,1594604.58,1563453.94,CL000043_1,1475709.75,1506860.39,0,0,L09_000043,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,327774.78,0.019535,NORMAL,A->B->C->D->A
L09_000173,98,TRANSFER,96109.09,CL000044_1,1807495.89,1711386.8,CL000044_2,1372095.22,1468204.31,0,0,L09_000044,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,280391.43,0.053173,NORMAL,A->B->C->D->A
L09_000174,100,TRANSFER,22521.08,CL000044_2,1468204.31,1445683.23,CL000044_3,1848771.64,1871292.72,0,0,L09_000044,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,280391.43,0.015339,NORMAL,A->B->C->D->A
L09_000175,101,TRANSFER,34997.08,CL000044_3,1871292.72,1836295.64,CL000044_4,2157377.3,2192374.38,0,0,L09_000044,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,280391.43,0.018702,NORMAL,A->B->C->D->A
L09_000176,103,TRANSFER,126764.18,CL000044_4,2192374.38,2065610.2,CL000044_1,1711386.8,1838150.98,0,0,L09_000044,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,280391.43,0.05782,NORMAL,A->B->C->D->A
L09_000177,438,TRANSFER,85146.86,CL000045_1,1286631.54,1201484.68,CL000045_2,2513235.16,2598382.02,0,0,L09_000045,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,355379.46,0.066178,NORMAL,A->B->C->D->A
L09_000178,439,TRANSFER,79268.87,CL000045_2,2598382.02,2519113.15,CL000045_3,2535422.35,2614691.22,0,0,L09_000045,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,355379.46,0.030507,NORMAL,A->B->C->D->A
L09_000179,442,TRANSFER,110026.84,CL000045_3,2614691.22,2504664.38,CL000045_4,1724609.43,1834636.27,0,0,L09_000045,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,5,355379.46,0.04208,NORMAL,A->B->C->D->A
L09_000180,443,TRANSFER,80936.89,CL000045_4,1834636.27,1753699.38,CL000045_1,1201484.68,1282421.57,0,0,L09_000045,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,355379.46,0.044116,NORMAL,A->B->C->D->A
L09_000181,353,TRANSFER,79678.82,CL000046_1,1834830.11,1755151.29,CL000046_2,1590318.44,1669997.26,0,0,L09_000046,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,320866.73,0.043426,NORMAL,A->B->C->D->A
L09_000182,355,TRANSFER,47315.76,CL000046_2,1669997.26,1622681.5,CL000046_3,2269757.3,2317073.06,0,0,L09_000046,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,320866.73,0.028333,NORMAL,A->B->C->D->A
L09_000183,358,TRANSFER,117038.04,CL000046_3,2317073.06,2200035.02,CL000046_4,2253468.71,2370506.75,0,0,L09_000046,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,6,320866.73,0.050511,NORMAL,A->B->C->D->A
L09_000184,359,TRANSFER,76834.11,CL000046_4,2370506.75,2293672.64,CL000046_1,1755151.29,1831985.4,0,0,L09_000046,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,320866.73,0.032413,NORMAL,A->B->C->D->A
L09_000185,178,TRANSFER,112469.47,CL000047_1,1429226.24,1316756.77,CL000047_2,1862846.22,1975315.69,0,0,L09_000047,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,9,327240.16,0.078693,NORMAL,A->B->C->D->A
L09_000186,181,TRANSFER,60652.52,CL000047_2,1975315.69,1914663.17,CL000047_3,2229143.11,2289795.63,0,0,L09_000047,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,9,327240.16,0.030705,NORMAL,A->B->C->D->A
L09_000187,184,TRANSFER,110022.4,CL000047_3,2289795.63,2179773.23,CL000047_4,1473348.41,1583370.81,0,0,L09_000047,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,9,327240.16,0.048049,NORMAL,A->B->C->D->A
L09_000188,187,TRANSFER,44095.77,CL000047_4,1583370.81,1539275.04,CL000047_1,1316756.77,1360852.54,0,0,L09_000047,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,9,327240.16,0.027849,NORMAL,A->B->C->D->A
L09_000189,831,TRANSFER,45452.65,CL000048_1,1956644.54,1911191.89,CL000048_2,2285760.41,2331213.06,0,0,L09_000048,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,288769.65,0.02323,NORMAL,A->B->C->D->A
L09_000190,833,TRANSFER,122575.25,CL000048_2,2331213.06,2208637.81,CL000048_3,1911209.54,2033784.79,0,0,L09_000048,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,288769.65,0.05258,NORMAL,A->B->C->D->A
L09_000191,834,TRANSFER,22064.56,CL000048_3,2033784.79,2011720.23,CL000048_4,1614224.04,1636288.6,0,0,L09_000048,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,288769.65,0.010849,NORMAL,A->B->C->D->A
L09_000192,836,TRANSFER,98677.19,CL000048_4,1636288.6,1537611.41,CL000048_1,1911191.89,2009869.08,0,0,L09_000048,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,288769.65,0.060305,NORMAL,A->B->C->D->A
L09_000193,577,TRANSFER,120759.87,CL000049_1,2294618.61,2173858.74,CL000049_2,2060290.8,2181050.67,0,0,L09_000049,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,327842.26,0.052627,NORMAL,A->B->C->D->A
L09_000194,579,TRANSFER,50324.27,CL000049_2,2181050.67,2130726.4,CL000049_3,2554414.01,2604738.28,0,0,L09_000049,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,327842.26,0.023073,NORMAL,A->B->C->D->A
L09_000195,581,TRANSFER,91751.08,CL000049_3,2604738.28,2512987.2,CL000049_4,1600106.0,1691857.08,0,0,L09_000049,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,327842.26,0.035225,NORMAL,A->B->C->D->A
L09_000196,582,TRANSFER,65007.04,CL000049_4,1691857.08,1626850.04,CL000049_1,2173858.74,2238865.78,0,0,L09_000049,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,327842.26,0.038423,NORMAL,A->B->C->D->A
L09_000197,715,TRANSFER,45074.16,CL000050_1,1317620.74,1272546.58,CL000050_2,1399650.82,1444724.98,0,0,L09_000050,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,425789.09,0.034209,NORMAL,A->B->C->D->A
L09_000198,717,TRANSFER,128105.79,CL000050_2,1444724.98,1316619.19,CL000050_3,1327433.81,1455539.6,0,0,L09_000050,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,425789.09,0.088671,NORMAL,A->B->C->D->A
L09_000199,718,TRANSFER,133612.27,CL000050_3,1455539.6,1321927.33,CL000050_4,2183874.3,2317486.57,0,0,L09_000050,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,6,425789.09,0.091796,NORMAL,A->B->C->D->A
L09_000200,721,TRANSFER,118996.87,CL000050_4,2317486.57,2198489.7,CL000050_1,1272546.58,1391543.45,0,0,L09_000050,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,6,425789.09,0.051347,NORMAL,A->B->C->D->A
L09_000201,487,TRANSFER,61712.01,CL000051_1,1286459.81,1224747.8,CL000051_2,1553052.62,1614764.63,0,0,L09_000051,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,248166.98,0.04797,NORMAL,A->B->C->D->A
L09_000202,489,TRANSFER,32555.1,CL000051_2,1614764.63,1582209.53,CL000051_3,1406321.21,1438876.31,0,0,L09_000051,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,8,248166.98,0.020161,NORMAL,A->B->C->D->A
L09_000203,492,TRANSFER,129003.74,CL000051_3,1438876.31,1309872.57,CL000051_4,2293385.85,2422389.59,0,0,L09_000051,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,8,248166.98,0.089656,NORMAL,A->B->C->D->A
L09_000204,495,TRANSFER,24896.13,CL000051_4,2422389.59,2397493.46,CL000051_1,1224747.8,1249643.93,0,0,L09_000051,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,248166.98,0.010278,NORMAL,A->B->C->D->A
L09_000205,155,TRANSFER,44033.86,CL000052_1,2394433.94,2350400.08,CL000052_2,2269003.89,2313037.75,0,0,L09_000052,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,341949.61,0.01839,NORMAL,A->B->C->D->A
L09_000206,158,TRANSFER,131633.45,CL000052_2,2313037.75,2181404.3,CL000052_3,2095810.19,2227443.64,0,0,L09_000052,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,341949.61,0.056909,NORMAL,A->B->C->D->A
