record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,transaction_count_in_scenario,combined_scenario_amount,individual_amount_percentile,scenario_total_ratio
S05_000101,173,TRANSFER,223513.17,C362882050,6185445.6,5961932.43,C_SYN_452928288,0.0,223513.17,1,0,S05_00015,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,927527.77,87.36,0.14995326609937368
S05_000102,174,TRANSFER,33327.67,C362882050,5961932.43,5928604.76,C_SYN_962465591,0.0,33327.67,1,0,S05_00015,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,927527.77,13.03,0.15557502217447977
S05_000103,174,TRANSFER,109772.4,C362882050,5928604.76,5818832.36,C_SYN_647470440,0.0,109772.4,1,0,S05_00015,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,927527.77,42.91,0.15644958764294487
S05_000104,174,TRANSFER,117234.59,C362882050,5818832.36,5701597.77,C_SYN_165782983,0.0,117234.59,1,0,S05_00015,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,927527.77,45.82,0.1594010125426607
S05_000105,175,TRANSFER,196286.62,C362882050,5701597.77,5505311.15,C_SYN_845884772,0.0,196286.62,1,0,S05_00015,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,927527.77,76.72,0.16267856965995692
S05_000106,310,TRANSFER,209492.74,C450202580,1665097.36,1455604.62,C_SYN_478949102,0.0,209492.74,1,0,S05_00016,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1040685.85,81.88,0.625
S05_000107,312,TRANSFER,18984.56,C450202580,1455604.62,1436620.06,C_SYN_803843311,0.0,18984.56,1,0,S05_00016,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1040685.85,7.42,0.714950911601256
S05_000108,313,TRANSFER,160607.9,C450202580,1436620.06,1276012.16,C_SYN_572703664,0.0,160607.9,1,0,S05_00016,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1040685.85,62.78,0.7243988017263242
S05_000109,316,TRANSFER,149463.95,C450202580,1276012.16,1126548.21,C_SYN_794971780,0.0,149463.95,1,0,S05_00016,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1040685.85,58.42,0.8155767496761159
S05_000110,317,TRANSFER,148065.77,C450202580,1126548.21,978482.44,C_SYN_552191213,0.0,148065.77,1,0,S05_00016,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1040685.85,57.87,0.9237827913285664
S05_000111,318,TRANSFER,201893.17,C450202580,978482.44,776589.27,C_SYN_387291609,0.0,201893.17,1,0,S05_00016,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1040685.85,78.91,1.0635713094657069
S05_000112,320,TRANSFER,152177.76,C450202580,776589.27,624411.51,C_SYN_883881916,0.0,152177.76,1,0,S05_00016,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1040685.85,59.48,1.3400724040392678
S05_000113,329,TRANSFER,224820.25,C672664143,2088800.98,1863980.73,C_SYN_502562105,0.0,224820.25,1,0,S05_00017,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,960333.07,87.87,0.45975326476532
S05_000114,330,TRANSFER,28531.97,C672664143,1863980.73,1835448.76,C_SYN_554208813,0.0,28531.97,1,0,S05_00017,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,960333.07,11.15,0.5152054710351002
S05_000115,332,TRANSFER,157725.31,C672664143,1835448.76,1677723.45,C_SYN_907643166,0.0,157725.31,1,0,S05_00017,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,960333.07,61.65,0.5232143173531033
S05_000116,334,TRANSFER,196216.08,C672664143,1677723.45,1481507.37,C_SYN_666420977,0.0,196216.08,1,0,S05_00017,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,960333.07,76.69,0.5724024838539391
S05_000117,334,TRANSFER,116140.68,C672664143,1481507.37,1365366.69,C_SYN_496834040,0.0,116140.68,1,0,S05_00017,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,960333.07,45.4,0.6482134948812303
S05_000118,336,TRANSFER,8770.48,C672664143,1365366.69,1356596.21,C_SYN_216179548,0.0,8770.48,1,0,S05_00017,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,960333.07,3.43,0.7033517640598073
S05_000119,338,TRANSFER,228128.3,C672664143,1356596.21,1128467.91,C_SYN_299614447,0.0,228128.3,1,0,S05_00017,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,960333.07,89.17,0.7078989775446888
S05_000120,20,TRANSFER,206973.32,C1364484998,1584434.87,1377461.55,C_SYN_666830689,0.0,206973.32,1,0,S05_00018,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,910093.3,80.9,0.5743961567823864
S05_000121,20,TRANSFER,17794.48,C1364484998,1377461.55,1359667.07,C_SYN_797979704,0.0,17794.48,1,0,S05_00018,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,910093.3,6.96,0.6607032334223776
S05_000122,22,TRANSFER,233303.36,C1364484998,1359667.07,1126363.71,C_SYN_998009966,0.0,233303.36,1,0,S05_00018,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,910093.3,91.19,0.66935010789075
S05_000123,26,TRANSFER,15083.34,C1364484998,1126363.71,1111280.37,C_SYN_926121330,0.0,15083.34,1,0,S05_00018,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,910093.3,5.9,0.8079923846268094
S05_000124,26,TRANSFER,231539.84,C1364484998,1111280.37,879740.53,C_SYN_536288787,0.0,231539.84,1,0,S05_00018,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,910093.3,90.5,0.8189592154858274
S05_000125,29,TRANSFER,188080.24,C1364484998,879740.53,691660.29,C_SYN_588722712,0.0,188080.24,1,0,S05_00018,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,910093.3,73.51,1.0345019570713652
S05_000126,30,TRANSFER,17318.72,C1364484998,691660.29,674341.57,C_SYN_805832210,0.0,17318.72,1,0,S05_00018,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,910093.3,6.77,1.3158096729826718
S05_000127,722,TRANSFER,164992.2,C1136498501,2080235.26,1915243.06,C_SYN_872817496,0.0,164992.2,1,0,S05_00019,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,998278.38,64.49,0.47988725082950473
S05_000128,726,TRANSFER,1000.0,C1136498501,1915243.06,1914243.06,C_SYN_628083596,0.0,1000.0,1,0,S05_00019,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,998278.38,0.39,0.5212280367171778
S05_000129,727,TRANSFER,145023.44,C1136498501,1914243.06,1769219.62,C_SYN_996381652,0.0,145023.44,1,0,S05_00019,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,998278.38,56.68,0.5215003260871166
S05_000130,727,TRANSFER,233279.47,C1136498501,1769219.62,1535940.15,C_SYN_945568232,0.0,233279.47,1,0,S05_00019,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,998278.38,91.18,0.5642478574819332
S05_000131,729,TRANSFER,198465.67,C1136498501,1535940.15,1337474.48,C_SYN_880101001,0.0,198465.67,1,0,S05_00019,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,998278.38,77.57,0.6499461453625001
S05_000132,730,TRANSFER,29026.27,C1136498501,1337474.48,1308448.21,C_SYN_220194548,0.0,29026.27,1,0,S05_00019,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,998278.38,11.35,0.7463906002901828
S05_000133,730,TRANSFER,226491.33,C1136498501,1308448.21,1081956.88,C_SYN_325038006,0.0,226491.33,1,0,S05_00019,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,998278.38,88.53,0.7629483325136729
S05_000134,159,TRANSFER,152470.16,C1608309066,1668742.3,1516272.14,C_SYN_645935419,0.0,152470.16,1,0,S05_00020,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,949038.86,59.6,0.568715049651465
S05_000135,159,TRANSFER,49018.53,C1608309066,1516272.14,1467253.61,C_SYN_268090934,0.0,49018.53,1,0,S05_00020,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,949038.86,19.16,0.6259027221854779
S05_000136,160,TRANSFER,207569.7,C1608309066,1467253.61,1259683.91,C_SYN_862536463,0.0,207569.7,1,0,S05_00020,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,949038.86,81.13,0.6468131027464297
S05_000137,161,TRANSFER,1535.07,C1608309066,1259683.91,1258148.84,C_SYN_964513250,0.0,1535.07,1,0,S05_00020,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,949038.86,0.6,0.7533944448016329
S05_000138,166,TRANSFER,149733.29,C1608309066,1258148.84,1108415.55,C_SYN_790889727,0.0,149733.29,1,0,S05_00020,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,949038.86,58.53,0.7543136629208352
S05_000139,167,TRANSFER,145660.48,C1608309066,1108415.55,962755.07,C_SYN_602438361,0.0,145660.48,1,0,S05_00020,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,949038.86,56.93,0.8562121489544241
S05_000140,170,TRANSFER,243051.63,C1608309066,962755.07,719703.44,C_SYN_960487633,0.0,243051.63,1,0,S05_00020,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,949038.86,95.0,0.9857531677293583
S05_000141,396,TRANSFER,94846.92,C1161124110,2764628.88,2669781.96,C_SYN_668693131,0.0,94846.92,1,0,S05_00021,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1249618.01,37.07,0.45200208210224585
S05_000142,396,TRANSFER,169625.74,C1161124110,2669781.96,2500156.22,C_SYN_833639267,0.0,169625.74,1,0,S05_00021,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1249618.01,66.3,0.4680599497346218
S05_000143,396,TRANSFER,173656.36,C1161124110,2500156.22,2326499.86,C_SYN_407858443,0.0,173656.36,1,0,S05_00021,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1249618.01,67.88,0.4998159714995729
S05_000144,400,TRANSFER,177202.26,C1161124110,2326499.86,2149297.6,C_SYN_949073388,0.0,177202.26,1,0,S05_00021,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1249618.01,69.26,0.5371236128077824
S05_000145,400,TRANSFER,185085.63,C1161124110,2149297.6,1964211.97,C_SYN_450717761,0.0,185085.63,1,0,S05_00021,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1249618.01,72.34,0.5814076235882829
S05_000146,404,TRANSFER,224543.89,C1161124110,1964211.97,1739668.08,C_SYN_395568129,0.0,224543.89,1,0,S05_00021,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1249618.01,87.77,0.6361930530338842
S05_000147,409,TRANSFER,224657.21,C1161124110,1739668.08,1515010.87,C_SYN_501564054,0.0,224657.21,1,0,S05_00021,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1249618.01,87.81,0.7183082936142623
S05_000148,212,TRANSFER,81597.9,C1977948232,3637467.64,3555869.74,C_SYN_866104264,0.0,81597.9,1,0,S05_00022,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1005318.19,31.89,0.27637859343265525
S05_000149,218,TRANSFER,234335.43,C1977948232,3555869.74,3321534.31,C_SYN_806194798,0.0,234335.43,1,0,S05_00022,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1005318.19,91.59,0.2827207584943761
S05_000150,223,TRANSFER,243051.63,C1977948232,3321534.31,3078482.68,C_SYN_381861889,0.0,243051.63,1,0,S05_00022,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1005318.19,95.0,0.30266680882185437
S05_000151,223,TRANSFER,37769.08,C1977948232,3078482.68,3040713.6,C_SYN_970823260,0.0,37769.08,1,0,S05_00022,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1005318.19,14.76,0.3265628864931603
S05_000152,225,TRANSFER,238486.3,C1977948232,3040713.6,2802227.3,C_SYN_312222176,0.0,238486.3,1,0,S05_00022,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1005318.19,93.22,0.3306191645276951
S05_000153,225,TRANSFER,87175.69,C1977948232,2802227.3,2715051.61,C_SYN_467392457,0.0,87175.69,1,0,S05_00022,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1005318.19,34.07,0.3587568324668024
S05_000154,225,TRANSFER,82902.16,C1977948232,2715051.61,2632149.45,C_SYN_490267617,0.0,82902.16,1,0,S05_00022,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1005318.19,32.4,0.37027590425804097
S05_000155,285,TRANSFER,153906.06,C1572800141,2012345.64,1858439.58,C_SYN_919008104,0.0,153906.06,1,0,S05_00023,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1111655.38,60.16,0.5524177148812268
S05_000156,289,TRANSFER,2810.78,C1572800141,1858439.58,1855628.8,C_SYN_305219417,0.0,2810.78,1,0,S05_00023,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1111655.38,1.1,0.5981660054829439
S05_000157,290,TRANSFER,171287.95,C1572800141,1855628.8,1684340.85,C_SYN_994545822,0.0,171287.95,1,0,S05_00023,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1111655.38,66.95,0.599072066568486
S05_000158,290,TRANSFER,229141.06,C1572800141,1684340.85,1455199.79,C_SYN_539078699,0.0,229141.06,1,0,S05_00023,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1111655.38,89.56,0.6599943117214071
S05_000159,292,TRANSFER,162938.99,C1572800141,1455199.79,1292260.8,C_SYN_981413563,0.0,162938.99,1,0,S05_00023,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1111655.38,63.69,0.7639194203017304
S05_000160,296,TRANSFER,212869.04,C1572800141,1292260.8,1079391.76,C_SYN_557723211,0.0,212869.04,1,0,S05_00023,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1111655.38,83.2,0.860240734687611
S05_000161,296,TRANSFER,178701.5,C1572800141,1079391.76,900690.26,C_SYN_913978102,0.0,178701.5,1,0,S05_00023,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1111655.38,69.85,1.0298905561406175
S05_000162,282,TRANSFER,85742.42,C395105621,1748821.12,1663078.7,C_SYN_861132877,0.0,85742.42,1,0,S05_00024,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,911572.97,33.51,0.5212499778136256
S05_000163,287,TRANSFER,185630.86,C395105621,1663078.7,1477447.84,C_SYN_321887639,0.0,185630.86,1,0,S05_00024,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,911572.97,72.56,0.5481237718936572
S05_000164,287,TRANSFER,12044.14,C395105621,1477447.84,1465403.7,C_SYN_938033218,0.0,12044.14,1,0,S05_00024,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,911572.97,4.71,0.6169916428318715
S05_000165,289,TRANSFER,217861.98,C395105621,1465403.7,1247541.72,C_SYN_675607534,0.0,217861.98,1,0,S05_00024,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,911572.97,85.15,0.6220626916664671
S05_000166,289,TRANSFER,134520.58,C395105621,1247541.72,1113021.14,C_SYN_599249778,0.0,134520.58,1,0,S05_00024,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,911572.97,52.58,0.7306953790691665
S05_000167,290,TRANSFER,131501.3,C395105621,1113021.14,981519.84,C_SYN_548392510,0.0,131501.3,1,0,S05_00024,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,911572.97,51.4,0.8190077773365563
S05_000168,292,TRANSFER,144271.69,C395105621,981519.84,837248.15,C_SYN_702694626,0.0,144271.69,1,0,S05_00024,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,911572.97,56.39,0.9287361628879555
S05_000169,155,TRANSFER,1000.0,C1167925689,1863517.12,1862517.12,C_SYN_893804615,0.0,1000.0,1,0,S05_00025,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1038578.16,0.39,0.5573215018276838
