record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
R000263,349,CASH_OUT,9303.99,C436972054,15909.0,6605.01,C740298490,0.0,9303.99,0,0
R000264,181,CASH_OUT,167177.45,C587898669,292134.0,124956.55,C1384707038,0.0,167177.45,0,0
R000265,37,CASH_OUT,122149.2,C425124309,0.0,0.0,C2101384342,130082.7,252231.9,0,0
R000266,16,CASH_IN,109349.54,C1770475905,628.0,109977.54,C1911288447,0.0,0.0,0,0
R000267,235,PAYMENT,13177.16,C1960557937,218419.88,205242.73,M1428523836,0.0,0.0,0,0
R000268,692,CASH_OUT,138384.93,C156425495,0.0,0.0,C1133582380,780240.65,918625.58,0,0
R000269,610,CASH_IN,129855.06,C848659204,161591.0,291446.06,C1064860660,0.0,0.0,0,0
R000270,691,CASH_OUT,346354.39,C1843044662,0.0,0.0,C1158317785,514319.43,860673.82,0,0
R000271,377,CASH_OUT,205481.02,C1484067728,0.0,0.0,C1374499277,829298.42,1034779.45,0,0
R000272,371,CASH_OUT,22763.58,C520319874,210781.0,188017.42,C1587582173,654865.34,677628.91,0,0
R000273,20,PAYMENT,4940.45,C868161869,95770.0,90829.55,M943351304,0.0,0.0,0,0
R000274,279,PAYMENT,12011.85,C1102806205,0.0,0.0,M1931236403,0.0,0.0,0,0
R000275,372,TRANSFER,985244.42,C1676438808,4101.0,0.0,C1780446303,4328755.28,5313999.7,0,0
R000276,326,CASH_IN,246140.08,C365588570,1397469.37,1643609.45,C223693838,1659423.09,1413283.02,0,0
R000277,331,CASH_IN,136449.8,C409693012,18169.0,154618.8,C1811546574,209870.38,73420.58,0,0
R000278,369,TRANSFER,437364.01,C1769884814,2828.0,0.0,C698584351,324887.72,762251.73,0,0
R000279,9,CASH_IN,108706.22,C854990249,4721160.43,4829866.64,C576744195,453361.0,249120.56,0,0
R000280,354,PAYMENT,13901.79,C699773317,66770.0,52868.21,M1298959275,0.0,0.0,0,0
R000281,15,CASH_OUT,510331.05,C688624795,85078.34,0.0,C550639774,857551.11,1401780.17,0,0
R000282,19,CASH_OUT,137831.8,C2063803883,0.0,0.0,C736236438,1896367.13,2557687.77,0,0
R000283,206,TRANSFER,385414.42,C2055972620,0.0,0.0,C1834035490,1031133.2,1416547.62,0,0
R000284,283,TRANSFER,247607.34,C571873761,13789.52,0.0,C783444774,392454.77,640062.11,0,0
R000285,356,TRANSFER,912293.75,C445674588,0.0,0.0,C921596415,1286148.78,2198442.53,0,0
R000286,375,CASH_IN,296593.34,C183651209,1260968.95,1557562.28,C1278386315,2222625.62,1926032.28,0,0
R000287,594,CASH_OUT,108525.86,C1505775291,21858.0,0.0,C270456537,3149212.59,3257738.45,0,0
R000288,236,CASH_OUT,309748.91,C1100740251,1194.0,0.0,C1384652254,99465.58,409214.49,0,0
R000289,12,CASH_OUT,286015.94,C345026781,85950.66,0.0,C120167164,852123.33,1336129.07,0,0
R000290,446,TRANSFER,398041.98,C1674336510,398041.98,0.0,C31094949,0.0,0.0,1,0
R000291,158,CASH_IN,331385.77,C406574814,19936.0,351321.77,C1022415041,0.0,0.0,0,0
R000292,202,PAYMENT,4714.64,C590625543,16869.0,12154.36,M873501460,0.0,0.0,0,0
R000293,284,CASH_IN,79624.09,C1203447072,80886.0,160510.09,C182921398,1947074.61,1867450.52,0,0
R000294,297,PAYMENT,10070.73,C379173071,0.0,0.0,M1089173315,0.0,0.0,0,0
R000295,302,PAYMENT,7721.92,C582823484,14726.0,7004.08,M943893117,0.0,0.0,0,0
R000296,162,CASH_OUT,120717.45,C1261886324,0.0,0.0,C711602480,3863714.05,3984431.5,0,0
R000297,694,PAYMENT,14354.16,C1542651162,20290.0,5935.84,M875789563,0.0,0.0,0,0
R000298,119,CASH_OUT,191237.75,C1436925079,38480.44,0.0,C1987182390,2600554.36,2791792.1,0,0
R000299,135,CASH_OUT,126622.69,C725650540,159.0,0.0,C1606466297,254863.67,528902.95,0,0
R000300,182,PAYMENT,5151.24,C1253255685,185358.16,180206.91,M1195129296,0.0,0.0,0,0
R000301,186,CASH_OUT,35085.9,C259159786,201495.0,166409.1,C1321724361,190852.28,225938.18,0,0
R000302,42,CASH_IN,58859.91,C1836673915,7096993.23,7155853.14,C1024235929,450624.75,391764.84,0,0
R000303,240,CASH_OUT,113262.05,C128260402,0.0,0.0,C1055373294,721693.31,834955.36,0,0
R000304,599,CASH_IN,51684.77,C1666176663,76088.48,127773.25,C835546867,344670.43,292985.66,0,0
R000305,158,CASH_IN,504342.33,C992350345,43288.0,547630.33,C475681355,84649.92,0.0,0,0
R000306,208,TRANSFER,269857.36,C1702668942,292.0,0.0,C1238600195,4975006.62,5114728.76,0,0
R000307,18,PAYMENT,380.18,C1642696048,0.0,0.0,M1454369139,0.0,0.0,0,0
R000308,690,CASH_OUT,223508.57,C1445227691,0.0,0.0,C677407401,247345.52,470854.08,0,0
R000309,375,CASH_OUT,169927.67,C2047493926,330.0,0.0,C484970898,38608.02,208535.7,0,0
R000310,160,CASH_OUT,213803.14,C1626804519,0.0,0.0,C293504652,1615973.12,1911653.06,0,0
R000311,158,PAYMENT,8143.34,C398567524,0.0,0.0,M569521727,0.0,0.0,0,0
R000312,134,CASH_OUT,59577.41,C1275660305,32443.0,0.0,C263629660,147697.25,207274.66,0,0
R000313,35,CASH_OUT,75906.66,C2036425532,20705.0,0.0,C2035902111,511494.72,587401.38,0,0
R000314,186,CASH_IN,260775.04,C471077839,31255.0,292030.04,C1456351628,1527350.53,1380165.27,0,0
R000315,730,TRANSFER,10000000.0,C2140038573,17316255.05,17316255.05,C1395467927,0.0,0.0,1,1
R000316,276,TRANSFER,444145.71,C1690825927,171.0,0.0,C1914783830,0.0,444145.71,0,0
R000317,281,PAYMENT,9144.94,C948766357,55555.0,46410.06,M183214556,0.0,0.0,0,0
R000318,556,TRANSFER,788855.1,C1746913772,788855.1,0.0,C1225375125,0.0,0.0,1,0
R000319,380,PAYMENT,14153.95,C1420701349,20627.0,6473.05,M2084955209,0.0,0.0,0,0
R000320,276,PAYMENT,12314.0,C473596790,133160.0,120846.0,M1450127522,0.0,0.0,0,0
R000321,371,TRANSFER,244174.54,C1851028558,0.0,0.0,C250383129,772340.02,1016514.56,0,0
R000322,399,TRANSFER,19212.19,C377998721,0.0,0.0,C1570742725,33410.2,52622.39,0,0
R000323,45,CASH_IN,51900.11,C480364367,1659771.92,1711672.03,C1468170856,1095093.45,1043193.34,0,0
R000324,16,PAYMENT,3004.76,C430260940,701707.34,698702.58,M1378355182,0.0,0.0,0,0
R000325,235,CASH_OUT,109821.35,C1931920563,10963.0,0.0,C35782637,0.0,109821.35,0,0
R000326,182,CASH_OUT,296687.84,C2012254376,526174.0,229486.16,C1673942626,0.0,296687.84,0,0
R000327,19,PAYMENT,12303.32,C1495449444,0.0,0.0,M1176477667,0.0,0.0,0,0
R000328,205,CASH_OUT,245093.3,C984024209,0.0,0.0,C1803715841,1106766.6,1351859.9,0,0
R000329,353,CASH_IN,374553.89,C19133259,6573936.21,6948490.1,C261277573,831235.67,456681.78,0,0
R000330,18,TRANSFER,797759.79,C1871577853,11179.0,0.0,C295974164,0.0,824720.13,0,0
R000331,404,CASH_OUT,66120.06,C1941856258,2176.0,0.0,C1187392227,713582.74,779702.8,0,0
R000332,203,TRANSFER,412866.45,C656736428,12072.0,0.0,C1799649999,369313.03,782179.48,0,0
R000333,327,CASH_OUT,49761.5,C1253392188,0.0,0.0,C28588076,121657.04,171418.54,0,0
R000334,11,CASH_OUT,426094.86,C1626011841,0.0,0.0,C819498334,1103657.98,1519585.5,0,0
R000335,158,CASH_IN,530090.96,C1407723362,51847.0,581937.96,C1965290264,340825.52,0.0,0,0
R000336,377,CASH_OUT,427974.86,C656783425,29736.0,0.0,C18964067,0.0,427974.86,0,0
R000337,322,CASH_IN,186993.16,C1566402470,1931389.39,2118382.55,C758793183,232151.21,45158.05,0,0
R000338,182,CASH_OUT,1834.61,C615958473,0.0,0.0,C1136358723,135733.53,137568.14,0,0
R000339,325,CASH_OUT,200195.13,C1453625649,1025.0,0.0,C1796441914,1897154.64,2097349.77,0,0
R000340,155,PAYMENT,14050.56,C1949261432,0.0,0.0,M1609686476,0.0,0.0,0,0
R000341,687,TRANSFER,503738.76,C1896911734,0.0,0.0,C1233617542,1365987.07,1869725.83,0,0
R000342,185,TRANSFER,420460.93,C1104177730,0.0,0.0,C1507618675,478137.24,898598.17,0,0
R000343,348,CASH_OUT,554846.21,C1655544320,144973.0,0.0,C312366166,5910522.39,6465368.6,0,0
R000344,281,CASH_IN,204521.92,C1239628918,6971507.06,7176028.98,C1930156334,1743520.93,1538999.01,0,0
R000345,359,CASH_OUT,191210.62,C989116960,0.0,0.0,C1694304811,8430637.93,8621848.55,0,0
R000346,188,CASH_OUT,13787.3,C596828787,0.0,0.0,C713331788,314955.34,328742.64,0,0
R000347,354,TRANSFER,167039.04,C1203008896,0.0,0.0,C386051745,876892.43,1043931.47,0,0
R000348,369,CASH_IN,613094.02,C405485975,7295943.22,7909037.24,C560369287,716078.63,102984.61,0,0
R000349,16,CASH_OUT,222021.01,C1200924790,19733.0,0.0,C616397157,20190.0,242211.01,0,0
R000350,273,CASH_IN,12932.12,C1006747729,198980.0,211912.12,C1687113598,0.0,0.0,0,0
R000351,332,CASH_IN,161633.07,C1859847155,645452.0,807085.07,C1062501239,1049443.27,980733.63,0,0
R000352,145,PAYMENT,19595.86,C853508382,11174.0,0.0,M893149554,0.0,0.0,0,0
R000353,140,PAYMENT,357.36,C496773354,0.0,0.0,M1374767815,0.0,0.0,0,0
R000354,42,CASH_OUT,178557.11,C1833649264,212167.0,33609.89,C1348633841,508137.19,686694.3,0,0
R000355,135,CASH_OUT,204537.51,C890729771,470.0,0.0,C116017928,140111.28,344648.79,0,0
R000356,19,CASH_IN,46421.58,C2089305517,5126699.02,5173120.6,C751041776,1703542.13,1644293.02,0,0
R000357,393,CASH_OUT,109604.18,C1498055486,26224.0,0.0,C1808611290,78763.7,188367.87,0,0
R000358,251,CASH_OUT,345425.57,C1514359401,345425.57,0.0,C648222182,208488.9,553914.47,1,0
R000359,251,CASH_IN,209072.69,C2100704472,13265382.24,13474454.93,C835135890,9826859.47,9617786.78,0,0
R000360,265,CASH_OUT,318042.09,C1338640175,268398.88,0.0,C879036123,2094659.29,2412701.38,0,0
R000361,169,PAYMENT,22756.02,C1358642669,22444.0,0.0,M1437460632,0.0,0.0,0,0
R000362,154,CASH_IN,45815.63,C528308664,7428407.24,7474222.87,C1044205866,79859.12,34043.49,0,0
R000363,12,TRANSFER,596274.77,C1362414028,0.0,0.0,C332769115,1658271.01,2254545.78,0,0
R000364,276,CASH_OUT,130922.8,C144579922,107615.0,0.0,C364122836,602003.58,732926.37,0,0
R000365,371,TRANSFER,11630.38,C1937824051,11630.38,0.0,C1513735273,0.0,0.0,1,0
R000366,212,PAYMENT,33345.46,C855972968,0.0,0.0,M956223688,0.0,0.0,0,0
R000367,252,CASH_IN,258445.9,C1966624828,4433798.61,4692244.51,C211779475,279427.51,20981.61,0,0
R000368,132,CASH_OUT,163784.43,C2140853479,0.0,0.0,C564473022,1167993.92,1331778.35,0,0
R000369,185,PAYMENT,16269.08,C1292848792,108254.0,91984.92,M1973638539,0.0,0.0,0,0
R000370,15,CASH_OUT,59385.67,C1765315298,59385.67,0.0,C721356209,74371.0,133756.67,1,0
R000371,186,PAYMENT,20413.7,C890844877,15136.0,0.0,M759128359,0.0,0.0,0,0
R000372,687,CASH_OUT,126071.85,C1495983065,177301.0,51229.15,C1388138703,500616.37,626688.23,0,0
R000373,189,CASH_OUT,331194.13,C1532400127,189203.37,0.0,C465820427,1439511.97,1770706.1,0,0
R000374,709,PAYMENT,15959.68,C1151313033,41763.0,25803.32,M1591090017,0.0,0.0,0,0
R000375,347,PAYMENT,6374.95,C93726512,112675.07,106300.12,M1244526460,0.0,0.0,0,0
R000376,225,PAYMENT,2952.08,C1819808549,0.0,0.0,M859382482,0.0,0.0,0,0
R000377,370,CASH_IN,25971.02,C1970397891,25994.0,51965.02,C188357855,187737.75,161766.73,0,0
R000378,301,CASH_IN,131910.18,C299306994,2001124.36,2133034.54,C1810152858,4947996.55,4816086.38,0,0
R000379,190,TRANSFER,68113.39,C1233154971,0.0,0.0,C481997134,1626728.87,1694842.25,0,0
R000380,260,TRANSFER,88146.35,C660533417,62.0,0.0,C560505755,474934.36,563080.72,0,0
R000381,286,CASH_IN,118508.69,C511788038,2835384.39,2953893.09,C34520708,956912.75,838404.06,0,0
R000382,40,TRANSFER,20314.97,C776336653,20314.97,0.0,C737099940,0.0,0.0,1,0
R000383,226,CASH_IN,82420.37,C1253807658,31112.0,113532.37,C1927510585,0.0,0.0,0,0
R000384,232,DEBIT,2055.78,C1830692896,24932.74,22876.96,C1407189139,514254.75,516310.53,0,0
R000385,509,TRANSFER,680770.17,C1362764799,0.0,0.0,C80524981,5709340.02,6390110.19,0,0
R000386,621,CASH_OUT,124592.98,C1759009018,95254.0,0.0,C416818397,318029.34,442622.32,0,0
R000387,252,CASH_OUT,20394.08,C1361054618,0.0,0.0,C329803046,114482.52,134876.6,0,0
R000388,160,CASH_OUT,11385.0,C2015463710,11385.0,0.0,C1729789302,4664368.68,4675753.68,1,0
R000389,300,CASH_OUT,159811.21,C208288054,0.0,0.0,C2141257895,176521.72,336332.93,0,0
R000390,374,PAYMENT,31131.51,C1403097699,0.0,0.0,M1361236185,0.0,0.0,0,0
R000391,580,TRANSFER,835770.84,C561189362,835770.84,0.0,C1608195896,0.0,0.0,1,0
R000392,687,PAYMENT,3551.4,C2121059623,59954.0,56402.6,M1939182165,0.0,0.0,0,0
R000393,353,CASH_IN,112499.07,C429730917,19053183.15,19165682.22,C1802002886,315882.35,203383.28,0,0
R000394,225,CASH_OUT,340428.57,C577541725,0.0,0.0,C727979680,2428847.74,2769276.31,0,0
R000395,203,CASH_IN,66338.76,C1401659819,6964682.1,7031020.86,C426236544,1948407.55,1882068.79,0,0
R000396,256,TRANSFER,619523.3,C1096097239,0.0,0.0,C843297264,1456595.97,2076119.27,0,0
R000397,525,PAYMENT,45450.19,C1115147433,451.0,0.0,M1791682754,0.0,0.0,0,0
R000398,83,TRANSFER,286769.07,C1444107396,286769.07,0.0,C1562027253,0.0,0.0,1,0
R000399,184,CASH_OUT,187212.9,C675192355,0.0,0.0,C907746740,1535357.7,1722570.6,0,0
R000400,259,PAYMENT,4792.22,C334009234,0.0,0.0,M1631196855,0.0,0.0,0,0
R000401,428,CASH_IN,54956.59,C1542192243,10364.0,65320.59,C1353068880,0.0,0.0,0,0
R000402,346,CASH_OUT,85435.93,C926462482,145360.56,59924.63,C1226947639,2168412.42,2253848.35,0,0
R000403,124,TRANSFER,1399637.19,C2129900930,1399637.19,0.0,C1804261014,0.0,0.0,1,0
R000404,374,TRANSFER,826895.98,C1165608091,0.0,0.0,C7582477,9399387.51,10226283.49,0,0
R000405,70,TRANSFER,167067.78,C1823914087,167067.78,0.0,C1052777709,0.0,0.0,1,0
R000406,250,PAYMENT,3276.91,C636330723,5103.0,1826.09,M825872739,0.0,0.0,0,0
R000407,141,CASH_IN,174709.0,C1060739078,10019.0,184728.0,C1832002862,339073.59,164364.59,0,0
R000408,142,CASH_OUT,170682.83,C1134814260,0.0,0.0,C1004287379,1727665.34,1898348.17,0,0
R000409,13,PAYMENT,13545.62,C2115180553,1014797.22,1001251.61,M1336808885,0.0,0.0,0,0
R000410,11,CASH_IN,77580.55,C783691222,2952503.13,3030083.68,C1214977661,320231.95,242651.4,0,0
R000411,155,CASH_OUT,11108.31,C1849045514,4564.0,0.0,C2047438923,583400.93,594509.24,0,0
R000412,408,TRANSFER,1904518.73,C1137329712,0.0,0.0,C1859764382,8753218.7,10657737.43,0,0
R000413,141,TRANSFER,2929915.03,C1342686046,7553.58,0.0,C2120370669,4014220.65,6944135.69,0,0
R000414,13,TRANSFER,361254.06,C74730271,20443.0,0.0,C900425684,10043771.24,10238918.26,0,0
R000415,161,TRANSFER,1593310.72,C1006272421,230.0,0.0,C1454928237,0.0,1593310.72,0,0
R000416,15,CASH_OUT,416247.53,C2066742490,683.0,0.0,C385963502,612529.08,1028776.62,0,0
R000417,302,CASH_OUT,255678.37,C112360891,0.0,0.0,C1925357957,1674220.62,1929899.0,0,0
R000418,395,TRANSFER,243898.4,C1270638635,0.0,0.0,C1033805583,429269.07,673167.47,0,0
R000419,375,TRANSFER,1124203.33,C380854568,160295.0,0.0,C1611954007,2352978.36,3477181.7,0,0
R000420,397,PAYMENT,13746.87,C780617846,11673.0,0.0,M144488439,0.0,0.0,0,0
R000421,203,CASH_OUT,70857.71,C1603087780,0.0,0.0,C1551260725,185122.38,255980.09,0,0
R000422,204,PAYMENT,1260.94,C1140110793,37405.58,36144.64,M1713785508,0.0,0.0,0,0
R000423,203,CASH_OUT,278281.97,C1955544941,11091.0,0.0,C823408916,0.0,278281.97,0,0
R000424,139,CASH_IN,273020.57,C2063691447,20704.0,293724.57,C1017965760,0.0,0.0,0,0
R000425,656,CASH_OUT,158971.71,C531684078,0.0,0.0,C1238370976,1244084.34,1403056.05,0,0
R000426,158,PAYMENT,1756.16,C610719630,373122.46,371366.3,M1376330015,0.0,0.0,0,0
R000427,300,CASH_IN,8607.79,C355208594,15115.0,23722.79,C1633579480,1385883.31,1377275.52,0,0
R000428,135,CASH_IN,130125.34,C1358435836,1088.0,131213.34,C750473937,327129.54,197004.2,0,0
R000429,225,PAYMENT,8910.37,C1744459274,0.0,0.0,M1249439785,0.0,0.0,0,0
R000430,382,PAYMENT,8864.77,C122585542,53055.0,44190.23,M277816345,0.0,0.0,0,0
R000431,130,TRANSFER,1223114.91,C787153161,136029.51,0.0,C2062333698,1324001.35,2547116.26,0,0
R000432,131,CASH_IN,131189.82,C1121402288,16349.0,147538.82,C1650425438,0.0,0.0,0,0
R000433,298,CASH_IN,270540.81,C309910632,474.0,271014.81,C1303907836,209099.05,0.0,0,0
R000434,33,CASH_OUT,100582.55,C348811724,103188.0,2605.45,C2048197576,0.0,100582.55,0,0
R000435,12,PAYMENT,16065.39,C1404335338,171.0,0.0,M1396986896,0.0,0.0,0,0
R000436,301,PAYMENT,2377.38,C757368905,0.0,0.0,M1350772627,0.0,0.0,0,0
R000437,191,PAYMENT,4312.2,C587699393,129149.0,124836.8,M1298094236,0.0,0.0,0,0
R000438,321,TRANSFER,1376735.68,C2121331238,87707.25,0.0,C506065423,1922212.32,3298948.01,0,0
R000439,163,PAYMENT,3317.62,C518606041,26251.0,22933.38,M1733747762,0.0,0.0,0,0
R000440,359,TRANSFER,18124.18,C1248078350,70203.0,52078.82,C69432380,4131.92,22256.1,0,0
R000441,395,CASH_OUT,117683.42,C1618036378,117683.42,0.0,C356995012,1206243.52,1323926.94,1,0
R000442,330,PAYMENT,10628.01,C554420849,5775.0,0.0,M681752004,0.0,0.0,0,0
R000443,41,CASH_IN,289773.47,C2059384219,13049011.53,13338785.0,C535346067,1400779.47,1111005.99,0,0
R000444,629,CASH_OUT,93884.26,C1879397053,93884.26,0.0,C298210338,1439275.59,1533159.85,1,0
R000445,12,CASH_IN,22348.49,C803397640,4841217.99,4863566.48,C1607305408,251371.19,229022.7,0,0
R000446,304,TRANSFER,605081.15,C1715468574,0.0,0.0,C179257248,10021697.37,10626778.52,0,0
R000447,282,CASH_IN,9294.2,C774449062,4020842.65,4030136.86,C1635985705,1589319.65,1580025.45,0,0
R000448,191,PAYMENT,841.21,C1251972211,199640.0,198798.79,M1493515429,0.0,0.0,0,0
R000449,322,PAYMENT,4158.67,C535302373,346871.0,342712.33,M896475452,0.0,0.0,0,0
R000450,321,CASH_OUT,203874.62,C2016803098,203874.62,0.0,C1127806629,472690.19,676564.81,1,0
R000451,274,PAYMENT,4926.64,C1014309242,746602.7,741676.06,M951006419,0.0,0.0,0,0
R000452,281,PAYMENT,8922.87,C1317588835,0.0,0.0,M1545320504,0.0,0.0,0,0
R000453,15,CASH_IN,69391.81,C1158865526,9200431.81,9269823.62,C778273688,79693.95,10302.13,0,0
R000454,9,CASH_IN,72969.56,C269287957,638999.5,711969.06,C1835490486,219450.45,0.0,0,0
R000455,163,PAYMENT,13152.81,C1311105380,0.0,0.0,M1867812964,0.0,0.0,0,0
R000456,209,PAYMENT,2113.09,C228274837,11604.0,9490.91,M1813271370,0.0,0.0,0,0
R000457,205,CASH_OUT,124672.39,C70092904,39989.0,0.0,C101692395,0.0,124672.39,0,0
R000458,302,CASH_IN,95416.2,C864132381,7192873.52,7288289.72,C2136226785,239019.23,143603.02,0,0
R000459,161,PAYMENT,8826.16,C951563499,301057.0,292230.84,M1633490190,0.0,0.0,0,0
R000460,692,CASH_OUT,228707.41,C370078877,0.0,0.0,C483714115,30804000.44,31032707.85,0,0
R000461,185,TRANSFER,337734.01,C285937452,0.0,0.0,C739024800,724864.73,1062598.74,0,0
R000462,9,CASH_OUT,312425.7,C251332186,0.0,0.0,C41759967,10737188.27,11919403.05,0,0
R000463,60,CASH_OUT,40486.25,C1413149184,40486.25,0.0,C713338583,4716889.9,4757376.15,1,0
R000464,40,CASH_OUT,192176.33,C703527953,0.0,0.0,C1959785089,4676768.62,4868944.95,0,0
R000465,376,CASH_OUT,281094.39,C1363663098,136651.41,0.0,C1730082397,384724.92,665819.31,0,0
R000466,382,CASH_IN,143306.05,C1117393783,2621864.93,2765170.98,C820448620,281573.12,138267.07,0,0
R000467,38,PAYMENT,7496.62,C121549209,618.0,0.0,M1145233527,0.0,0.0,0,0
R000468,189,TRANSFER,99195.88,C559358144,0.0,0.0,C1113872391,235517.6,334713.48,0,0
R000469,688,CASH_IN,110124.38,C1797501475,4005529.62,4115654.0,C718052360,822677.07,712552.69,0,0
R000470,354,PAYMENT,19302.6,C944983626,0.0,0.0,M174838248,0.0,0.0,0,0
R000471,276,PAYMENT,1854.74,C1088007932,600572.0,598717.26,M1723153022,0.0,0.0,0,0
R000472,379,CASH_OUT,246832.7,C69014015,0.0,0.0,C666887929,538024.62,784857.32,0,0
R000473,573,CASH_IN,60482.25,C1120727446,3387838.03,3448320.28,C653602882,338306.2,277823.95,0,0
R000474,354,CASH_OUT,246467.62,C1837493796,0.0,0.0,C260743701,1768168.4,2014636.03,0,0
R000475,323,PAYMENT,174.0,C1512918434,97858.0,97684.0,M1451805336,0.0,0.0,0,0
R000476,692,CASH_OUT,880661.14,C1339851120,880661.14,0.0,C959410257,0.0,880661.14,1,0
R000477,377,CASH_OUT,440419.64,C979331952,0.0,0.0,C1359154749,3507256.91,3947676.55,0,0
R000478,347,CASH_IN,486205.33,C171120164,5669939.07,6156144.39,C1820596977,2109333.81,1623128.48,0,0
R000479,254,CASH_IN,388377.7,C396542478,84165.74,472543.44,C1988336154,467139.26,78761.56,0,0
R000480,263,PAYMENT,4767.44,C98142604,0.0,0.0,M325621694,0.0,0.0,0,0
R000481,158,PAYMENT,7663.94,C634942223,142.0,0.0,M350204964,0.0,0.0,0,0
R000482,382,TRANSFER,1795738.02,C1087037680,0.0,0.0,C1890013492,4850644.86,6646382.88,0,0
R000483,187,PAYMENT,8437.37,C1479495282,404993.06,396555.69,M1852729222,0.0,0.0,0,0
R000484,207,CASH_OUT,412704.5,C1474742335,0.0,0.0,C1680468635,1550142.12,1962846.62,0,0
R000485,45,TRANSFER,353373.85,C1704766176,20446.0,0.0,C678806779,232042.73,585416.57,0,0
R000486,347,CASH_OUT,79583.24,C1622915092,0.0,0.0,C217600785,341778.05,421361.29,0,0
R000487,565,PAYMENT,24920.75,C95004015,0.0,0.0,M1536082141,0.0,0.0,0,0
R000488,227,CASH_OUT,148711.94,C918857506,0.0,0.0,C919005784,5722510.98,5871222.93,0,0
R000489,428,CASH_OUT,63179.76,C71457792,47675.43,0.0,C1673053849,189453.02,252632.78,0,0
R000490,251,CASH_OUT,320471.64,C1690899565,20957.0,0.0,C1346615372,0.0,320471.64,0,0
R000491,226,CASH_IN,57475.13,C1843782544,2007.0,59482.13,C1249997361,3828943.82,3771468.68,0,0
R000492,184,TRANSFER,595867.95,C530828343,198343.0,0.0,C1098112405,0.0,595867.95,0,0
R000493,20,TRANSFER,200424.67,C312620791,39604.0,0.0,C79664679,0.0,200424.67,0,0
R000494,351,CASH_OUT,240310.21,C66935515,456.0,0.0,C1561741037,736002.55,976312.77,0,0
R000495,469,TRANSFER,151680.3,C1498383645,0.0,0.0,C1824469353,456416.56,608096.86,0,0
R000496,12,TRANSFER,1350197.64,C927776879,30280.0,0.0,C1529634023,1105121.29,3416498.43,0,0
R000497,131,PAYMENT,11286.68,C1446278660,0.0,0.0,M2099775476,0.0,0.0,0,0
R000498,276,CASH_OUT,54621.61,C737347039,0.0,0.0,C348739277,816835.83,1040008.18,0,0
R000499,303,CASH_IN,3568.28,C453267076,439.0,4007.28,C1377900145,581093.74,577525.47,0,0
R000500,301,TRANSFER,1617226.02,C1862410373,90918.0,0.0,C1465246590,0.0,1617226.02,0,0
R000501,180,CASH_OUT,269061.65,C162147216,2650.0,0.0,C1650115367,0.0,269061.65,0,0
R000502,204,CASH_IN,78277.2,C1476516290,4051023.69,4129300.89,C459172227,11459944.19,11381667.0,0,0
R000503,354,CASH_OUT,19833.87,C1874347511,1024.0,0.0,C2038941861,964760.11,984593.98,0,0
R000504,308,PAYMENT,19915.58,C1311467763,34760.0,14844.42,M258836716,0.0,0.0,0,0
R000505,403,TRANSFER,80808.67,C1377389193,827.28,0.0,C1224480428,351237.87,432046.54,0,0
R000506,17,CASH_OUT,157474.34,C240167121,0.0,0.0,C521284795,3296283.2,3453757.54,0,0
R000507,140,CASH_OUT,110789.44,C454862672,0.0,0.0,C326371233,127999.16,238788.59,0,0
R000508,156,TRANSFER,1276430.3,C1192190829,342580.79,0.0,C407486639,3803738.51,5080168.8,0,0
R000509,35,CASH_OUT,34619.07,C376243120,0.0,0.0,C1047768697,103899.13,138518.21,0,0
R000510,354,CASH_OUT,120440.06,C81858613,0.0,0.0,C282700474,2102817.8,2223257.86,0,0
R000511,161,CASH_IN,127464.35,C648156972,21051.0,148515.35,C1663993167,15678.22,0.0,0,0
R000512,43,CASH_OUT,72060.5,C1479325805,13063.0,0.0,C1718432104,115110.48,289746.97,0,0
R000513,321,TRANSFER,112128.2,C670059155,0.0,0.0,C340114671,4248640.03,4360768.24,0,0
R000514,259,CASH_IN,195445.4,C183032363,468140.0,663585.4,C1231434002,149755.11,0.0,0,0
R000515,34,CASH_OUT,143443.06,C1934208869,492.0,0.0,C431640016,29322.61,172765.67,0,0
R000516,215,PAYMENT,5886.8,C97505796,171.0,0.0,M255496709,0.0,0.0,0,0
R000517,44,PAYMENT,13780.05,C1261106043,92747.21,78967.16,M1864908450,0.0,0.0,0,0
R000518,44,TRANSFER,499133.94,C1631823149,39601.0,0.0,C1195774891,0.0,499133.94,0,0
R000519,205,CASH_OUT,104218.2,C877124652,4147.0,0.0,C941297824,149102.73,253320.94,0,0
