record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,transaction_position,transaction_count_in_scenario,historical_pattern,balance_usage_ratio
L03_000108,454,TRANSFER,463681.37,C712329994,16761799.09,16298117.72,C1884161296,0.0,463681.37,0,0,L03_00022,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0277
L03_000109,476,TRANSFER,676588.25,C712329994,16298117.72,15621529.47,C1884161296,0.0,676588.25,0,0,L03_00022,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0415
L03_000110,510,TRANSFER,4686458.84,C712329994,15621529.47,10935070.63,C1884161296,0.0,4686458.84,0,0,L03_00022,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000111,351,TRANSFER,813361.27,C305320225,18502333.96,17688972.7,C809558671,0.0,813361.27,0,0,L03_00023,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.044
L03_000112,380,TRANSFER,563627.33,C305320225,17688972.7,17125345.37,C809558671,0.0,563627.33,0,0,L03_00023,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0319
L03_000113,404,TRANSFER,631747.05,C305320225,17125345.37,16493598.32,C809558671,0.0,631747.05,0,0,L03_00023,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0369
L03_000114,441,TRANSFER,326153.66,C305320225,16493598.32,16167444.66,C809558671,0.0,326153.66,0,0,L03_00023,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0198
L03_000115,469,TRANSFER,4850233.4,C305320225,16167444.66,11317211.26,C809558671,0.0,4850233.4,0,0,L03_00023,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000116,360,TRANSFER,524980.84,C1016304505,17840340.6,17315359.76,C970615377,0.0,524980.84,0,0,L03_00024,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0294
L03_000117,409,TRANSFER,462254.34,C1016304505,17315359.76,16853105.42,C970615377,0.0,462254.34,0,0,L03_00024,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0267
L03_000118,456,TRANSFER,497889.18,C1016304505,16853105.42,16355216.24,C970615377,0.0,497889.18,0,0,L03_00024,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0295
L03_000119,487,TRANSFER,408436.04,C1016304505,16355216.24,15946780.2,C970615377,0.0,408436.04,0,0,L03_00024,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.025
L03_000120,528,TRANSFER,4784034.06,C1016304505,15946780.2,11162746.14,C970615377,0.0,4784034.06,0,0,L03_00024,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000121,416,TRANSFER,317513.02,C929957180,8756603.04,8439090.02,C1529865495,0.0,317513.02,0,0,L03_00025,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0363
L03_000122,441,TRANSFER,321198.91,C929957180,8439090.02,8117891.11,C1529865495,0.0,321198.91,0,0,L03_00025,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0381
L03_000123,461,TRANSFER,472957.07,C929957180,8117891.11,7644934.04,C1529865495,0.0,472957.07,0,0,L03_00025,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0583
L03_000124,492,TRANSFER,700412.5,C929957180,7644934.04,6944521.54,C1529865495,0.0,700412.5,0,0,L03_00025,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0916
L03_000125,548,TRANSFER,2083356.46,C929957180,6944521.54,4861165.08,C1529865495,0.0,2083356.46,0,0,L03_00025,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000126,321,TRANSFER,500081.18,C1375933969,12793005.3,12292924.12,C549021161,0.0,500081.18,0,0,L03_00026,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0391
L03_000127,360,TRANSFER,572301.14,C1375933969,12292924.12,11720622.98,C549021161,0.0,572301.14,0,0,L03_00026,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0466
L03_000128,381,TRANSFER,588682.12,C1375933969,11720622.98,11131940.86,C549021161,0.0,588682.12,0,0,L03_00026,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0502
L03_000129,431,TRANSFER,862836.21,C1375933969,11131940.86,10269104.65,C549021161,0.0,862836.21,0,0,L03_00026,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0775
L03_000130,489,TRANSFER,3080731.39,C1375933969,10269104.65,7188373.25,C549021161,0.0,3080731.39,0,0,L03_00026,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000131,365,TRANSFER,561399.07,C1257033537,18040256.28,17478857.21,C1263196799,0.0,561399.07,0,0,L03_00027,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0311
L03_000132,399,TRANSFER,473714.17,C1257033537,17478857.21,17005143.04,C1263196799,0.0,473714.17,0,0,L03_00027,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0271
L03_000133,443,TRANSFER,516437.43,C1257033537,17005143.04,16488705.61,C1263196799,0.0,516437.43,0,0,L03_00027,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0304
L03_000134,492,TRANSFER,475286.85,C1257033537,16488705.61,16013418.76,C1263196799,0.0,475286.85,0,0,L03_00027,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0288
L03_000135,527,TRANSFER,4804025.63,C1257033537,16013418.76,11209393.13,C1263196799,0.0,4804025.63,0,0,L03_00027,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000136,463,TRANSFER,525296.74,C1558129779,10599566.12,10074269.38,C1128848873,0.0,525296.74,0,0,L03_00028,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0496
L03_000137,501,TRANSFER,522474.74,C1558129779,10074269.38,9551794.63,C1128848873,0.0,522474.74,0,0,L03_00028,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0519
L03_000138,528,TRANSFER,774759.04,C1558129779,9551794.63,8777035.59,C1128848873,0.0,774759.04,0,0,L03_00028,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0811
L03_000139,587,TRANSFER,589707.98,C1558129779,8777035.59,8187327.61,C1128848873,0.0,589707.98,0,0,L03_00028,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0672
L03_000140,637,TRANSFER,2456198.28,C1558129779,8187327.61,5731129.33,C1128848873,0.0,2456198.28,0,0,L03_00028,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000141,441,TRANSFER,832387.27,C1944321666,8006730.0,7174342.73,C447820513,0.0,832387.27,0,0,L03_00029,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.104
L03_000142,497,TRANSFER,382403.5,C1944321666,7174342.73,6791939.23,C447820513,0.0,382403.5,0,0,L03_00029,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0533
L03_000143,522,TRANSFER,430567.95,C1944321666,6791939.23,6361371.28,C447820513,0.0,430567.95,0,0,L03_00029,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0634
L03_000144,572,TRANSFER,771884.66,C1944321666,6361371.28,5589486.62,C447820513,0.0,771884.66,0,0,L03_00029,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.1213
L03_000145,609,TRANSFER,1676845.99,C1944321666,5589486.62,3912640.63,C447820513,0.0,1676845.99,0,0,L03_00029,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000146,337,TRANSFER,722355.82,C1429394352,8866870.05,8144514.23,C1978153400,0.0,722355.82,0,0,L03_00030,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0815
L03_000147,367,TRANSFER,780822.59,C1429394352,8144514.23,7363691.64,C1978153400,0.0,780822.59,0,0,L03_00030,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0959
L03_000148,416,TRANSFER,506752.16,C1429394352,7363691.64,6856939.48,C1978153400,0.0,506752.16,0,0,L03_00030,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0688
L03_000149,451,TRANSFER,626401.69,C1429394352,6856939.48,6230537.79,C1978153400,0.0,626401.69,0,0,L03_00030,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0914
L03_000150,497,TRANSFER,1869161.34,C1429394352,6230537.79,4361376.45,C1978153400,0.0,1869161.34,0,0,L03_00030,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000151,329,TRANSFER,561038.23,C782128694,18360126.27,17799088.04,C532980658,0.0,561038.23,0,0,L03_00031,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0306
L03_000152,388,TRANSFER,490138.43,C782128694,17799088.04,17308949.61,C532980658,0.0,490138.43,0,0,L03_00031,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0275
L03_000153,411,TRANSFER,558818.51,C782128694,17308949.61,16750131.1,C532980658,0.0,558818.51,0,0,L03_00031,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0323
L03_000154,449,TRANSFER,630089.01,C782128694,16750131.1,16120042.09,C532980658,0.0,630089.01,0,0,L03_00031,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0376
L03_000155,486,TRANSFER,4836012.63,C782128694,16120042.09,11284029.46,C532980658,0.0,4836012.63,0,0,L03_00031,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000156,306,TRANSFER,671354.23,C698849742,9665437.34,8994083.11,C914827414,0.0,671354.23,0,0,L03_00032,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0695
L03_000157,355,TRANSFER,690620.02,C698849742,8994083.11,8303463.09,C914827414,0.0,690620.02,0,0,L03_00032,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0768
L03_000158,413,TRANSFER,578642.1,C698849742,8303463.09,7724820.99,C914827414,0.0,578642.1,0,0,L03_00032,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0697
L03_000159,441,TRANSFER,559824.92,C698849742,7724820.99,7164996.07,C914827414,0.0,559824.92,0,0,L03_00032,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0725
L03_000160,494,TRANSFER,2149498.82,C698849742,7164996.07,5015497.25,C914827414,0.0,2149498.82,0,0,L03_00032,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000161,615,TRANSFER,434166.41,C30639129,13713163.27,13278996.86,C1139664439,0.0,434166.41,0,0,L03_00033,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0317
L03_000162,637,TRANSFER,715831.28,C30639129,13278996.86,12563165.58,C1139664439,0.0,715831.28,0,0,L03_00033,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0539
L03_000163,656,TRANSFER,486789.16,C30639129,12563165.58,12076376.42,C1139664439,0.0,486789.16,0,0,L03_00033,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0387
L03_000164,707,TRANSFER,558952.13,C30639129,12076376.42,11517424.29,C1139664439,0.0,558952.13,0,0,L03_00033,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0463
L03_000165,744,TRANSFER,3455227.29,C30639129,11517424.29,8062197.01,C1139664439,0.0,3455227.29,0,0,L03_00033,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000166,386,TRANSFER,723238.29,C457651699,10623425.8,9900187.52,C2110474884,0.0,723238.29,0,0,L03_00034,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0681
L03_000167,430,TRANSFER,476748.11,C457651699,9900187.52,9423439.41,C2110474884,0.0,476748.11,0,0,L03_00034,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0482
L03_000168,464,TRANSFER,822087.35,C457651699,9423439.41,8601352.06,C2110474884,0.0,822087.35,0,0,L03_00034,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0872
L03_000169,497,TRANSFER,670028.85,C457651699,8601352.06,7931323.21,C2110474884,0.0,670028.85,0,0,L03_00034,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0779
L03_000170,545,TRANSFER,2379396.96,C457651699,7931323.21,5551926.24,C2110474884,0.0,2379396.96,0,0,L03_00034,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000171,347,TRANSFER,535107.99,C245485300,12909632.0,12374524.01,C1228922844,0.0,535107.99,0,0,L03_00035,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0415
L03_000172,366,TRANSFER,756665.97,C245485300,12374524.01,11617858.04,C1228922844,0.0,756665.97,0,0,L03_00035,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0611
L03_000173,419,TRANSFER,702361.0,C245485300,11617858.04,10915497.04,C1228922844,0.0,702361.0,0,0,L03_00035,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0605
L03_000174,451,TRANSFER,770556.34,C245485300,10915497.04,10144940.7,C1228922844,0.0,770556.34,0,0,L03_00035,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0706
L03_000175,492,TRANSFER,3043482.21,C245485300,10144940.7,7101458.49,C1228922844,0.0,3043482.21,0,0,L03_00035,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000176,356,TRANSFER,452805.45,C834389977,18236231.12,17783425.67,C1159020308,0.0,452805.45,0,0,L03_00036,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0248
L03_000177,404,TRANSFER,401040.97,C834389977,17783425.67,17382384.7,C1159020308,0.0,401040.97,0,0,L03_00036,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0226
L03_000178,420,TRANSFER,526933.12,C834389977,17382384.7,16855451.58,C1159020308,0.0,526933.12,0,0,L03_00036,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0303
L03_000179,436,TRANSFER,776707.87,C834389977,16855451.58,16078743.71,C1159020308,0.0,776707.87,0,0,L03_00036,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0461
L03_000180,471,TRANSFER,4823623.11,C834389977,16078743.71,11255120.59,C1159020308,0.0,4823623.11,0,0,L03_00036,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000181,413,TRANSFER,821340.49,C707385584,16223585.12,15402244.62,C1664378645,0.0,821340.49,0,0,L03_00037,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0506
L03_000182,460,TRANSFER,461495.65,C707385584,15402244.62,14940748.97,C1664378645,0.0,461495.65,0,0,L03_00037,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.03
L03_000183,490,TRANSFER,666703.2,C707385584,14940748.97,14274045.78,C1664378645,0.0,666703.2,0,0,L03_00037,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0446
L03_000184,521,TRANSFER,488295.4,C707385584,14274045.78,13785750.38,C1664378645,0.0,488295.4,0,0,L03_00037,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0342
L03_000185,576,TRANSFER,4135725.11,C707385584,13785750.38,9650025.26,C1664378645,0.0,4135725.11,0,0,L03_00037,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_000186,340,TRANSFER,821273.06,C739382062,18231182.77,17409909.71,C1449457070,0.0,821273.06,0,0,L03_00038,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.045
L03_000187,364,TRANSFER,614005.4,C739382062,17409909.71,16795904.32,C1449457070,0.0,614005.4,0,0,L03_00038,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0353
L03_000188,407,TRANSFER,396685.5,C739382062,16795904.32,16399218.82,C1449457070,0.0,396685.5,0,0,L03_00038,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0236
L03_000189,455,TRANSFER,727188.82,C739382062,16399218.82,15672030.0,C1449457070,0.0,727188.82,0,0,L03_00038,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0443
L03_000190,511,TRANSFER,4701609.0,C739382062,15672030.0,10970421.0,C1449457070,0.0,4701609.0,0,0,L03_00038,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
