record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_new_beneficiary,historical_max_amount,amount_vs_historical_max,balance_usage_ratio
S04_000101,182,TRANSFER,697427.4,C1858086956,1806279.56,1108852.16,C_SYN_603643839,0.0,697427.4,1,0,S04_00101,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,172129.38,4.05,0.3861126568912732
S04_000102,280,TRANSFER,233057.95,C2147480882,678308.47,445250.52,C_SYN_522004019,0.0,233057.95,1,0,S04_00102,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,53542.92,4.35,0.3435869671508009
S04_000103,515,TRANSFER,504415.92,C1583208231,1476217.39,971801.47,C_SYN_948865360,0.0,504415.92,1,0,S04_00103,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,146580.53,3.44,0.3416948773378154
S04_000104,15,TRANSFER,391568.4,C1904746924,919172.91,527604.51,C_SYN_998231255,0.0,391568.4,1,0,S04_00104,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,80529.58,4.86,0.426000805441492
S04_000105,259,TRANSFER,376648.75,C1818416803,1016073.12,639424.37,C_SYN_649952694,0.0,376648.75,1,0,S04_00105,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,89659.03,4.2,0.3706905955744602
S04_000106,188,TRANSFER,867402.12,C845838682,2313845.24,1446443.12,C_SYN_794329624,0.0,867402.12,1,0,S04_00106,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,196161.17,4.42,0.37487473449175013
S04_000107,314,TRANSFER,725828.59,C141755804,1703969.14,978140.55,C_SYN_275529362,0.0,725828.59,1,0,S04_00107,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,179872.12,4.04,0.4259634596434065
S04_000108,182,TRANSFER,52901.4,C1173520753,153108.15,100206.75,C_SYN_618127104,0.0,52901.4,1,0,S04_00108,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,13004.36,4.07,0.3455165515356302
S04_000109,139,TRANSFER,1512510.8,C761579204,3974727.72,2462216.92,C_SYN_407445658,0.0,1512510.8,1,0,S04_00109,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,280186.37,5.4,0.3805319273542591
S04_000110,376,TRANSFER,1469397.16,C553860804,4123424.19,2654027.03,C_SYN_646689071,0.0,1469397.16,1,0,S04_00110,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,383591.22,3.83,0.3563536256016386
S04_000111,52,TRANSFER,435613.75,C143985828,974083.11,538469.36,C_SYN_999148494,0.0,435613.75,1,0,S04_00111,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,75468.52,5.77,0.4472038838657207
S04_000112,237,TRANSFER,338387.81,C238235832,918164.42,579776.61,C_SYN_367754137,0.0,338387.81,1,0,S04_00112,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,90061.17,3.76,0.3685481626482542
S04_000113,45,TRANSFER,80344.56,C1679835614,189142.88,108798.32,C_SYN_237926382,0.0,80344.56,1,0,S04_00113,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,14343.03,5.6,0.4247823655852126
S04_000114,18,TRANSFER,287153.43,C1697825585,736251.37,449097.94,C_SYN_182649048,0.0,287153.43,1,0,S04_00114,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,80960.09,3.55,0.3900209109288313
S04_000115,175,TRANSFER,36996.49,C1261533368,86680.07,49683.58,C_SYN_432848601,0.0,36996.49,1,0,S04_00115,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.7,0.42681656809921814
S04_000116,193,TRANSFER,564543.68,C1983397755,1458893.49,894349.81,C_SYN_268239170,0.0,564543.68,1,0,S04_00116,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,127185.39,4.44,0.3869670293751191
S04_000117,386,TRANSFER,405663.43,C1551328675,926444.37,520780.94,C_SYN_471666855,0.0,405663.43,1,0,S04_00117,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,119921.52,3.38,0.43787133165912595
S04_000118,25,TRANSFER,630577.94,C538237989,1469466.34,838888.4,C_SYN_403990497,0.0,630577.94,1,0,S04_00118,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,140292.32,4.49,0.4291203703243723
S04_000119,197,TRANSFER,203983.53,C1517990352,507472.23,303488.7,C_SYN_537152405,0.0,203983.53,1,0,S04_00119,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,49799.81,4.1,0.40195998508135117
S04_000120,47,TRANSFER,1877641.13,C1798735750,5063925.77,3186284.64,C_SYN_444601334,0.0,1877641.13,1,0,S04_00120,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,614667.32,3.05,0.3707876488086831
S04_000121,332,TRANSFER,18621520.92,C611634421,37341736.02,18720215.1,C_SYN_735034945,0.0,18621520.92,1,0,S04_00121,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,3237294.17,5.75,0.49867850037894407
S04_000122,26,TRANSFER,1231019.95,C130089418,3346475.13,2115455.18,C_SYN_833956599,0.0,1231019.95,1,0,S04_00122,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,225354.86,5.46,0.3678556995581198
S04_000123,287,TRANSFER,35611.31,C766252132,82749.26,47137.95,C_SYN_480459180,0.0,35611.31,1,0,S04_00123,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.56,0.4303520055647628
S04_000124,240,TRANSFER,1701290.99,C54922636,3893626.54,2192335.55,C_SYN_228161931,0.0,1701290.99,1,0,S04_00124,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,352098.56,4.83,0.43694251940249
S04_000125,280,TRANSFER,45977.68,C1755789403,94338.09,48360.41,C_SYN_881745662,0.0,45977.68,1,0,S04_00125,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.6,0.48737132583455955
S04_000126,41,TRANSFER,59698.81,C1198590515,138641.76,78942.95,C_SYN_308748804,0.0,59698.81,1,0,S04_00126,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.97,0.4305976063777609
S04_000127,316,TRANSFER,130882.59,C400386882,339723.92,208841.33,C_SYN_696247870,0.0,130882.59,1,0,S04_00127,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,24785.16,5.28,0.3852616265584125
S04_000128,286,TRANSFER,57885.87,C689217436,163852.87,105967.0,C_SYN_290221730,0.0,57885.87,1,0,S04_00128,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.79,0.3532795611086947
S04_000129,359,TRANSFER,696036.37,C1775940670,2036915.23,1340878.86,C_SYN_908916104,0.0,696036.37,1,0,S04_00129,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,168218.76,4.14,0.34171101465032494
S04_000130,528,TRANSFER,1315733.68,C1495392051,3683445.29,2367711.61,C_SYN_700317767,0.0,1315733.68,1,0,S04_00130,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,250544.08,5.25,0.3572019064792462
S04_000131,165,TRANSFER,1046547.59,C2135942321,3043220.29,1996672.7,C_SYN_377346308,0.0,1046547.59,1,0,S04_00131,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,213525.55,4.9,0.3438947858749982
S04_000132,310,TRANSFER,385242.37,C1847644521,1045463.98,660221.61,C_SYN_711797080,0.0,385242.37,1,0,S04_00132,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,88442.61,4.36,0.3684893763628279
S04_000133,16,TRANSFER,45081.61,C98079764,100631.74,55550.13,C_SYN_270858336,0.0,45081.61,1,0,S04_00133,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.51,0.4479859932860149
S04_000134,183,TRANSFER,1179704.2,C1849150498,3095824.59,1916120.39,C_SYN_236826817,0.0,1179704.2,1,0,S04_00134,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,206263.04,5.72,0.3810629981461579
S04_000135,333,TRANSFER,187773.92,C405754073,401699.5,213925.58,C_SYN_455691074,0.0,187773.92,1,0,S04_00135,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,46888.19,4.0,0.4674487272202231
S04_000136,401,TRANSFER,15733463.0,C1982087454,43304832.65,27571369.65,C_SYN_718013926,0.0,15733463.0,1,0,S04_00136,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,2625272.59,5.99,0.36331887314197947
S04_000137,326,TRANSFER,1722036.85,C447188228,4757055.65,3035018.8,C_SYN_714730016,0.0,1722036.85,1,0,S04_00137,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,365638.61,4.71,0.361996364284702
S04_000138,410,TRANSFER,55393.57,C261036399,117849.19,62455.62,C_SYN_256686220,0.0,55393.57,1,0,S04_00138,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.54,0.4700377660635597
S04_000139,259,TRANSFER,677081.18,C1089693329,1843185.98,1166104.8,C_SYN_271200135,0.0,677081.18,1,0,S04_00139,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,183602.58,3.69,0.3673428440465894
S04_000140,189,TRANSFER,802741.18,C1050488940,2086347.9,1283606.72,C_SYN_933002226,0.0,802741.18,1,0,S04_00140,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,155916.36,5.15,0.384759023171543
S04_000141,333,TRANSFER,2365340.91,C1514823854,5732632.81,3367291.9,C_SYN_780539977,0.0,2365340.91,1,0,S04_00141,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,642397.31,3.68,0.41260987549628186
S04_000142,47,TRANSFER,5531454.72,C352279216,14342856.9,8811402.18,C_SYN_578692312,0.0,5531454.72,1,0,S04_00142,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,1068201.7,5.18,0.385659200155584
S04_000143,220,TRANSFER,1390255.77,C1591209130,2992579.82,1602324.05,C_SYN_272162180,0.0,1390255.77,1,0,S04_00143,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,271443.36,5.12,0.46456764852474347
S04_000144,139,TRANSFER,993619.52,C535307337,2435201.84,1441582.32,C_SYN_547737293,0.0,993619.52,1,0,S04_00144,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,172004.53,5.78,0.4080234761977677
S04_000145,362,TRANSFER,450162.86,C1808946328,1291920.75,841757.89,C_SYN_900242083,0.0,450162.86,1,0,S04_00145,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,78119.02,5.76,0.34844463950284876
S04_000146,11,TRANSFER,31642.85,C292740140,73892.3,42249.45,C_SYN_563402894,0.0,31642.85,1,0,S04_00146,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.16,0.4282293283603298
S04_000147,185,TRANSFER,446983.26,C1505342252,1279944.67,832961.41,C_SYN_458626216,0.0,446983.26,1,0,S04_00147,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,105333.29,4.24,0.34922076748833214
S04_000148,141,TRANSFER,1608324.95,C598100587,4160846.37,2552521.42,C_SYN_516410833,0.0,1608324.95,1,0,S04_00148,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,279447.99,5.76,0.38653793170450557
S04_000149,376,TRANSFER,4781112.1,C525460573,13936205.01,9155092.91,C_SYN_433426712,0.0,4781112.1,1,0,S04_00149,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,1123176.72,4.26,0.3430713093391843
S04_000150,259,TRANSFER,1095422.49,C349331048,2917698.74,1822276.25,C_SYN_218485994,0.0,1095422.49,1,0,S04_00150,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,360421.31,3.04,0.37544057410121784
S04_000151,484,TRANSFER,48167.36,C7202800,100445.79,52278.43,C_SYN_997600872,0.0,48167.36,1,0,S04_00151,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11349.86,4.24,0.47953587701385997
S04_000152,228,TRANSFER,1063414.04,C1719006061,2350044.63,1286630.59,C_SYN_357427167,0.0,1063414.04,1,0,S04_00152,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,202559.63,5.25,0.45250801896472925
S04_000153,307,TRANSFER,537223.59,C1869366764,1523869.53,986645.94,C_SYN_918997532,0.0,537223.59,1,0,S04_00153,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,129978.34,4.13,0.3525390982783152
S04_000154,323,TRANSFER,1633388.22,C348245782,4139750.4,2506362.18,C_SYN_209640269,0.0,1633388.22,1,0,S04_00154,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,356405.95,4.58,0.3945620054774317
S04_000155,213,TRANSFER,33089.44,C78296135,77242.76,44153.32,C_SYN_356153253,0.0,33089.44,1,0,S04_00155,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.31,0.42838241409291955
S04_000156,35,TRANSFER,524962.68,C1901084590,1326359.4,801396.72,C_SYN_629609503,0.0,524962.68,1,0,S04_00156,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,92223.44,5.69,0.39579218121423204
S04_000157,259,TRANSFER,1796700.38,C38714978,3642084.14,1845383.76,C_SYN_485640223,0.0,1796700.38,1,0,S04_00157,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,361017.23,4.98,0.49331654924369756
S04_000158,406,TRANSFER,329860.41,C367471505,694062.12,364201.71,C_SYN_942299350,0.0,329860.41,1,0,S04_00158,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,107828.12,3.06,0.47526064381672345
S04_000159,24,TRANSFER,1189379.24,C156558693,3336583.38,2147204.14,C_SYN_756039520,0.0,1189379.24,1,0,S04_00159,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,230390.94,5.16,0.356466212452332
S04_000160,162,TRANSFER,602965.08,C995292338,1775376.25,1172411.17,C_SYN_553962871,0.0,602965.08,1,0,S04_00160,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,102406.66,5.89,0.3396266453378544
S04_000161,132,TRANSFER,72597.37,C1466701329,191166.35,118568.98,C_SYN_285318110,0.0,72597.37,1,0,S04_00161,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,22263.84,3.26,0.3797601931511482
S04_000162,405,TRANSFER,85175.68,C1701965095,225112.98,139937.3,C_SYN_213954962,0.0,85175.68,1,0,S04_00162,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,15130.69,5.63,0.37836858629831116
S04_000163,212,TRANSFER,40075.98,C525547276,113218.94,73142.96,C_SYN_389667886,0.0,40075.98,1,0,S04_00163,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.01,0.3539688677530456
S04_000164,529,TRANSFER,40355.76,C1179588321,111940.2,71584.44,C_SYN_177582731,0.0,40355.76,1,0,S04_00164,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.04,0.3605117732503605
S04_000165,327,TRANSFER,872683.65,C1256549648,2425850.03,1553166.38,C_SYN_290978987,0.0,872683.65,1,0,S04_00165,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,147322.15,5.92,0.359743446300347
S04_000166,322,TRANSFER,39573.29,C1376631249,98330.85,58757.56,C_SYN_720847085,0.0,39573.29,1,0,S04_00166,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11158.97,3.55,0.40245040086605577
S04_000167,18,TRANSFER,5499557.69,C140146893,12198146.04,6698588.35,C_SYN_278817575,0.0,5499557.69,1,0,S04_00167,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,1307037.78,4.21,0.4508519304463091
S04_000168,48,TRANSFER,35150.38,C603191131,79872.47,44722.09,C_SYN_668122009,0.0,35150.38,1,0,S04_00168,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.52,0.44008129459374423
S04_000169,220,TRANSFER,53611.87,C635690776,136934.26,83322.39,C_SYN_379406633,0.0,53611.87,1,0,S04_00169,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,14026.57,3.82,0.391515388479114
S04_000170,261,TRANSFER,331554.76,C1277325413,750535.14,418980.38,C_SYN_986572630,0.0,331554.76,1,0,S04_00170,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,96944.26,3.42,0.4417578103005277
S04_000171,355,TRANSFER,50443.62,C1214453515,109733.6,59289.98,C_SYN_103138145,0.0,50443.62,1,0,S04_00171,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10098.6,5.0,0.45969165324021083
S04_000172,217,TRANSFER,483215.63,C891602678,1137427.44,654211.81,C_SYN_671825627,0.0,483215.63,1,0,S04_00172,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,113268.49,4.27,0.4248320490667959
S04_000173,173,TRANSFER,512040.19,C66534316,1223415.38,711375.19,C_SYN_487994292,0.0,512040.19,1,0,S04_00173,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,137053.99,3.74,0.418533392967481
S04_000174,308,TRANSFER,569248.47,C474464245,1460921.91,891673.44,C_SYN_810875811,0.0,569248.47,1,0,S04_00174,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,146285.03,3.89,0.3896501695973606
S04_000175,24,TRANSFER,961803.67,C566446777,2130337.78,1168534.11,C_SYN_976546711,0.0,961803.67,1,0,S04_00175,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,185043.51,5.2,0.4514794221975447
S04_000176,11,TRANSFER,36136.98,C716433811,90211.14,54074.16,C_SYN_795844306,0.0,36136.98,1,0,S04_00176,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11456.5,3.15,0.4005822340788511
S04_000177,214,TRANSFER,1709966.77,C2121130571,4125796.79,2415830.02,C_SYN_557836020,0.0,1709966.77,1,0,S04_00177,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,421732.88,4.05,0.41445734170538245
S04_000178,213,TRANSFER,95104.55,C412102865,256277.9,161173.35,C_SYN_426131490,0.0,95104.55,1,0,S04_00178,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,17617.67,5.4,0.3710993027490861
S04_000179,372,TRANSFER,1055107.07,C973944543,3125331.37,2070224.3,C_SYN_576629266,0.0,1055107.07,1,0,S04_00179,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,194586.96,5.42,0.3375984639990351
S04_000180,263,TRANSFER,301268.62,C1042018662,891204.03,589935.41,C_SYN_941838390,0.0,301268.62,1,0,S04_00180,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,92410.41,3.26,0.3380467433478729
S04_000181,217,TRANSFER,565654.63,C427591131,1491762.25,926107.62,C_SYN_342928276,0.0,565654.63,1,0,S04_00181,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,109362.09,5.17,0.3791855102916031
S04_000182,282,TRANSFER,126512.82,C1491734544,372461.25,245948.43,C_SYN_729921035,0.0,126512.82,1,0,S04_00182,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,21216.29,5.96,0.339667066037071
S04_000183,356,TRANSFER,1928834.73,C518330907,3923145.64,1994310.91,C_SYN_339687449,0.0,1928834.73,1,0,S04_00183,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,335655.88,5.75,0.4916551428358392
S04_000184,690,TRANSFER,269848.26,C2041441455,794505.19,524656.93,C_SYN_927206514,0.0,269848.26,1,0,S04_00184,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,45635.09,5.91,0.3396431683473333
S04_000185,155,TRANSFER,216581.92,C1791191010,612691.94,396110.02,C_SYN_335719027,0.0,216581.92,1,0,S04_00185,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,54729.7,3.96,0.35349236028794506
S04_000186,575,TRANSFER,33617.01,C1532352325,69820.96,36203.95,C_SYN_592620951,0.0,33617.01,1,0,S04_00186,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.36,0.4814744741407165
S04_000187,337,TRANSFER,621953.24,C126507375,1579444.84,957491.6,C_SYN_763509974,0.0,621953.24,1,0,S04_00187,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,157621.28,3.95,0.39377965234923934
S04_000188,259,TRANSFER,732546.65,C1323847345,2107291.59,1374744.94,C_SYN_640699345,0.0,732546.65,1,0,S04_00188,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,171137.72,4.28,0.34762472050676196
S04_000189,163,TRANSFER,408986.59,C561030550,893829.11,484842.52,C_SYN_615820713,0.0,408986.59,1,0,S04_00189,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,136296.49,3.0,0.4575668720388845
S04_000190,159,TRANSFER,30284.56,C1486658696,62164.63,31880.07,C_SYN_309522402,0.0,30284.56,1,0,S04_00190,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.03,0.4871670594677392
