record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,transaction_position,transaction_count_in_scenario,post_reactivation_pattern,balance_usage_ratio
L04_000099,264,PAYMENT,145182.68,C2099287488,967884.55,822701.87,C_LEGIT_151326618,0.0,0.0,0,0,L04_00020,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,44,106,4,5,NORMAL,0.15
L04_000100,293,TRANSFER,123405.28,C2099287488,822701.87,699296.59,C_LEGIT_906663084,218100.89,341506.17,0,0,L04_00020,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,44,106,5,5,NORMAL,0.15
L04_000101,175,CASH_OUT,77877.7,C944266952,851577.45,773699.75,C_LEGIT_971677374,0.0,0.0,0,0,L04_00021,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,34,141,1,5,NORMAL,0.0915
L04_000102,207,PAYMENT,116054.96,C944266952,773699.75,657644.79,C_LEGIT_175443571,0.0,0.0,0,0,L04_00021,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,34,141,2,5,NORMAL,0.15
L04_000103,231,TRANSFER,98646.72,C944266952,657644.79,558998.07,C_LEGIT_977302582,141866.47,240513.19,0,0,L04_00021,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,34,141,3,5,NORMAL,0.15
L04_000104,264,TRANSFER,83849.71,C944266952,558998.07,475148.36,C_LEGIT_982620772,66821.08,150670.79,0,0,L04_00021,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,34,141,4,5,NORMAL,0.15
L04_000105,312,PAYMENT,24876.21,C944266952,475148.36,450272.15,C_LEGIT_532694068,0.0,0.0,0,0,L04_00021,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,34,141,5,5,NORMAL,0.0524
L04_000106,383,TRANSFER,37589.81,C244541312,1049512.69,1011922.88,C_LEGIT_388450019,52772.15,90361.96,0,0,L04_00022,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,78,1,5,NORMAL,0.0358
L04_000107,430,TRANSFER,151788.43,C244541312,1011922.88,860134.45,C_LEGIT_407805251,236880.09,388668.52,0,0,L04_00022,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,78,2,5,NORMAL,0.15
L04_000108,451,PAYMENT,18001.91,C244541312,860134.45,842132.54,C_LEGIT_803838385,0.0,0.0,0,0,L04_00022,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,78,3,5,NORMAL,0.0209
L04_000109,483,PAYMENT,126319.88,C244541312,842132.54,715812.66,C_LEGIT_521370431,0.0,0.0,0,0,L04_00022,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,78,4,5,NORMAL,0.15
L04_000110,507,TRANSFER,107371.9,C244541312,715812.66,608440.76,C_LEGIT_267138736,169615.69,276987.59,0,0,L04_00022,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,78,5,5,NORMAL,0.15
L04_000111,257,TRANSFER,80923.1,C1713404292,1370941.15,1290018.05,C_LEGIT_296613824,101202.08,182125.18,0,0,L04_00023,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,136,121,1,5,NORMAL,0.059
L04_000112,304,TRANSFER,184122.4,C1713404292,1290018.05,1105895.65,C_LEGIT_273530846,309241.46,493363.86,0,0,L04_00023,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,136,121,2,5,NORMAL,0.1427
L04_000113,335,TRANSFER,165884.35,C1713404292,1105895.65,940011.3,C_LEGIT_419848771,198896.86,364781.21,0,0,L04_00023,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,136,121,3,5,NORMAL,0.15
L04_000114,376,CASH_OUT,141001.7,C1713404292,940011.3,799009.6,C_LEGIT_586381485,0.0,0.0,0,0,L04_00023,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,136,121,4,5,NORMAL,0.15
L04_000115,403,PAYMENT,91467.69,C1713404292,799009.6,707541.91,C_LEGIT_476486649,0.0,0.0,0,0,L04_00023,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,136,121,5,5,NORMAL,0.1145
L04_000116,175,PAYMENT,187841.08,C764184635,1252273.88,1064432.8,C_LEGIT_799244116,0.0,0.0,0,0,L04_00024,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,136,1,5,NORMAL,0.15
L04_000117,196,PAYMENT,159664.92,C764184635,1064432.8,904767.88,C_LEGIT_237383494,0.0,0.0,0,0,L04_00024,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,136,2,5,NORMAL,0.15
L04_000118,245,TRANSFER,100237.31,C764184635,904767.88,804530.57,C_LEGIT_293781909,155933.46,256170.77,0,0,L04_00024,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,136,3,5,NORMAL,0.1108
L04_000119,285,TRANSFER,120679.59,C764184635,804530.57,683850.98,C_LEGIT_960159796,181302.45,301982.04,0,0,L04_00024,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,136,4,5,NORMAL,0.15
L04_000120,331,PAYMENT,51669.58,C764184635,683850.98,632181.4,C_LEGIT_237857603,0.0,0.0,0,0,L04_00024,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,39,136,5,5,NORMAL,0.0756
L04_000121,398,TRANSFER,69060.88,C126076201,1267480.92,1198420.04,C_LEGIT_109891928,67152.35,136213.23,0,0,L04_00025,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,327,71,1,5,NORMAL,0.0545
L04_000122,415,TRANSFER,152403.38,C126076201,1198420.04,1046016.66,C_LEGIT_228895977,105181.4,257584.78,0,0,L04_00025,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,327,71,2,5,NORMAL,0.1272
L04_000123,452,TRANSFER,156902.5,C126076201,1046016.66,889114.16,C_LEGIT_709614385,161089.02,317991.52,0,0,L04_00025,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,327,71,3,5,NORMAL,0.15
L04_000124,498,PAYMENT,33288.92,C126076201,889114.16,855825.24,C_LEGIT_821570859,0.0,0.0,0,0,L04_00025,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,327,71,4,5,NORMAL,0.0374
L04_000125,535,TRANSFER,128373.79,C126076201,855825.24,727451.45,C_LEGIT_893098500,89411.14,217784.93,0,0,L04_00025,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,327,71,5,5,NORMAL,0.15
L04_000126,344,CASH_OUT,141660.36,C86996939,1208587.44,1066927.08,C_LEGIT_759746590,0.0,0.0,0,0,L04_00026,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,285,59,1,5,NORMAL,0.1172
L04_000127,380,PAYMENT,151645.81,C86996939,1066927.08,915281.27,C_LEGIT_870117835,0.0,0.0,0,0,L04_00026,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,285,59,2,5,NORMAL,0.1421
L04_000128,398,TRANSFER,93595.83,C86996939,915281.27,821685.44,C_LEGIT_343981222,54250.03,147845.86,0,0,L04_00026,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,285,59,3,5,NORMAL,0.1023
L04_000129,442,TRANSFER,123252.82,C86996939,821685.44,698432.62,C_LEGIT_462263840,153828.64,277081.46,0,0,L04_00026,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,285,59,4,5,NORMAL,0.15
L04_000130,462,TRANSFER,104764.89,C86996939,698432.62,593667.73,C_LEGIT_405623888,82230.18,186995.07,0,0,L04_00026,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,285,59,5,5,NORMAL,0.15
L04_000131,428,TRANSFER,107960.47,C943645162,719736.46,611775.99,C_LEGIT_530111180,71144.98,179105.45,0,0,L04_00027,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,350,78,1,5,NORMAL,0.15
L04_000132,472,PAYMENT,91766.4,C943645162,611775.99,520009.59,C_LEGIT_400614768,0.0,0.0,0,0,L04_00027,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,350,78,2,5,NORMAL,0.15
L04_000133,508,PAYMENT,78001.44,C943645162,520009.59,442008.15,C_LEGIT_942131821,0.0,0.0,0,0,L04_00027,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,350,78,3,5,NORMAL,0.15
L04_000134,556,PAYMENT,66301.22,C943645162,442008.15,375706.93,C_LEGIT_630823485,0.0,0.0,0,0,L04_00027,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,350,78,4,5,NORMAL,0.15
L04_000135,577,TRANSFER,56356.04,C943645162,375706.93,319350.89,C_LEGIT_378200792,50807.48,107163.52,0,0,L04_00027,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,350,78,5,5,NORMAL,0.15
L04_000136,473,CASH_OUT,24508.38,C1073641284,932158.87,907650.49,C_LEGIT_820514966,0.0,0.0,0,0,L04_00028,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,381,92,1,5,NORMAL,0.0263
L04_000137,521,TRANSFER,33559.09,C1073641284,907650.49,874091.4,C_LEGIT_608789283,46454.85,80013.94,0,0,L04_00028,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,381,92,2,5,NORMAL,0.037
L04_000138,544,CASH_OUT,131113.71,C1073641284,874091.4,742977.69,C_LEGIT_152767922,0.0,0.0,0,0,L04_00028,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,381,92,3,5,NORMAL,0.15
L04_000139,588,TRANSFER,110026.48,C1073641284,742977.69,632951.21,C_LEGIT_441393071,173700.07,283726.55,0,0,L04_00028,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,381,92,4,5,NORMAL,0.1481
L04_000140,613,TRANSFER,12648.7,C1073641284,632951.21,620302.51,C_LEGIT_298402901,15123.53,27772.23,0,0,L04_00028,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,381,92,5,5,NORMAL,0.02
L04_000141,301,TRANSFER,158763.49,C970912472,1058423.28,899659.79,C_LEGIT_184406109,105808.45,264571.94,0,0,L04_00029,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,161,140,1,5,NORMAL,0.15
L04_000142,341,TRANSFER,134948.97,C970912472,899659.79,764710.82,C_LEGIT_227660382,205022.08,339971.05,0,0,L04_00029,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,161,140,2,5,NORMAL,0.15
L04_000143,358,CASH_OUT,106651.46,C970912472,764710.82,658059.36,C_LEGIT_377732903,0.0,0.0,0,0,L04_00029,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,161,140,3,5,NORMAL,0.1395
L04_000144,387,PAYMENT,98708.9,C970912472,658059.36,559350.46,C_LEGIT_403883967,0.0,0.0,0,0,L04_00029,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,161,140,4,5,NORMAL,0.15
L04_000145,415,PAYMENT,57973.9,C970912472,559350.46,501376.56,C_LEGIT_282941947,0.0,0.0,0,0,L04_00029,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,161,140,5,5,NORMAL,0.1036
L04_000146,394,TRANSFER,65632.21,C1627574706,1402295.22,1336663.01,C_LEGIT_787802037,114313.44,179945.65,0,0,L04_00030,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,323,71,1,5,NORMAL,0.0468
L04_000147,427,TRANSFER,135194.33,C1627574706,1336663.01,1201468.68,C_LEGIT_508914952,203768.09,338962.42,0,0,L04_00030,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,323,71,2,5,NORMAL,0.1011
L04_000148,449,CASH_OUT,36649.38,C1627574706,1201468.68,1164819.3,C_LEGIT_247608517,0.0,0.0,0,0,L04_00030,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,323,71,3,5,NORMAL,0.0305
L04_000149,470,TRANSFER,151602.82,C1627574706,1164819.3,1013216.48,C_LEGIT_558501036,269934.13,421536.95,0,0,L04_00030,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,323,71,4,5,NORMAL,0.1302
L04_000150,491,TRANSFER,151982.47,C1627574706,1013216.48,861234.01,C_LEGIT_273868211,145686.54,297669.01,0,0,L04_00030,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,323,71,5,5,NORMAL,0.15
L04_000151,351,TRANSFER,148565.06,C2049439712,990433.74,841868.68,C_LEGIT_881493854,141021.61,289586.67,0,0,L04_00031,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,299,52,1,5,NORMAL,0.15
L04_000152,394,CASH_OUT,108478.75,C2049439712,841868.68,733389.93,C_LEGIT_375443872,0.0,0.0,0,0,L04_00031,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,299,52,2,5,NORMAL,0.1289
L04_000153,440,TRANSFER,110008.49,C2049439712,733389.93,623381.44,C_LEGIT_950718247,111059.0,221067.49,0,0,L04_00031,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,299,52,3,5,NORMAL,0.15
L04_000154,464,TRANSFER,93507.22,C2049439712,623381.44,529874.22,C_LEGIT_407504639,151286.25,244793.47,0,0,L04_00031,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,299,52,4,5,NORMAL,0.15
L04_000155,486,PAYMENT,79481.13,C2049439712,529874.22,450393.09,C_LEGIT_688495974,0.0,0.0,0,0,L04_00031,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,299,52,5,5,NORMAL,0.15
L04_000156,238,TRANSFER,73582.98,C1136102086,1232301.69,1158718.71,C_LEGIT_636990224,86129.09,159712.07,0,0,L04_00032,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,84,1,5,NORMAL,0.0597
L04_000157,273,TRANSFER,99559.95,C1136102086,1158718.71,1059158.76,C_LEGIT_162615154,63222.49,162782.44,0,0,L04_00032,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,84,2,5,NORMAL,0.0859
L04_000158,299,PAYMENT,126341.06,C1136102086,1059158.76,932817.7,C_LEGIT_935563787,0.0,0.0,0,0,L04_00032,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,84,3,5,NORMAL,0.1193
L04_000159,333,TRANSFER,101501.88,C1136102086,932817.7,831315.82,C_LEGIT_519614921,162986.56,264488.44,0,0,L04_00032,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,84,4,5,NORMAL,0.1088
L04_000160,379,TRANSFER,23929.66,C1136102086,831315.82,807386.16,C_LEGIT_678011549,39833.86,63763.52,0,0,L04_00032,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,84,5,5,NORMAL,0.0288
L04_000161,472,TRANSFER,157981.72,C473420751,1053211.45,895229.73,C_LEGIT_606234148,102401.98,260383.7,0,0,L04_00033,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,400,72,1,5,NORMAL,0.15
L04_000162,494,PAYMENT,134284.46,C473420751,895229.73,760945.27,C_LEGIT_373403122,0.0,0.0,0,0,L04_00033,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,400,72,2,5,NORMAL,0.15
L04_000163,521,CASH_OUT,114141.79,C473420751,760945.27,646803.48,C_LEGIT_989310545,0.0,0.0,0,0,L04_00033,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,400,72,3,5,NORMAL,0.15
L04_000164,568,CASH_OUT,97020.52,C473420751,646803.48,549782.96,C_LEGIT_544546678,0.0,0.0,0,0,L04_00033,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,400,72,4,5,NORMAL,0.15
L04_000165,600,TRANSFER,74285.17,C473420751,549782.96,475497.79,C_LEGIT_110612895,46816.73,121101.9,0,0,L04_00033,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,400,72,5,5,NORMAL,0.1351
L04_000166,462,CASH_OUT,121127.01,C44388576,840688.85,719561.84,C_LEGIT_735523215,0.0,0.0,0,0,L04_00034,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,324,138,1,5,NORMAL,0.1441
L04_000167,483,CASH_OUT,85103.87,C44388576,719561.84,634457.97,C_LEGIT_938212297,0.0,0.0,0,0,L04_00034,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,324,138,2,5,NORMAL,0.1183
L04_000168,519,TRANSFER,95168.7,C44388576,634457.97,539289.27,C_LEGIT_861139814,62869.42,158038.12,0,0,L04_00034,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,324,138,3,5,NORMAL,0.15
L04_000169,537,CASH_OUT,13461.39,C44388576,539289.27,525827.88,C_LEGIT_683689875,0.0,0.0,0,0,L04_00034,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,324,138,4,5,NORMAL,0.025
L04_000170,553,CASH_OUT,78874.18,C44388576,525827.88,446953.7,C_LEGIT_596742894,0.0,0.0,0,0,L04_00034,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,324,138,5,5,NORMAL,0.15
L04_000171,322,PAYMENT,44180.56,C1987087993,1200765.21,1156584.65,C_LEGIT_659399218,0.0,0.0,0,0,L04_00035,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,204,118,1,5,NORMAL,0.0368
L04_000172,337,TRANSFER,167426.29,C1987087993,1156584.65,989158.36,C_LEGIT_431531086,281726.7,449152.99,0,0,L04_00035,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,204,118,2,5,NORMAL,0.1448
L04_000173,357,TRANSFER,148373.75,C1987087993,989158.36,840784.61,C_LEGIT_648244854,255444.3,403818.05,0,0,L04_00035,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,204,118,3,5,NORMAL,0.15
L04_000174,374,TRANSFER,36117.51,C1987087993,840784.61,804667.1,C_LEGIT_992633983,31168.43,67285.94,0,0,L04_00035,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,204,118,4,5,NORMAL,0.043
L04_000175,407,TRANSFER,120700.07,C1987087993,804667.1,683967.03,C_LEGIT_732461515,123205.86,243905.93,0,0,L04_00035,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,204,118,5,5,NORMAL,0.15
