record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,transaction_position,transactions_in_scenario,step_gap_from_previous,balance_usage_ratio,is_legitimate_counterexample
L02_000106,286,TRANSFER,7500.0,C280571179,50000.0,42500.0,C688476769,0.0,7500.0,0,0,L02_00022,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000107,323,TRANSFER,6375.0,C280571179,42500.0,36125.0,C688476769,0.0,6375.0,0,0,L02_00022,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,37,0.15,1
L02_000108,365,TRANSFER,5418.75,C280571179,36125.0,30706.25,C688476769,0.0,5418.75,0,0,L02_00022,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,42,0.15,1
L02_000109,379,TRANSFER,4605.94,C280571179,30706.25,26100.31,C688476769,0.0,4605.94,0,0,L02_00022,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,14,0.15,1
L02_000110,407,TRANSFER,3915.05,C280571179,26100.31,22185.26,C688476769,0.0,3915.05,0,0,L02_00022,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,28,0.15,1
L02_000111,6,TRANSFER,7500.0,C847702885,50000.0,42500.0,C1421537245,0.0,7500.0,0,0,L02_00023,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000112,56,TRANSFER,6375.0,C847702885,42500.0,36125.0,C1421537245,0.0,6375.0,0,0,L02_00023,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,50,0.15,1
L02_000113,102,TRANSFER,5418.75,C847702885,36125.0,30706.25,C1421537245,0.0,5418.75,0,0,L02_00023,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,46,0.15,1
L02_000114,135,TRANSFER,4605.94,C847702885,30706.25,26100.31,C1421537245,0.0,4605.94,0,0,L02_00023,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,33,0.15,1
L02_000115,173,TRANSFER,3915.05,C847702885,26100.31,22185.26,C1421537245,0.0,3915.05,0,0,L02_00023,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,38,0.15,1
L02_000116,161,TRANSFER,7500.0,C649674048,50000.0,42500.0,C44877660,0.0,7500.0,0,0,L02_00024,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000117,188,TRANSFER,6375.0,C649674048,42500.0,36125.0,C44877660,0.0,6375.0,0,0,L02_00024,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,27,0.15,1
L02_000118,222,TRANSFER,5418.75,C649674048,36125.0,30706.25,C44877660,0.0,5418.75,0,0,L02_00024,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,34,0.15,1
L02_000119,262,TRANSFER,4605.94,C649674048,30706.25,26100.31,C44877660,0.0,4605.94,0,0,L02_00024,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,40,0.15,1
L02_000120,274,TRANSFER,3915.05,C649674048,26100.31,22185.26,C44877660,0.0,3915.05,0,0,L02_00024,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,12,0.15,1
L02_000121,386,TRANSFER,7500.0,C608559701,50000.0,42500.0,C295974164,0.0,7500.0,0,0,L02_00025,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000122,412,TRANSFER,6375.0,C608559701,42500.0,36125.0,C295974164,0.0,6375.0,0,0,L02_00025,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,26,0.15,1
L02_000123,461,TRANSFER,5418.75,C608559701,36125.0,30706.25,C295974164,0.0,5418.75,0,0,L02_00025,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,49,0.15,1
L02_000124,503,TRANSFER,4605.94,C608559701,30706.25,26100.31,C295974164,0.0,4605.94,0,0,L02_00025,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,42,0.15,1
L02_000125,521,TRANSFER,3915.05,C608559701,26100.31,22185.26,C295974164,0.0,3915.05,0,0,L02_00025,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,18,0.15,1
L02_000126,13,TRANSFER,7500.0,C1200571812,50000.0,42500.0,C684884359,0.0,7500.0,0,0,L02_00026,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000127,58,TRANSFER,6375.0,C1200571812,42500.0,36125.0,C684884359,0.0,6375.0,0,0,L02_00026,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,45,0.15,1
L02_000128,87,TRANSFER,5418.75,C1200571812,36125.0,30706.25,C684884359,0.0,5418.75,0,0,L02_00026,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,29,0.15,1
L02_000129,97,TRANSFER,4605.94,C1200571812,30706.25,26100.31,C684884359,0.0,4605.94,0,0,L02_00026,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,10,0.15,1
L02_000130,114,TRANSFER,3915.05,C1200571812,26100.31,22185.26,C684884359,0.0,3915.05,0,0,L02_00026,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,17,0.15,1
L02_000131,447,TRANSFER,7500.0,C300728122,50000.0,42500.0,C131785541,0.0,7500.0,0,0,L02_00027,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000132,481,TRANSFER,6375.0,C300728122,42500.0,36125.0,C131785541,0.0,6375.0,0,0,L02_00027,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,34,0.15,1
L02_000133,512,TRANSFER,5418.75,C300728122,36125.0,30706.25,C131785541,0.0,5418.75,0,0,L02_00027,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,31,0.15,1
L02_000134,543,TRANSFER,4605.94,C300728122,30706.25,26100.31,C131785541,0.0,4605.94,0,0,L02_00027,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,31,0.15,1
L02_000135,558,TRANSFER,3915.05,C300728122,26100.31,22185.26,C131785541,0.0,3915.05,0,0,L02_00027,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,15,0.15,1
L02_000136,103,TRANSFER,7500.0,C320397503,50000.0,42500.0,C1402383283,0.0,7500.0,0,0,L02_00028,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000137,118,TRANSFER,6375.0,C320397503,42500.0,36125.0,C1402383283,0.0,6375.0,0,0,L02_00028,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,15,0.15,1
L02_000138,159,TRANSFER,5418.75,C320397503,36125.0,30706.25,C1402383283,0.0,5418.75,0,0,L02_00028,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,41,0.15,1
L02_000139,198,TRANSFER,4605.94,C320397503,30706.25,26100.31,C1402383283,0.0,4605.94,0,0,L02_00028,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,39,0.15,1
L02_000140,242,TRANSFER,3915.05,C320397503,26100.31,22185.26,C1402383283,0.0,3915.05,0,0,L02_00028,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,44,0.15,1
L02_000141,319,TRANSFER,7500.0,C1488220330,50000.0,42500.0,C1340048856,0.0,7500.0,0,0,L02_00029,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000142,356,TRANSFER,6375.0,C1488220330,42500.0,36125.0,C1340048856,0.0,6375.0,0,0,L02_00029,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,37,0.15,1
L02_000143,391,TRANSFER,5418.75,C1488220330,36125.0,30706.25,C1340048856,0.0,5418.75,0,0,L02_00029,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,35,0.15,1
L02_000144,437,TRANSFER,4605.94,C1488220330,30706.25,26100.31,C1340048856,0.0,4605.94,0,0,L02_00029,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,46,0.15,1
L02_000145,472,TRANSFER,3915.05,C1488220330,26100.31,22185.26,C1340048856,0.0,3915.05,0,0,L02_00029,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,35,0.15,1
L02_000146,290,TRANSFER,7500.0,C264038795,50000.0,42500.0,C470868055,0.0,7500.0,0,0,L02_00030,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000147,324,TRANSFER,6375.0,C264038795,42500.0,36125.0,C470868055,0.0,6375.0,0,0,L02_00030,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,34,0.15,1
L02_000148,373,TRANSFER,5418.75,C264038795,36125.0,30706.25,C470868055,0.0,5418.75,0,0,L02_00030,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,49,0.15,1
L02_000149,383,TRANSFER,4605.94,C264038795,30706.25,26100.31,C470868055,0.0,4605.94,0,0,L02_00030,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,10,0.15,1
L02_000150,408,TRANSFER,3915.05,C264038795,26100.31,22185.26,C470868055,0.0,3915.05,0,0,L02_00030,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,25,0.15,1
L02_000151,435,TRANSFER,7500.0,C510238890,50000.0,42500.0,C1828485340,0.0,7500.0,0,0,L02_00031,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000152,466,TRANSFER,6375.0,C510238890,42500.0,36125.0,C1828485340,0.0,6375.0,0,0,L02_00031,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,31,0.15,1
L02_000153,504,TRANSFER,5418.75,C510238890,36125.0,30706.25,C1828485340,0.0,5418.75,0,0,L02_00031,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,38,0.15,1
L02_000154,527,TRANSFER,4605.94,C510238890,30706.25,26100.31,C1828485340,0.0,4605.94,0,0,L02_00031,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,23,0.15,1
L02_000155,564,TRANSFER,3915.05,C510238890,26100.31,22185.26,C1828485340,0.0,3915.05,0,0,L02_00031,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,37,0.15,1
L02_000156,432,TRANSFER,7500.0,C1010925421,50000.0,42500.0,C33476989,0.0,7500.0,0,0,L02_00032,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000157,480,TRANSFER,6375.0,C1010925421,42500.0,36125.0,C33476989,0.0,6375.0,0,0,L02_00032,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,48,0.15,1
L02_000158,525,TRANSFER,5418.75,C1010925421,36125.0,30706.25,C33476989,0.0,5418.75,0,0,L02_00032,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,45,0.15,1
L02_000159,567,TRANSFER,4605.94,C1010925421,30706.25,26100.31,C33476989,0.0,4605.94,0,0,L02_00032,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,42,0.15,1
L02_000160,606,TRANSFER,3915.05,C1010925421,26100.31,22185.26,C33476989,0.0,3915.05,0,0,L02_00032,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,39,0.15,1
L02_000161,147,TRANSFER,7500.0,C1210991524,50000.0,42500.0,C787322368,0.0,7500.0,0,0,L02_00033,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000162,157,TRANSFER,6375.0,C1210991524,42500.0,36125.0,C787322368,0.0,6375.0,0,0,L02_00033,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,10,0.15,1
L02_000163,171,TRANSFER,5418.75,C1210991524,36125.0,30706.25,C787322368,0.0,5418.75,0,0,L02_00033,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,14,0.15,1
L02_000164,184,TRANSFER,4605.94,C1210991524,30706.25,26100.31,C787322368,0.0,4605.94,0,0,L02_00033,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,13,0.15,1
L02_000165,209,TRANSFER,3915.05,C1210991524,26100.31,22185.26,C787322368,0.0,3915.05,0,0,L02_00033,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,25,0.15,1
L02_000166,178,TRANSFER,7500.0,C292655815,50000.0,42500.0,C838036946,0.0,7500.0,0,0,L02_00034,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000167,220,TRANSFER,6375.0,C292655815,42500.0,36125.0,C838036946,0.0,6375.0,0,0,L02_00034,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,42,0.15,1
L02_000168,262,TRANSFER,5418.75,C292655815,36125.0,30706.25,C838036946,0.0,5418.75,0,0,L02_00034,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,42,0.15,1
L02_000169,308,TRANSFER,4605.94,C292655815,30706.25,26100.31,C838036946,0.0,4605.94,0,0,L02_00034,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,46,0.15,1
L02_000170,329,TRANSFER,3915.05,C292655815,26100.31,22185.26,C838036946,0.0,3915.05,0,0,L02_00034,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,21,0.15,1
L02_000171,386,TRANSFER,7500.0,C2102047302,50000.0,42500.0,C648085626,0.0,7500.0,0,0,L02_00035,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000172,418,TRANSFER,6375.0,C2102047302,42500.0,36125.0,C648085626,0.0,6375.0,0,0,L02_00035,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,32,0.15,1
L02_000173,444,TRANSFER,5418.75,C2102047302,36125.0,30706.25,C648085626,0.0,5418.75,0,0,L02_00035,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,26,0.15,1
L02_000174,479,TRANSFER,4605.94,C2102047302,30706.25,26100.31,C648085626,0.0,4605.94,0,0,L02_00035,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,35,0.15,1
L02_000175,496,TRANSFER,3915.05,C2102047302,26100.31,22185.26,C648085626,0.0,3915.05,0,0,L02_00035,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,17,0.15,1
L02_000176,114,TRANSFER,7500.0,C1898731303,50000.0,42500.0,C1571320638,0.0,7500.0,0,0,L02_00036,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_000177,152,TRANSFER,6375.0,C1898731303,42500.0,36125.0,C1571320638,0.0,6375.0,0,0,L02_00036,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,38,0.15,1
L02_000178,197,TRANSFER,5418.75,C1898731303,36125.0,30706.25,C1571320638,0.0,5418.75,0,0,L02_00036,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,45,0.15,1
L02_000179,231,TRANSFER,4605.94,C1898731303,30706.25,26100.31,C1571320638,0.0,4605.94,0,0,L02_00036,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,34,0.15,1
L02_000180,261,TRANSFER,3915.05,C1898731303,26100.31,22185.26,C1571320638,0.0,3915.05,0,0,L02_00036,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,30,0.15,1
L02_000181,36,TRANSFER,7500.0,C1337890750,50000.0,42500.0,C1361790563,0.0,7500.0,0,0,L02_00037,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
